,QUARTER,TIME_REMAINING,CHICAGO_ACTION,ATLANTA_ACTION,CHICAGO_SCORE,ATLANTA_SCORE
389,4,7:51.0,,A. Horford makes 2-pt dunk at rim (assist by J. Teague),91,104
390,4,7:29.0,Shooting foul by A. Horford (drawn by P. Gasol),,91,104
391,4,7:29.0,P. Gasol makes 2-pt jump shot from 6 ft,,93,104
392,4,7:29.0,P. Gasol makes free throw 1 of 1,,94,104
393,4,7:17.0,,K. Bazemore misses 2-pt layup from 3 ft (block by N. Mirotić),94,104
394,4,7:14.0,,Offensive rebound by K. Bazemore,94,104
395,4,7:14.0,,K. Bazemore makes 2-pt layup from 2 ft,94,106
396,4,6:53.0,P. Gasol misses 2-pt jump shot from 12 ft,,94,106
397,4,6:51.0,,Defensive rebound by P. Millsap,94,106
398,4,6:40.0,,K. Bazemore misses 3-pt jump shot from 24 ft,94,106
399,4,6:38.0,,Offensive rebound by A. Horford,94,106
400,4,6:38.0,D. Rose enters the game for E. Moore,,94,106
401,4,6:23.0,,K. Korver misses 3-pt jump shot from 24 ft,94,106
402,4,6:22.0,Defensive rebound by D. McDermott,,94,106
403,4,6:06.0,P. Gasol misses 2-pt jump shot from 7 ft (block by A. Horford),,94,106
404,4,6:03.0,,Defensive rebound by A. Horford,94,106
405,4,5:42.0,,J. Teague makes 2-pt layup from 1 ft,94,108
406,4,5:19.0,D. Rose misses 2-pt jump shot from 6 ft,,94,108
407,4,5:18.0,Offensive rebound by D. Rose,,94,108
408,4,5:17.0,D. Rose misses 2-pt jump shot from 8 ft,,94,108
409,4,5:16.0,,Defensive rebound by P. Millsap,94,108
410,4,5:09.0,,J. Teague misses 2-pt layup from 1 ft,94,108
411,4,5:06.0,Defensive rebound by N. Mirotić,,94,108
412,4,4:54.0,J. Butler makes 2-pt dunk at rim (assist by P. Gasol),,96,108
413,4,4:35.0,,P. Millsap makes 2-pt jump shot from 6 ft (assist by J. Teague),96,110
414,4,4:35.0,,Shooting foul by N. Mirotić (drawn by P. Millsap),96,110
415,4,4:35.0,,D. Schröder enters the game for K. Korver,96,110
416,4,4:35.0,,P. Millsap makes free throw 1 of 1,96,111
417,4,4:22.0,N. Mirotić misses 2-pt jump shot from 7 ft (block by P. Millsap),,96,111
418,4,4:20.0,,Defensive rebound by A. Horford,96,111
419,4,4:17.0,,Turnover by J. Teague (traveling),96,111
420,4,4:09.0,D. Rose makes 2-pt jump shot from 16 ft,,98,111
421,4,3:53.0,,A. Horford makes 3-pt jump shot from 25 ft (assist by J. Teague),98,114
422,4,3:39.0,N. Mirotić makes 3-pt jump shot from 25 ft (assist by D. Rose),,101,114
423,4,3:28.0,,P. Millsap makes 2-pt layup from 1 ft (assist by D. Schröder),101,116
424,4,3:12.0,Turnover by P. Gasol (bad pass; steal by D. Schröder),,101,116
425,4,3:08.0,,D. Schröder makes 2-pt layup at rim,101,118
426,4,3:05.0,Chicago full timeout,,101,118
427,4,3:05.0,T. Snell enters the game for N. Mirotić,,101,118
428,4,3:05.0,B. Portis enters the game for P. Gasol,,101,118
429,4,3:05.0,E. Moore enters the game for J. Butler,,101,118
430,4,3:05.0,C. Bairstow enters the game for D. Rose,,101,118
431,4,3:05.0,,M. Scott enters the game for A. Horford,101,118
432,4,2:49.0,D. McDermott misses 2-pt jump shot from 11 ft,,101,118
433,4,2:45.0,,Defensive rebound by P. Millsap,101,118
434,4,2:38.0,Violation by C. Bairstow (kicked ball),,101,118
435,4,2:38.0,,M. Muscala enters the game for P. Millsap,101,118
436,4,2:38.0,,J. Holiday enters the game for J. Teague,101,118
437,4,2:38.0,,T. Hardaway enters the game for K. Bazemore,101,118
438,4,2:38.0,,S. Mack enters the game for D. Schröder,101,118
439,4,2:33.0,,Turnover by T. Hardaway (bad pass; steal by C. Bairstow),101,118
440,4,2:21.0,T. Snell makes 2-pt jump shot from 5 ft,,103,118
441,4,2:04.0,,J. Holiday misses 2-pt jump shot from 5 ft (block by B. Portis),103,118
442,4,2:02.0,Defensive rebound by C. Bairstow,,103,118
443,4,1:56.0,E. Moore misses 2-pt jump shot from 9 ft (block by M. Scott),,103,118
444,4,1:53.0,,Defensive rebound by M. Scott,103,118
445,4,1:52.0,,Shooting foul by T. Snell (drawn by J. Holiday),103,118
446,4,1:52.0,,J. Holiday misses free throw 1 of 2,103,118
447,4,1:52.0,,Offensive rebound by Team,103,118
448,4,1:52.0,,J. Holiday misses free throw 2 of 2,103,118
449,4,1:51.0,Defensive rebound by B. Portis,,103,118
450,4,1:36.0,B. Portis misses 2-pt jump shot from 14 ft,,103,118
451,4,1:33.0,,Defensive rebound by M. Muscala,103,118
452,4,1:24.0,,S. Mack misses 3-pt jump shot from 25 ft,103,118
453,4,1:20.0,Defensive rebound by D. McDermott,,103,118
454,4,1:11.0,C. Bairstow makes 2-pt jump shot from 15 ft (assist by T. Snell),,105,118
455,4,0:53.0,,Turnover by S. Mack (bad pass),105,118
456,4,0:44.0,Turnover by B. Portis (bad pass; steal by T. Hardaway),,105,118
457,4,0:44.0,,Personal foul by D. McDermott (drawn by M. Muscala),105,118
458,4,0:44.0,,M. Muscala makes free throw 1 of 2,105,119
459,4,0:44.0,,M. Muscala makes free throw 2 of 2,105,120
460,4,0:38.0,,Violation by M. Muscala (kicked ball),105,120
461,4,0:36.0,Turnover by D. McDermott (bad pass; steal by J. Holiday),,105,120
462,4,0:12.0,,S. Mack misses 2-pt jump shot from 9 ft,105,120
463,4,0:10.0,Defensive rebound by D. McDermott,,105,120
464,4,0:01.0,E. Moore misses 2-pt jump shot from 17 ft,,105,120
465,4,0:00.0,Offensive rebound by B. Portis,,105,120
