,QUARTER,TIME_REMAINING,ATLANTA_ACTION,BROOKLYN_ACTION,ATLANTA_SCORE,BROOKLYN_SCORE
299,4,10:32.0,,T. Robinson misses 2-pt jump shot from 5 ft,68,74
300,4,10:31.0,Defensive rebound by M. Muscala,,68,74
301,4,10:21.0,M. Scott misses 2-pt jump shot from 14 ft,,68,74
302,4,10:20.0,,Defensive rebound by T. Robinson,68,74
303,4,10:09.0,,J. Johnson misses 2-pt jump shot from 19 ft,68,74
304,4,10:07.0,Defensive rebound by S. Mack,,68,74
305,4,10:01.0,Personal foul by S. Larkin (drawn by M. Scott),,68,74
306,4,10:01.0,A. Horford enters the game for M. Muscala,,68,74
307,4,10:01.0,,B. Lopez enters the game for T. Robinson,68,74
308,4,9:51.0,M. Scott misses 3-pt jump shot from 23 ft,,68,74
309,4,9:50.0,,Defensive rebound by J. Johnson,68,74
310,4,9:37.0,,Personal foul by M. Scott (drawn by B. Lopez),68,74
311,4,9:29.0,,Turnover by B. Bogdanović (bad pass; steal by J. Holiday),68,74
312,4,9:13.0,Turnover by A. Horford (lost ball; steal by B. Lopez),,68,74
313,4,9:03.0,,S. Larkin misses 3-pt jump shot from 25 ft,68,74
314,4,9:02.0,Defensive rebound by M. Scott,,68,74
315,4,8:48.0,K. Korver makes 2-pt jump shot from 20 ft (assist by A. Horford),,70,74
316,4,8:27.0,,Personal foul by J. Holiday (drawn by W. Ellington),70,74
317,4,8:27.0,Official timeout,,70,74
318,4,8:27.0,T. Sefolosha enters the game for S. Mack,,70,74
319,4,8:27.0,P. Millsap enters the game for J. Holiday,,70,74
320,4,8:27.0,D. Schröder enters the game for M. Scott,,70,74
321,4,8:19.0,,B. Lopez misses 2-pt jump shot from 6 ft,70,74
322,4,8:18.0,,Offensive rebound by B. Lopez,70,74
323,4,8:17.0,,B. Lopez makes 2-pt layup at rim,70,76
324,4,7:52.0,D. Schröder misses 2-pt layup from 1 ft (block by B. Lopez),,70,76
325,4,7:50.0,,Defensive rebound by S. Larkin,70,76
326,4,7:36.0,,S. Larkin misses 3-pt jump shot from 26 ft,70,76
327,4,7:35.0,Defensive rebound by D. Schröder,,70,76
328,4,7:17.0,P. Millsap makes 3-pt jump shot from 22 ft (assist by D. Schröder),,73,76
329,4,6:58.0,,J. Jack enters the game for S. Larkin,73,76
330,4,6:54.0,,Turnover by B. Lopez (bad pass; steal by P. Millsap),73,76
331,4,6:41.0,P. Millsap makes 2-pt jump shot from 9 ft,,75,76
332,4,6:27.0,,B. Lopez misses 2-pt jump shot from 14 ft,75,76
333,4,6:26.0,Defensive rebound by T. Sefolosha,,75,76
334,4,6:18.0,Shooting foul by B. Lopez (drawn by D. Schröder),,75,76
335,4,6:18.0,D. Schröder makes free throw 1 of 2,,76,76
336,4,6:18.0,,R. Hollis-Jefferson enters the game for B. Bogdanović,76,76
337,4,6:18.0,,T. Young enters the game for J. Johnson,76,76
338,4,6:18.0,D. Schröder misses free throw 2 of 2,,76,76
339,4,6:17.0,,Defensive rebound by T. Young,76,76
340,4,6:02.0,,B. Lopez misses 2-pt layup from 2 ft (block by P. Millsap),76,76
341,4,6:01.0,,Offensive rebound by B. Lopez,76,76
342,4,5:59.0,,B. Lopez misses 2-pt layup from 3 ft,76,76
343,4,5:58.0,Defensive rebound by D. Schröder,,76,76
344,4,5:47.0,Personal foul by T. Young (drawn by A. Horford),,76,76
345,4,5:47.0,,Brooklyn full timeout,76,76
346,4,5:40.0,K. Korver misses 3-pt jump shot from 25 ft,,76,76
347,4,5:39.0,,Defensive rebound by T. Young,76,76
348,4,5:28.0,,J. Jack misses 2-pt jump shot from 19 ft,76,76
349,4,5:27.0,Defensive rebound by T. Sefolosha,,76,76
350,4,5:15.0,A. Horford makes 2-pt jump shot from 19 ft (assist by D. Schröder),,78,76
351,4,5:01.0,,Shooting foul by D. Schröder (drawn by J. Jack),78,76
352,4,5:01.0,,J. Jack misses free throw 1 of 3,78,76
353,4,5:01.0,,Offensive rebound by Team,78,76
354,4,5:01.0,,J. Jack misses free throw 2 of 3,78,76
355,4,5:01.0,,Offensive rebound by Team,78,76
356,4,5:01.0,J. Holiday enters the game for K. Korver,,78,76
357,4,5:01.0,,J. Johnson enters the game for R. Hollis-Jefferson,78,76
358,4,5:01.0,,J. Jack makes free throw 3 of 3,78,77
359,4,4:51.0,D. Schröder makes 2-pt jump shot from 19 ft,,80,77
360,4,4:34.0,,T. Young makes 2-pt layup from 2 ft (assist by J. Johnson),80,79
361,4,4:19.0,T. Sefolosha misses 2-pt jump shot from 17 ft,,80,79
362,4,4:18.0,Offensive rebound by P. Millsap,,80,79
363,4,4:17.0,Shooting foul by J. Jack (drawn by P. Millsap),,80,79
364,4,4:17.0,P. Millsap makes free throw 1 of 2,,81,79
365,4,4:17.0,P. Millsap makes free throw 2 of 2,,82,79
366,4,4:00.0,,J. Johnson misses 2-pt jump shot from 5 ft (block by T. Sefolosha),82,79
367,4,3:58.0,Defensive rebound by P. Millsap,,82,79
368,4,3:39.0,T. Sefolosha misses 3-pt jump shot from 25 ft,,82,79
369,4,3:38.0,Offensive rebound by A. Horford,,82,79
370,4,3:35.0,Turnover by A. Horford (bad pass; steal by W. Ellington),,82,79
371,4,3:22.0,,B. Lopez misses 2-pt jump shot from 8 ft,82,79
372,4,3:20.0,,Offensive rebound by T. Young,82,79
373,4,3:19.0,,T. Young makes 2-pt layup from 2 ft,82,81
374,4,3:19.0,Atlanta full timeout,,82,81
375,4,3:19.0,K. Korver enters the game for J. Holiday,,82,81
376,4,3:02.0,K. Korver misses 3-pt jump shot from 26 ft,,82,81
377,4,3:01.0,,Defensive rebound by B. Lopez,82,81
378,4,2:43.0,,J. Johnson makes 2-pt jump shot from 13 ft,82,83
379,4,2:17.0,A. Horford misses 3-pt jump shot from 23 ft,,82,83
380,4,2:16.0,Offensive rebound by Team,,82,83
