,QUARTER,TIME_REMAINING,TORONTO_ACTION,CHARLOTTE_ACTION,TORONTO_SCORE,CHARLOTTE_SCORE
387,4,4:55.0,,P. Hairston enters the game for F. Kaminsky,75,85
388,4,4:43.0,,J. Lin makes 2-pt jump shot from 19 ft (assist by C. Zeller),75,87
389,4,4:29.0,D. DeRozan makes 2-pt jump shot from 18 ft,,77,87
390,4,3:58.0,,J. Lin misses 2-pt layup from 1 ft,77,87
391,4,3:57.0,Defensive rebound by D. DeRozan,,77,87
392,4,3:55.0,K. Lowry makes 2-pt jump shot from 14 ft,,79,87
393,4,3:55.0,Shooting foul by P. Hairston (drawn by K. Lowry),,79,87
394,4,3:55.0,K. Lowry makes free throw 1 of 1,,80,87
395,4,3:47.0,,Offensive foul by C. Zeller (drawn by D. DeRozan),80,87
396,4,3:47.0,,Turnover by C. Zeller (offensive foul),80,87
397,4,3:33.0,K. Lowry makes 3-pt jump shot from 24 ft (assist by D. DeRozan),,83,87
398,4,3:11.0,,P. Hairston misses 2-pt jump shot from 12 ft,83,87
399,4,3:11.0,Defensive rebound by Team,,83,87
400,4,2:58.0,D. DeRozan misses 2-pt jump shot from 6 ft,,83,87
401,4,2:58.0,,Defensive rebound by Team,83,87
402,4,2:58.0,Loose ball foul by B. Biyombo (drawn by J. Lin),,83,87
403,4,2:58.0,Toronto full timeout,,83,87
404,4,2:58.0,,J. Lin makes free throw 1 of 2,83,88
405,4,2:58.0,,J. Lin makes free throw 2 of 2,83,89
406,4,2:44.0,K. Lowry misses 3-pt jump shot from 25 ft,,83,89
407,4,2:43.0,,Defensive rebound by M. Williams,83,89
408,4,2:33.0,,Personal foul by B. Biyombo (drawn by K. Walker),83,89
409,4,2:33.0,,K. Walker makes free throw 1 of 2,83,90
410,4,2:33.0,,K. Walker misses free throw 2 of 2,83,90
411,4,2:31.0,Defensive rebound by B. Biyombo,,83,90
412,4,2:13.0,D. DeRozan makes 2-pt layup from 1 ft,,85,90
413,4,1:52.0,,K. Walker misses 2-pt jump shot from 9 ft (block by C. Joseph),85,90
414,4,1:50.0,,Offensive rebound by M. Williams,85,90
415,4,1:47.0,,J. Lin misses 3-pt jump shot from 24 ft,85,90
416,4,1:45.0,Defensive rebound by B. Biyombo,,85,90
417,4,1:36.0,K. Lowry misses 2-pt jump shot from 5 ft (block by K. Walker),,85,90
418,4,1:34.0,Offensive rebound by C. Joseph,,85,90
419,4,1:28.0,D. DeRozan misses 2-pt layup from 1 ft,,85,90
420,4,1:28.0,Offensive rebound by Team,,85,90
421,4,1:26.0,Toronto full timeout,,85,90
422,4,1:19.0,K. Lowry misses 3-pt jump shot from 25 ft,,85,90
423,4,1:18.0,,Defensive rebound by P. Hairston,85,90
424,4,1:04.0,,K. Walker misses 2-pt layup from 1 ft,85,90
425,4,1:03.0,Defensive rebound by B. Biyombo,,85,90
426,4,0:56.0,K. Lowry makes 3-pt jump shot from 23 ft (assist by D. DeRozan),,88,90
427,4,0:37.0,,Turnover by J. Lin (bad pass; steal by C. Joseph),88,90
428,4,0:26.0,D. DeRozan makes 2-pt jump shot from 12 ft,,90,90
429,4,0:26.0,,Charlotte full timeout,90,90
430,4,0:26.0,,J. Lamb enters the game for P. Hairston,90,90
431,4,0:02.0,,Turnover by K. Walker (lost ball; steal by C. Joseph),90,90
432,4,0:01.0,Toronto full timeout,,90,90
433,4,0:01.0,L. Scola enters the game for T. Ross,,90,90
434,4,0:01.0,,P. Hairston enters the game for J. Lamb,90,90
435,4,0:00.0,K. Lowry misses 3-pt jump shot from 24 ft,,90,90
436,4,0:00.0,Offensive rebound by Team,,90,90
437,1OT,4:44.0,K. Lowry makes 2-pt jump shot from 7 ft,,92,90
438,1OT,4:22.0,,J. Lin makes 3-pt jump shot from 25 ft (assist by M. Williams),92,93
439,1OT,4:00.0,K. Lowry misses 2-pt jump shot from 14 ft,,92,93
440,1OT,3:59.0,,Defensive rebound by K. Walker,92,93
441,1OT,3:44.0,,K. Walker misses 2-pt jump shot from 17 ft,92,93
442,1OT,3:43.0,Defensive rebound by B. Biyombo,,92,93
443,1OT,3:22.0,D. DeRozan misses 2-pt jump shot from 9 ft,,92,93
444,1OT,3:21.0,,Defensive rebound by J. Lin,92,93
445,1OT,3:11.0,,Turnover by J. Lin (lost ball),92,93
446,1OT,2:51.0,Shooting foul by C. Zeller (drawn by B. Biyombo),,92,93
447,1OT,2:51.0,,S. Hawes enters the game for C. Zeller,92,93
448,1OT,2:51.0,B. Biyombo makes free throw 1 of 2,,93,93
449,1OT,2:51.0,B. Biyombo misses free throw 2 of 2,,93,93
450,1OT,2:48.0,,Defensive rebound by S. Hawes,93,93
451,1OT,2:24.0,,K. Walker misses 3-pt jump shot from 28 ft,93,93
452,1OT,2:24.0,,Offensive rebound by Team,93,93
453,1OT,2:24.0,,Turnover by Team (shot clock),93,93
454,1OT,2:07.0,D. DeRozan misses 2-pt jump shot from 16 ft,,93,93
455,1OT,2:06.0,,Defensive rebound by M. Williams,93,93
456,1OT,1:56.0,,K. Walker makes 2-pt layup from 1 ft (assist by S. Hawes),93,95
457,1OT,1:56.0,,Shooting foul by B. Biyombo (drawn by K. Walker),93,95
458,1OT,1:56.0,,K. Walker makes free throw 1 of 1,93,96
459,1OT,1:56.0,Toronto full timeout,,93,96
460,1OT,1:45.0,T. Ross makes 3-pt jump shot from 24 ft (assist by D. DeRozan),,96,96
461,1OT,1:30.0,,P. Hairston makes 3-pt jump shot from 23 ft (assist by S. Hawes),96,99
462,1OT,1:07.0,T. Ross misses 3-pt jump shot from 24 ft,,96,99
463,1OT,1:07.0,,Defensive rebound by Team,96,99
464,1OT,1:07.0,Loose ball foul by K. Lowry (drawn by J. Lin),,96,99
465,1OT,1:07.0,,J. Lin makes free throw 1 of 2,96,100
466,1OT,1:07.0,,J. Lin makes free throw 2 of 2,96,101
467,1OT,1:07.0,Toronto full timeout,,96,101
468,1OT,1:02.0,K. Lowry misses 3-pt jump shot from 25 ft,,96,101
469,1OT,1:00.0,,Defensive rebound by J. Lin,96,101
470,1OT,0:42.0,,K. Walker makes 2-pt layup at rim,96,103
471,1OT,0:32.0,C. Joseph makes 3-pt jump shot from 23 ft (assist by K. Lowry),,99,103
472,1OT,0:31.0,,Personal take foul by C. Joseph (drawn by K. Walker),99,103
473,1OT,0:31.0,,K. Walker makes free throw 1 of 2,99,104
474,1OT,0:31.0,,K. Walker makes free throw 2 of 2,99,105
475,1OT,0:31.0,Toronto full timeout,,99,105
476,1OT,0:26.0,K. Lowry misses 3-pt jump shot from 25 ft,,99,105
477,1OT,0:24.0,,Defensive rebound by J. Lin,99,105
478,1OT,0:18.0,,Personal take foul by C. Joseph (drawn by K. Walker),99,105
479,1OT,0:18.0,,K. Walker makes free throw 1 of 2,99,106
480,1OT,0:18.0,,K. Walker makes free throw 2 of 2,99,107
481,1OT,0:13.0,Turnover by C. Joseph (bad pass; steal by K. Walker),,99,107
482,1OT,0:13.0,,Personal take foul by B. Biyombo (drawn by M. Williams),99,107
483,1OT,0:13.0,L. Nogueira enters the game for B. Biyombo,,99,107
484,1OT,0:13.0,,M. Williams makes free throw 1 of 2,99,108
485,1OT,0:13.0,,M. Williams makes free throw 2 of 2,99,109
486,1OT,0:06.0,K. Lowry misses 3-pt jump shot from 29 ft,,99,109
487,1OT,0:04.0,,Defensive rebound by S. Hawes,99,109
