,QUARTER,TIME_REMAINING,UTAH_ACTION,DENVER_ACTION,UTAH_SCORE,DENVER_SCORE
395,4,5:07.0,T. Burke enters the game for R. Hood,,87,73
396,4,5:07.0,,G. Harris enters the game for J. Nelson,87,73
397,4,4:52.0,G. Hayward makes 2-pt dunk at rim (assist by R. Gobert),,89,73
398,4,4:52.0,,Denver full timeout,89,73
399,4,4:39.0,,D. Gallinari misses 2-pt layup from 1 ft,89,73
400,4,4:38.0,Defensive rebound by R. Gobert,,89,73
401,4,4:17.0,Shooting foul by K. Faried (drawn by R. Gobert),,89,73
402,4,4:17.0,R. Gobert misses free throw 1 of 2,,89,73
403,4,4:17.0,Offensive rebound by Team,,89,73
404,4,4:17.0,R. Hood enters the game for T. Burke,,89,73
405,4,4:17.0,R. Gobert makes free throw 2 of 2,,90,73
406,4,4:04.0,,G. Harris makes 2-pt jump shot from 15 ft (assist by K. Faried),90,75
407,4,3:46.0,R. Hood misses 2-pt jump shot from 19 ft,,90,75
408,4,3:45.0,,Defensive rebound by W. Barton,90,75
409,4,3:33.0,,G. Harris makes 3-pt jump shot from 25 ft (assist by W. Barton),90,78
410,4,3:13.0,A. Burks misses 2-pt jump shot from 12 ft,,90,78
411,4,3:12.0,,Defensive rebound by Team,90,78
412,4,2:57.0,,W. Barton misses 2-pt jump shot from 14 ft,90,78
413,4,2:56.0,,Offensive rebound by W. Barton,90,78
414,4,2:52.0,,E. Mudiay misses 3-pt jump shot from 24 ft,90,78
415,4,2:51.0,Defensive rebound by J. Ingles,,90,78
416,4,2:33.0,Shooting foul by E. Mudiay (drawn by G. Hayward),,90,78
417,4,2:33.0,G. Hayward makes free throw 1 of 2,,91,78
418,4,2:33.0,G. Hayward makes free throw 2 of 2,,92,78
419,4,2:21.0,,Shooting foul by R. Gobert (drawn by W. Barton),92,78
420,4,2:21.0,,W. Barton makes free throw 1 of 2,92,79
421,4,2:21.0,,W. Barton makes free throw 2 of 2,92,80
422,4,1:57.0,R. Hood misses 3-pt jump shot from 24 ft,,92,80
423,4,1:56.0,Offensive rebound by R. Gobert,,92,80
424,4,1:42.0,R. Hood makes 2-pt layup from 2 ft (assist by A. Burks),,94,80
425,4,1:33.0,,Shooting foul by A. Burks (drawn by D. Gallinari),94,80
426,4,1:33.0,,D. Gallinari misses free throw 1 of 2,94,80
427,4,1:33.0,,Offensive rebound by Team,94,80
428,4,1:33.0,,N. Jokić enters the game for K. Faried,94,80
429,4,1:33.0,,M. Miller enters the game for E. Mudiay,94,80
430,4,1:33.0,,D. Gallinari misses free throw 2 of 2,94,80
431,4,1:32.0,Defensive rebound by R. Gobert,,94,80
432,4,1:21.0,R. Gobert misses 2-pt layup from 2 ft (block by N. Jokić),,94,80
433,4,1:20.0,Offensive rebound by R. Gobert,,94,80
434,4,1:16.0,R. Gobert misses 2-pt layup from 1 ft (block by W. Barton),,94,80
435,4,1:14.0,,Defensive rebound by N. Jokić,94,80
436,4,1:12.0,,Shooting foul by A. Burks (drawn by W. Barton),94,80
437,4,1:12.0,,W. Barton makes free throw 1 of 2,94,81
438,4,1:12.0,,K. Papanikolaou enters the game for D. Gallinari,94,81
439,4,1:12.0,T. Burke enters the game for G. Hayward,,94,81
440,4,1:12.0,C. Johnson enters the game for R. Hood,,94,81
441,4,1:12.0,T. Pleiß enters the game for A. Burks,,94,81
442,4,1:12.0,T. Lyles enters the game for J. Ingles,,94,81
443,4,1:12.0,E. Millsap enters the game for R. Gobert,,94,81
444,4,1:12.0,,W. Barton makes free throw 2 of 2,94,82
445,4,0:58.0,T. Lyles misses 2-pt jump shot from 16 ft,,94,82
446,4,0:57.0,,Defensive rebound by W. Barton,94,82
447,4,0:40.0,,M. Miller misses 3-pt jump shot from 25 ft,94,82
448,4,0:40.0,,Offensive rebound by Team,94,82
449,4,0:40.0,Loose ball foul by T. Burke (drawn by N. Jokić),,94,82
450,4,0:40.0,,N. Jokić makes free throw 1 of 2,94,83
451,4,0:40.0,R. Neto enters the game for T. Burke,,94,83
452,4,0:40.0,,N. Jokić makes free throw 2 of 2,94,84
453,4,0:19.0,E. Millsap misses 2-pt layup from 2 ft,,94,84
454,4,0:19.0,Offensive rebound by T. Lyles,,94,84
455,4,0:19.0,T. Lyles misses 2-pt layup from 1 ft,,94,84
456,4,0:18.0,Offensive rebound by T. Lyles,,94,84
457,4,0:18.0,T. Lyles makes 2-pt layup from 2 ft,,96,84
