,QUARTER,TIME_REMAINING,MIAMI_ACTION,WASHINGTON_ACTION,MIAMI_SCORE,WASHINGTON_SCORE
390,4,3:13.0,,J. Eddie makes 3-pt jump shot from 26 ft (assist by G. Temple),93,69
391,4,2:56.0,C. Andersen misses 3-pt jump shot from 26 ft,,93,69
392,4,2:56.0,,Defensive rebound by Team,93,69
393,4,2:56.0,Miami full timeout,,93,69
394,4,2:30.0,,K. Humphries misses 2-pt jump shot from 3 ft,93,69
395,4,2:30.0,Defensive rebound by U. Haslem,,93,69
396,4,2:08.0,C. Andersen misses 3-pt jump shot from 27 ft,,93,69
397,4,2:07.0,,Defensive rebound by G. Temple,93,69
398,4,1:59.0,,Turnover by G. Temple (lost ball; steal by T. Johnson),93,69
399,4,1:55.0,Turnover by J. Richardson (traveling),,93,69
400,4,1:47.0,,K. Humphries makes 2-pt jump shot from 18 ft (assist by R. Sessions),93,71
401,4,1:28.0,B. Udrih makes 2-pt jump shot from 20 ft (assist by J. Richardson),,95,71
402,4,1:22.0,,J. Eddie misses 3-pt jump shot from 27 ft,95,71
403,4,1:20.0,Defensive rebound by J. Richardson,,95,71
404,4,1:10.0,Offensive foul by J. Richardson (drawn by K. Humphries),,95,71
405,4,1:10.0,Turnover by J. Richardson (offensive foul),,95,71
406,4,0:53.0,,Shooting block foul by J. Richardson (drawn by K. Humphries),95,71
407,4,0:53.0,,K. Humphries makes free throw 1 of 2,95,72
408,4,0:53.0,,K. Humphries makes free throw 2 of 2,95,73
409,4,0:40.0,Shooting foul by K. Humphries (drawn by C. Andersen),,95,73
410,4,0:40.0,C. Andersen makes free throw 1 of 2,,96,73
411,4,0:40.0,C. Andersen makes free throw 2 of 2,,97,73
412,4,0:34.0,,R. Sessions misses 2-pt jump shot from 3 ft (block by C. Andersen),97,73
413,4,0:32.0,Defensive rebound by B. Udrih,,97,73
414,4,0:07.0,T. Johnson misses 3-pt jump shot from 26 ft,,97,73
415,4,0:06.0,,Defensive rebound by K. Humphries,97,73
416,4,0:01.0,,G. Temple makes 2-pt layup at rim (assist by K. Oubre),97,75
