,QUARTER,TIME_REMAINING,PORTLAND_ACTION,GOLDEN STATE_ACTION,PORTLAND_SCORE,GOLDEN STATE_SCORE
392,4,6:38.0,,Defensive rebound by B. Rush,99,118
393,4,6:22.0,,K. Thompson misses 2-pt jump shot from 16 ft,99,118
394,4,6:21.0,Defensive rebound by M. Leonard,,99,118
395,4,6:08.0,M. Leonard misses 2-pt hook shot from 6 ft,,99,118
396,4,6:08.0,,Defensive rebound by A. Varejão,99,118
397,4,5:54.0,,B. Rush misses 3-pt jump shot from 23 ft,99,118
398,4,5:53.0,,Offensive rebound by A. Varejão,99,118
399,4,5:46.0,,K. Thompson misses 2-pt jump shot from 19 ft (block by A. Crabbe),99,118
400,4,5:44.0,,Offensive rebound by K. Thompson,99,118
401,4,5:41.0,,H. Barnes misses 3-pt jump shot from 24 ft,99,118
402,4,5:39.0,,Offensive rebound by S. Livingston,99,118
403,4,5:28.0,,H. Barnes misses 2-pt jump shot from 12 ft,99,118
404,4,5:26.0,Defensive rebound by M. Leonard,,99,118
405,4,5:10.0,P. Connaughton makes 2-pt jump shot from 4 ft,,101,118
406,4,5:03.0,,Golden State full timeout,101,118
407,4,5:03.0,,S. Curry enters the game for S. Livingston,101,118
408,4,5:03.0,,M. Speights enters the game for A. Varejão,101,118
409,4,5:03.0,,D. Green enters the game for B. Rush,101,118
410,4,5:03.0,N. Vonleh enters the game for M. Harkless,,101,118
411,4,4:46.0,,D. Green misses 2-pt jump shot from 5 ft (block by N. Vonleh),101,118
412,4,4:46.0,,Offensive rebound by D. Green,101,118
413,4,4:46.0,,D. Green makes 2-pt layup from 5 ft,101,120
414,4,4:46.0,,Shooting foul by N. Vonleh (drawn by D. Green),101,120
415,4,4:46.0,,D. Green makes free throw 1 of 1,101,121
416,4,4:27.0,M. Leonard misses 2-pt jump shot from 6 ft,,101,121
417,4,4:27.0,Offensive rebound by Team,,101,121
418,4,4:24.0,A. Crabbe misses 2-pt jump shot from 16 ft,,101,121
419,4,4:23.0,Offensive rebound by P. Connaughton,,101,121
420,4,4:19.0,B. Roberts makes 3-pt jump shot from 28 ft (assist by P. Connaughton),,104,121
421,4,4:02.0,,Shooting foul by M. Leonard (drawn by M. Speights),104,121
422,4,4:02.0,,M. Speights misses free throw 1 of 2,104,121
423,4,4:02.0,,Offensive rebound by Team,104,121
424,4,4:02.0,,L. Barbosa enters the game for K. Thompson,104,121
425,4,4:02.0,,M. Speights makes free throw 2 of 2,104,122
426,4,3:48.0,Shooting foul by H. Barnes (drawn by N. Vonleh),,104,122
427,4,3:48.0,N. Vonleh misses free throw 1 of 2,,104,122
428,4,3:48.0,Offensive rebound by Team,,104,122
429,4,3:48.0,N. Vonleh misses free throw 2 of 2,,104,122
430,4,3:47.0,,Defensive rebound by D. Green,104,122
431,4,3:39.0,,Personal foul by N. Vonleh,104,122
432,4,3:39.0,,D. Green makes free throw 1 of 2,104,123
433,4,3:39.0,,I. Clark enters the game for S. Curry,104,123
434,4,3:39.0,,D. Green makes free throw 2 of 2,104,124
435,4,3:15.0,M. Leonard misses 2-pt jump shot from 13 ft,,104,124
436,4,3:14.0,,Defensive rebound by I. Clark,104,124
437,4,3:01.0,,L. Barbosa misses 3-pt jump shot from 25 ft,104,124
438,4,3:00.0,Defensive rebound by N. Vonleh,,104,124
439,4,2:44.0,A. Crabbe makes 2-pt jump shot from 6 ft,,106,124
440,4,2:44.0,,Golden State full timeout,106,124
441,4,2:44.0,,B. Rush enters the game for H. Barnes,106,124
442,4,2:44.0,,J. McAdoo enters the game for D. Green,106,124
443,4,2:31.0,,I. Clark misses 2-pt layup from 1 ft,106,124
444,4,2:30.0,Defensive rebound by N. Vonleh,,106,124
445,4,2:20.0,B. Roberts misses 2-pt hook shot from 7 ft,,106,124
446,4,2:19.0,,Defensive rebound by I. Clark,106,124
447,4,2:05.0,,Personal foul by M. Leonard,106,124
448,4,2:05.0,,I. Clark makes free throw 1 of 2,106,125
449,4,2:05.0,,I. Clark makes free throw 2 of 2,106,126
450,4,1:51.0,Personal foul by I. Clark,,106,126
451,4,1:51.0,A. Crabbe makes free throw 1 of 2,,107,126
452,4,1:51.0,A. Crabbe makes free throw 2 of 2,,108,126
453,4,1:31.0,,I. Clark makes 2-pt jump shot from 10 ft,108,128
454,4,1:16.0,P. Connaughton makes 2-pt layup from 2 ft,,110,128
455,4,1:00.0,,I. Clark misses 3-pt jump shot from 24 ft,110,128
456,4,1:00.0,Defensive rebound by M. Leonard,,110,128
457,4,0:46.0,N. Vonleh misses 2-pt jump shot from 3 ft,,110,128
458,4,0:45.0,,Defensive rebound by J. McAdoo,110,128
459,4,0:35.0,,M. Speights misses 3-pt jump shot from 28 ft,110,128
460,4,0:35.0,Defensive rebound by M. Leonard,,110,128
461,4,0:19.0,Shooting foul by M. Speights (drawn by M. Leonard),,110,128
462,4,0:19.0,M. Leonard makes free throw 1 of 2,,111,128
463,4,0:19.0,M. Leonard makes free throw 2 of 2,,112,128
