,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,OKLAHOMA CITY_ACTION,CHARLOTTE_SCORE,OKLAHOMA CITY_SCORE
390,4,5:47.0,F. Kaminsky misses 2-pt layup from 1 ft,,80,101
391,4,5:45.0,Offensive rebound by T. Hansbrough,,80,101
392,4,5:45.0,T. Hansbrough misses 2-pt layup at rim,,80,101
393,4,5:44.0,Offensive rebound by T. Hansbrough,,80,101
394,4,5:38.0,T. Daniels misses 3-pt jump shot from 25 ft,,80,101
395,4,5:37.0,,Defensive rebound by C. Payne,80,101
396,4,5:24.0,,S. Ibaka misses 3-pt jump shot from 22 ft,80,101
397,4,5:23.0,Defensive rebound by T. Daniels,,80,101
398,4,5:06.0,T. Daniels makes 3-pt jump shot from 24 ft (assist by F. Kaminsky),,83,101
399,4,5:05.0,,Oklahoma City full timeout,83,101
400,4,4:52.0,,D. Waiters makes 2-pt jump shot from 22 ft (assist by S. Ibaka),83,103
401,4,4:38.0,B. Roberts makes 3-pt jump shot from 24 ft (assist by J. Lin),,86,103
402,4,4:24.0,,Turnover by D. Waiters (bad pass),86,103
403,4,4:10.0,Turnover by T. Hansbrough (offensive goaltending),,86,103
404,4,3:57.0,,Turnover by C. Payne (traveling),86,103
405,4,3:40.0,B. Roberts misses 3-pt jump shot from 24 ft,,86,103
406,4,3:40.0,,Defensive rebound by S. Ibaka,86,103
407,4,3:29.0,,C. Payne makes 2-pt jump shot from 5 ft,86,105
408,4,3:29.0,,Shooting foul by B. Roberts (drawn by C. Payne),86,105
409,4,3:29.0,A. Harrison enters the game for J. Lin,,86,105
410,4,3:29.0,,C. Payne misses free throw 1 of 1,86,105
411,4,3:29.0,Defensive rebound by A. Harrison,,86,105
412,4,3:18.0,Shooting foul by S. Ibaka (drawn by F. Kaminsky),,86,105
413,4,3:18.0,,Technical foul by S. Ibaka,86,105
414,4,3:18.0,B. Roberts makes technical free throw,,87,105
415,4,3:18.0,F. Kaminsky misses free throw 1 of 2,,87,105
416,4,3:18.0,Offensive rebound by Team,,87,105
417,4,3:18.0,,M. McGary enters the game for S. Ibaka,87,105
418,4,3:18.0,F. Kaminsky makes free throw 2 of 2,,88,105
419,4,3:09.0,,Turnover by D. Waiters (lost ball; steal by T. Hansbrough),88,105
420,4,2:53.0,F. Kaminsky makes 2-pt jump shot from 5 ft,,90,105
421,4,2:52.0,,Oklahoma City full timeout,90,105
422,4,2:39.0,,M. McGary makes 2-pt layup from 1 ft,90,107
423,4,2:39.0,,D. Waiters misses 2-pt layup from 1 ft,90,107
424,4,2:39.0,,Offensive rebound by M. McGary,90,107
425,4,2:23.0,T. Hansbrough misses 2-pt jump shot from 4 ft (block by M. McGary),,90,107
426,4,2:22.0,,Defensive rebound by D. Waiters,90,107
427,4,2:14.0,,M. McGary makes 2-pt dunk at rim (assist by D. Waiters),90,109
428,4,1:53.0,F. Kaminsky misses 2-pt layup from 1 ft,,90,109
429,4,1:52.0,,Defensive rebound by Team,90,109
430,4,1:35.0,,M. McGary misses 3-pt jump shot from 25 ft,90,109
431,4,1:35.0,,Offensive rebound by Team,90,109
432,4,1:35.0,Loose ball foul by T. Hansbrough (drawn by E. Freedom),,90,109
433,4,1:31.0,,Turnover by D. Waiters (traveling),90,109
434,4,1:23.0,T. Daniels makes 2-pt jump shot from 20 ft (assist by B. Roberts),,92,109
435,4,1:05.0,,Turnover by E. Freedom (lost ball),92,109
436,4,0:59.0,,Violation by C. Payne (kicked ball),92,109
437,4,0:46.0,Turnover by T. Daniels (bad pass; steal by D. Waiters),,92,109
438,4,0:25.0,,Turnover by D. Waiters (bad pass; steal by A. Harrison),92,109
439,4,0:19.0,T. Daniels makes 3-pt jump shot from 24 ft (assist by F. Kaminsky),,95,109
