,QUARTER,TIME_REMAINING,DALLAS_ACTION,DENVER_ACTION,DALLAS_SCORE,DENVER_SCORE
385,4,7:59.0,D. Harris makes 3-pt jump shot from 23 ft (assist by D. Lee),,93,85
386,4,7:47.0,,D. Arthur misses 2-pt jump shot from 5 ft,93,85
387,4,7:46.0,Defensive rebound by C. Parsons,,93,85
388,4,7:26.0,D. Harris misses 3-pt jump shot from 23 ft,,93,85
389,4,7:25.0,,Defensive rebound by K. Faried,93,85
390,4,7:15.0,,W. Barton misses 2-pt jump shot from 12 ft,93,85
391,4,7:14.0,Defensive rebound by D. Williams,,93,85
392,4,7:04.0,J. Barea misses 3-pt jump shot from 25 ft,,93,85
393,4,7:03.0,,Defensive rebound by W. Barton,93,85
394,4,6:56.0,Violation by D. Williams (kicked ball),,93,85
395,4,6:56.0,,G. Harris enters the game for D. Arthur,93,85
396,4,6:56.0,W. Matthews enters the game for D. Harris,,93,85
397,4,6:52.0,,E. Mudiay misses 2-pt layup from 2 ft,93,85
398,4,6:51.0,,Offensive rebound by K. Faried,93,85
399,4,6:50.0,,Shooting foul by D. Williams (drawn by K. Faried),93,85
400,4,6:50.0,,K. Faried misses free throw 1 of 2,93,85
401,4,6:50.0,,Offensive rebound by Team,93,85
402,4,6:50.0,,K. Faried misses free throw 2 of 2,93,85
403,4,6:48.0,Defensive rebound by C. Parsons,,93,85
404,4,6:26.0,C. Parsons misses 2-pt jump shot from 14 ft,,93,85
405,4,6:26.0,,Defensive rebound by W. Barton,93,85
406,4,6:18.0,,W. Barton makes 2-pt jump shot from 9 ft,93,87
407,4,5:52.0,D. Lee misses 2-pt layup from 2 ft (block by K. Faried),,93,87
408,4,5:50.0,,Defensive rebound by E. Mudiay,93,87
409,4,5:45.0,,D. Augustin misses 2-pt layup from 1 ft,93,87
410,4,5:43.0,,Offensive rebound by K. Faried,93,87
411,4,5:37.0,,E. Mudiay misses 3-pt jump shot from 25 ft,93,87
412,4,5:36.0,,Offensive rebound by K. Faried,93,87
413,4,5:29.0,,Turnover by D. Augustin (lost ball; steal by W. Matthews),93,87
414,4,5:17.0,,Offensive charge foul by D. Lee (drawn by E. Mudiay),93,87
415,4,5:17.0,Turnover by D. Lee (offensive foul),,93,87
416,4,5:05.0,,E. Mudiay misses 2-pt layup from 2 ft,93,87
417,4,5:04.0,Defensive rebound by W. Matthews,,93,87
418,4,4:59.0,Turnover by J. Barea (step out of bounds),,93,87
419,4,4:45.0,,G. Harris makes 3-pt jump shot from 25 ft (assist by D. Augustin),93,90
420,4,4:34.0,Dallas full timeout,,93,90
421,4,4:34.0,D. Nowitzki enters the game for D. Lee,,93,90
422,4,4:18.0,W. Matthews misses 3-pt jump shot from 26 ft,,93,90
423,4,4:17.0,,Defensive rebound by E. Mudiay,93,90
424,4,3:57.0,,G. Harris makes 2-pt jump shot from 3 ft,93,92
425,4,3:44.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,93,92
426,4,3:43.0,,Defensive rebound by W. Barton,93,92
427,4,3:24.0,,W. Barton misses 3-pt jump shot from 26 ft,93,92
428,4,3:21.0,Defensive rebound by C. Parsons,,93,92
429,4,3:12.0,J. Barea misses 3-pt jump shot from 24 ft,,93,92
430,4,3:11.0,,Defensive rebound by D. Augustin,93,92
431,4,3:06.0,,D. Augustin makes 3-pt jump shot from 26 ft,93,95
432,4,2:39.0,D. Williams makes 3-pt jump shot from 25 ft (assist by J. Barea),,96,95
433,4,2:21.0,,E. Mudiay makes 2-pt jump shot from 10 ft,96,97
434,4,2:00.0,D. Williams makes 3-pt jump shot from 25 ft (assist by J. Barea),,99,97
435,4,1:48.0,,Shooting foul by D. Nowitzki (drawn by W. Barton),99,97
436,4,1:48.0,,W. Barton misses free throw 1 of 2,99,97
437,4,1:48.0,,Offensive rebound by Team,99,97
438,4,1:48.0,,W. Barton makes free throw 2 of 2,99,98
439,4,1:27.0,D. Nowitzki misses 3-pt jump shot from 26 ft,,99,98
440,4,1:25.0,,Defensive rebound by W. Barton,99,98
441,4,1:21.0,,W. Barton makes 2-pt jump shot from 6 ft,99,100
442,4,1:21.0,Dallas full timeout,,99,100
443,4,1:10.0,D. Williams makes 3-pt jump shot from 25 ft (assist by W. Matthews),,102,100
444,4,0:59.0,,K. Faried makes 2-pt layup from 1 ft (assist by E. Mudiay),102,102
445,4,0:41.0,D. Williams makes 2-pt jump shot from 3 ft,,104,102
446,4,0:41.0,,Denver full timeout,104,102
447,4,0:41.0,R. Felton enters the game for D. Nowitzki,,104,102
448,4,0:41.0,D. Lee enters the game for J. Barea,,104,102
449,4,0:29.0,,E. Mudiay misses 2-pt jump shot from 10 ft,104,102
450,4,0:28.0,Defensive rebound by C. Parsons,,104,102
451,4,0:24.0,Personal take foul by W. Barton (drawn by W. Matthews),,104,102
452,4,0:24.0,D. Nowitzki enters the game for D. Lee,,104,102
453,4,0:21.0,D. Williams makes 2-pt layup from 2 ft (assist by C. Parsons),,106,102
454,4,0:21.0,,Denver full timeout,106,102
455,4,0:21.0,D. Lee enters the game for D. Nowitzki,,106,102
456,4,0:21.0,,D. Arthur enters the game for D. Augustin,106,102
457,4,0:08.0,,Shooting block foul by W. Matthews (drawn by W. Barton),106,102
458,4,0:08.0,,W. Barton makes free throw 1 of 2,106,103
459,4,0:08.0,D. Nowitzki enters the game for R. Felton,,106,103
460,4,0:08.0,Z. Pachulia enters the game for C. Parsons,,106,103
461,4,0:08.0,,W. Barton makes free throw 2 of 2,106,104
462,4,0:08.0,Dallas full timeout,,106,104
463,4,0:08.0,C. Parsons enters the game for Z. Pachulia,,106,104
464,4,0:08.0,R. Felton enters the game for D. Lee,,106,104
465,4,0:08.0,,D. Augustin enters the game for D. Arthur,106,104
466,4,0:07.0,Turnover by C. Parsons (bad pass; steal by E. Mudiay),,106,104
467,4,0:03.0,,K. Faried makes 2-pt layup from 2 ft (assist by E. Mudiay),106,106
468,4,0:00.0,R. Felton misses 3-pt jump shot from 40 ft,,106,106
469,4,0:00.0,Offensive rebound by Team,,106,106
470,1OT,4:45.0,,E. Mudiay misses 2-pt jump shot from 14 ft,106,106
471,1OT,4:44.0,Defensive rebound by W. Matthews,,106,106
472,1OT,4:30.0,D. Nowitzki makes 2-pt jump shot from 16 ft (assist by C. Parsons),,108,106
473,1OT,4:10.0,,W. Barton misses 2-pt jump shot from 11 ft,108,106
474,1OT,4:09.0,,Offensive rebound by K. Faried,108,106
475,1OT,4:04.0,,E. Mudiay misses 2-pt layup at rim,108,106
476,1OT,4:03.0,Defensive rebound by W. Matthews,,108,106
477,1OT,4:02.0,Personal foul by K. Faried (drawn by W. Matthews),,108,106
478,1OT,3:42.0,W. Matthews misses 3-pt jump shot from 26 ft,,108,106
479,1OT,3:41.0,,Defensive rebound by K. Faried,108,106
480,1OT,3:30.0,,W. Barton makes 2-pt layup from 2 ft,108,108
481,1OT,3:13.0,D. Williams misses 2-pt layup from 3 ft,,108,108
482,1OT,3:13.0,,Defensive rebound by E. Mudiay,108,108
483,1OT,3:11.0,,Personal foul by W. Matthews (drawn by E. Mudiay),108,108
484,1OT,2:55.0,,W. Barton misses 2-pt jump shot from 22 ft,108,108
485,1OT,2:53.0,Defensive rebound by D. Nowitzki,,108,108
486,1OT,2:36.0,D. Nowitzki misses 2-pt jump shot from 20 ft,,108,108
487,1OT,2:35.0,,Defensive rebound by G. Harris,108,108
488,1OT,2:15.0,,E. Mudiay misses 2-pt jump shot from 13 ft,108,108
489,1OT,2:14.0,Defensive rebound by C. Parsons,,108,108
490,1OT,2:04.0,D. Nowitzki makes 3-pt jump shot from 26 ft (assist by D. Williams),,111,108
491,1OT,2:03.0,,Denver full timeout,111,108
492,1OT,1:40.0,,K. Faried misses 2-pt jump shot from 5 ft,111,108
493,1OT,1:39.0,Defensive rebound by C. Parsons,,111,108
494,1OT,1:22.0,W. Matthews misses 3-pt jump shot from 24 ft,,111,108
495,1OT,1:21.0,,Defensive rebound by K. Faried,111,108
496,1OT,0:59.0,,E. Mudiay misses 3-pt jump shot from 27 ft,111,108
497,1OT,0:57.0,,Offensive rebound by G. Harris,111,108
498,1OT,0:54.0,,D. Augustin makes 3-pt jump shot from 26 ft (assist by G. Harris),111,111
499,1OT,0:54.0,Dallas full timeout,,111,111
500,1OT,0:35.0,Shooting foul by W. Barton (drawn by W. Matthews),,111,111
501,1OT,0:35.0,W. Matthews makes free throw 1 of 3,,112,111
502,1OT,0:35.0,W. Matthews makes free throw 2 of 3,,113,111
503,1OT,0:35.0,D. Lee enters the game for D. Nowitzki,,113,111
504,1OT,0:35.0,W. Matthews makes free throw 3 of 3,,114,111
505,1OT,0:35.0,,Denver full timeout,114,111
506,1OT,0:29.0,,D. Augustin makes 3-pt jump shot from 24 ft,114,114
507,1OT,0:29.0,Dallas full timeout,,114,114
508,1OT,0:29.0,D. Nowitzki enters the game for D. Lee,,114,114
509,1OT,0:18.0,D. Williams misses 2-pt jump shot from 3 ft,,114,114
510,1OT,0:17.0,,Defensive rebound by Team,114,114
511,1OT,0:17.0,D. Lee enters the game for D. Nowitzki,,114,114
512,1OT,0:04.0,,Personal take foul by R. Felton (drawn by D. Augustin),114,114
513,1OT,0:04.0,,Denver full timeout,114,114
514,1OT,0:04.0,,N. Jokić enters the game for K. Faried,114,114
515,1OT,0:01.0,,Shooting foul by R. Felton (drawn by D. Augustin),114,114
516,1OT,0:01.0,,D. Augustin makes free throw 1 of 2,114,115
517,1OT,0:01.0,,K. Faried enters the game for W. Barton,114,115
518,1OT,0:01.0,D. Nowitzki enters the game for R. Felton,,114,115
519,1OT,0:01.0,Z. Pachulia enters the game for C. Parsons,,114,115
520,1OT,0:01.0,,D. Augustin makes free throw 2 of 2,114,116
521,1OT,0:01.0,Dallas full timeout,,114,116
522,1OT,0:01.0,R. Felton enters the game for Z. Pachulia,,114,116
523,1OT,0:01.0,C. Parsons enters the game for D. Lee,,114,116
524,1OT,0:01.0,,W. Barton enters the game for D. Augustin,114,116
525,1OT,0:00.0,W. Matthews misses 3-pt jump shot from 22 ft (block by E. Mudiay),,114,116
526,1OT,0:00.0,Offensive rebound by Team,,114,116
