,QUARTER,TIME_REMAINING,HOUSTON_ACTION,MINNESOTA_ACTION,HOUSTON_SCORE,MINNESOTA_SCORE
384,4,6:00.0,J. Terry makes 3-pt jump shot from 23 ft (assist by C. Brewer),,121,91
385,4,5:48.0,,A. Payne misses 2-pt jump shot from 19 ft,121,91
386,4,5:47.0,Defensive rebound by C. Capela,,121,91
387,4,5:35.0,C. Capela misses 2-pt layup from 2 ft,,121,91
388,4,5:33.0,,Defensive rebound by A. Payne,121,91
389,4,5:29.0,,Turnover by A. Payne (lost ball; steal by C. Capela),121,91
390,4,5:29.0,,Offensive charge foul by C. Capela (drawn by N. Bjelica),121,91
391,4,5:29.0,Turnover by C. Capela (offensive foul),,121,91
392,4,5:29.0,,Minnesota full timeout,121,91
393,4,5:29.0,A. Goudelock enters the game for D. Motiejūnas,,121,91
394,4,5:29.0,T. Jones enters the game for P. Beverley,,121,91
395,4,5:29.0,M. Beasley enters the game for C. Brewer,,121,91
396,4,5:29.0,K. McDaniels enters the game for C. Capela,,121,91
397,4,5:20.0,,T. Jones misses 2-pt jump shot from 6 ft,121,91
398,4,5:18.0,,Offensive rebound by N. Bjelica,121,91
399,4,5:03.0,,Shooting foul by T. Jones (drawn by A. Payne),121,91
400,4,5:03.0,,A. Payne misses free throw 1 of 2,121,91
401,4,5:03.0,,Offensive rebound by Team,121,91
402,4,5:03.0,,A. Payne misses free throw 2 of 2,121,91
403,4,5:03.0,Defensive rebound by M. Beasley,,121,91
404,4,4:54.0,Turnover by M. Beasley (bad pass; steal by T. Jones),,121,91
405,4,4:42.0,,Turnover by N. Bjelica (bad pass; steal by K. McDaniels),121,91
406,4,4:33.0,M. Beasley makes 2-pt jump shot from 13 ft,,123,91
407,4,4:33.0,Shooting foul by T. Jones (drawn by M. Beasley),,123,91
408,4,4:33.0,M. Beasley makes free throw 1 of 1,,124,91
409,4,4:19.0,,S. Muhammad misses 2-pt jump shot from 17 ft,124,91
410,4,4:17.0,,Offensive rebound by A. Payne,124,91
411,4,4:17.0,,A. Payne misses 2-pt layup at rim,124,91
412,4,4:16.0,,Offensive rebound by A. Payne,124,91
413,4,4:16.0,,A. Payne makes 2-pt layup at rim,124,93
414,4,4:02.0,K. McDaniels misses 3-pt jump shot from 25 ft,,124,93
415,4,4:01.0,,Defensive rebound by N. Bjelica,124,93
416,4,4:01.0,,Minnesota full timeout,124,93
417,4,3:45.0,,Personal foul by T. Jones,124,93
418,4,3:45.0,,A. Payne misses free throw 1 of 2,124,93
419,4,3:45.0,,Offensive rebound by Team,124,93
420,4,3:45.0,,A. Payne makes free throw 2 of 2,124,94
421,4,3:26.0,A. Goudelock makes 2-pt jump shot from 12 ft,,126,94
422,4,3:09.0,,Personal foul by T. Jones,126,94
423,4,3:09.0,,A. Payne makes free throw 1 of 2,126,95
424,4,3:09.0,,A. Payne makes free throw 2 of 2,126,96
425,4,2:57.0,T. Jones makes 2-pt layup from 1 ft (assist by M. Beasley),,128,96
426,4,2:46.0,,D. Rudež misses 3-pt jump shot from 25 ft,128,96
427,4,2:45.0,Defensive rebound by M. Beasley,,128,96
428,4,2:31.0,K. McDaniels misses 2-pt jump shot from 11 ft,,128,96
429,4,2:30.0,Offensive rebound by T. Jones,,128,96
430,4,2:26.0,T. Jones misses 2-pt jump shot from 15 ft,,128,96
431,4,2:26.0,,Defensive rebound by N. Bjelica,128,96
432,4,2:18.0,,S. Muhammad makes 2-pt layup at rim (assist by T. Jones),128,98
433,4,2:04.0,Turnover by T. Jones (bad pass; steal by A. Payne),,128,98
434,4,1:59.0,,S. Muhammad makes 2-pt dunk at rim,128,100
435,4,1:45.0,Shooting foul by A. Payne (drawn by M. Beasley),,128,100
436,4,1:45.0,M. Beasley makes free throw 1 of 2,,129,100
437,4,1:45.0,,G. Smith enters the game for N. Bjelica,129,100
438,4,1:45.0,M. Beasley misses free throw 2 of 2,,129,100
439,4,1:45.0,,Defensive rebound by A. Payne,129,100
440,4,1:25.0,,A. Payne misses 2-pt jump shot from 3 ft,129,100
441,4,1:24.0,Defensive rebound by T. Jones,,129,100
442,4,1:18.0,A. Goudelock misses 3-pt jump shot from 23 ft,,129,100
443,4,1:17.0,,Defensive rebound by T. Jones,129,100
444,4,1:10.0,,A. Payne makes 2-pt layup from 1 ft (assist by S. Muhammad),129,102
445,4,1:00.0,Turnover by A. Goudelock (bad pass; steal by S. Muhammad),,129,102
446,4,0:55.0,,Shooting foul by M. Beasley (drawn by S. Muhammad),129,102
447,4,0:55.0,,S. Muhammad makes free throw 1 of 2,129,103
448,4,0:55.0,,S. Muhammad misses free throw 2 of 2,129,103
449,4,0:54.0,Defensive rebound by K. McDaniels,,129,103
450,4,0:49.0,Turnover by K. McDaniels (discontinued dribble),,129,103
451,4,0:28.0,,S. Muhammad misses 3-pt jump shot from 24 ft,129,103
452,4,0:27.0,,Offensive rebound by G. Smith,129,103
453,4,0:22.0,,T. Jones makes 2-pt jump shot from 16 ft (assist by G. Smith),129,105
