,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,UTAH_ACTION,MINNESOTA_SCORE,UTAH_SCORE
390,4,1:20.0,K. Towns makes 2-pt jump shot from 18 ft (assist by R. Rubio),,84,94
391,4,1:20.0,,Utah full timeout,84,94
392,4,1:20.0,,T. Booker enters the game for R. Gobert,84,94
393,4,1:12.0,,R. Hood makes 2-pt jump shot from 19 ft,84,96
394,4,1:00.0,Personal foul by T. Burke (drawn by K. Towns),,84,96
395,4,1:00.0,K. Towns makes free throw 1 of 2,,85,96
396,4,1:00.0,K. Towns makes free throw 2 of 2,,86,96
397,4,0:48.0,,R. Hood makes 2-pt layup from 3 ft,86,98
398,4,0:43.0,Turnover by R. Rubio (lost ball; steal by R. Hood),,86,98
399,4,0:39.0,,Personal foul by Z. LaVine (drawn by G. Hayward),86,98
400,4,0:39.0,,G. Hayward makes free throw 1 of 2,86,99
401,4,0:39.0,,C. Johnson enters the game for R. Hood,86,99
402,4,0:39.0,,T. Lyles enters the game for D. Favors,86,99
403,4,0:39.0,,G. Hayward makes free throw 2 of 2,86,100
404,4,0:32.0,Z. LaVine makes 2-pt layup from 2 ft,,88,100
405,4,0:32.0,Shooting foul by T. Booker (drawn by Z. LaVine),,88,100
406,4,0:32.0,,J. Ingles enters the game for G. Hayward,88,100
407,4,0:32.0,Z. LaVine misses free throw 1 of 1,,88,100
408,4,0:31.0,,Defensive rebound by T. Booker,88,100
409,4,0:12.0,,T. Burke makes 3-pt jump shot from 24 ft,88,103
410,4,0:08.0,Z. LaVine makes 2-pt dunk at rim,,90,103
