,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,MILWAUKEE_ACTION,LA LAKERS_SCORE,MILWAUKEE_SCORE
386,4,6:44.0,M. Huertas makes 3-pt jump shot from 24 ft (assist by L. Williams),,80,97
387,4,6:44.0,,Milwaukee full timeout,80,97
388,4,6:44.0,,K. Middleton enters the game for R. Vaughn,80,97
389,4,6:21.0,,Shooting foul by R. Kelly (drawn by G. Monroe),80,97
390,4,6:21.0,,G. Monroe makes free throw 1 of 2,80,98
391,4,6:21.0,,G. Monroe makes free throw 2 of 2,80,99
392,4,6:09.0,Personal foul by M. Carter-Williams,,80,99
393,4,6:09.0,L. Williams misses free throw 1 of 2,,80,99
394,4,6:09.0,Offensive rebound by Team,,80,99
395,4,6:09.0,L. Williams makes free throw 2 of 2,,81,99
396,4,5:57.0,,Turnover by G. Antetokounmpo (bad pass; steal by L. Williams),81,99
397,4,5:52.0,L. Williams makes 2-pt layup from 1 ft,,83,99
398,4,5:33.0,,G. Antetokounmpo makes 2-pt jump shot from 5 ft (assist by J. Parker),83,101
399,4,5:16.0,N. Young makes 2-pt jump shot from 16 ft (assist by R. Kelly),,85,101
400,4,5:01.0,,M. Carter-Williams makes 2-pt jump shot from 17 ft,85,103
401,4,4:45.0,N. Young makes 3-pt jump shot from 25 ft (assist by L. Williams),,88,103
402,4,4:26.0,,Shooting foul by T. Black (drawn by G. Antetokounmpo),88,103
403,4,4:26.0,,G. Antetokounmpo misses free throw 1 of 2,88,103
404,4,4:26.0,,Offensive rebound by Team,88,103
405,4,4:26.0,,G. Antetokounmpo makes free throw 2 of 2,88,104
406,4,4:10.0,N. Young makes 3-pt jump shot from 27 ft,,91,104
407,4,3:52.0,,M. Carter-Williams misses 2-pt layup at rim,91,104
408,4,3:50.0,Defensive rebound by L. Williams,,91,104
409,4,3:45.0,Turnover by N. Young (step out of bounds),,91,104
410,4,3:34.0,,K. Middleton misses 2-pt jump shot from 5 ft,91,104
411,4,3:32.0,Defensive rebound by N. Young,,91,104
412,4,3:11.0,N. Young misses 3-pt jump shot from 23 ft,,91,104
413,4,3:09.0,,Defensive rebound by G. Monroe,91,104
414,4,2:49.0,,J. Parker makes 2-pt jump shot from 20 ft (assist by G. Antetokounmpo),91,106
415,4,2:28.0,T. Black misses 2-pt jump shot from 6 ft (block by G. Antetokounmpo),,91,106
416,4,2:27.0,Offensive rebound by R. Kelly,,91,106
417,4,2:26.0,R. Kelly misses 2-pt layup from 2 ft (block by G. Antetokounmpo),,91,106
418,4,2:25.0,Offensive rebound by Team,,91,106
419,4,2:25.0,LA Lakers full timeout,,91,106
420,4,2:22.0,N. Young misses 3-pt jump shot from 24 ft,,91,106
421,4,2:19.0,,Defensive rebound by G. Antetokounmpo,91,106
422,4,2:09.0,,K. Middleton misses 3-pt jump shot from 23 ft,91,106
423,4,2:08.0,Defensive rebound by M. Huertas,,91,106
424,4,2:00.0,M. Huertas misses 3-pt jump shot from 24 ft,,91,106
425,4,1:57.0,,Defensive rebound by J. Parker,91,106
426,4,1:50.0,,Turnover by K. Middleton (lost ball; steal by T. Black),91,106
427,4,1:41.0,R. Kelly makes 2-pt jump shot from 3 ft (assist by N. Young),,93,106
428,4,1:29.0,,M. Carter-Williams misses 2-pt jump shot from 21 ft,93,106
429,4,1:26.0,Defensive rebound by M. Huertas,,93,106
430,4,1:24.0,Shooting foul by M. Carter-Williams (drawn by R. Kelly),,93,106
431,4,1:24.0,R. Kelly makes free throw 1 of 2,,94,106
432,4,1:24.0,,S. Novak enters the game for J. Parker,94,106
433,4,1:24.0,,J. O'Bryant enters the game for K. Middleton,94,106
434,4,1:24.0,,M. Plumlee enters the game for G. Monroe,94,106
435,4,1:24.0,R. Kelly makes free throw 2 of 2,,95,106
436,4,1:15.0,,M. Carter-Williams makes 2-pt jump shot from 18 ft (assist by G. Antetokounmpo),95,108
437,4,1:10.0,Shooting foul by S. Novak (drawn by L. Williams),,95,108
438,4,1:10.0,L. Williams misses free throw 1 of 2,,95,108
439,4,1:10.0,Offensive rebound by Team,,95,108
440,4,1:10.0,L. Williams makes free throw 2 of 2,,96,108
441,4,0:51.0,,S. Novak misses 3-pt jump shot from 24 ft,96,108
442,4,0:49.0,Defensive rebound by N. Young,,96,108
443,4,0:42.0,Shooting foul by M. Plumlee (drawn by N. Young),,96,108
444,4,0:42.0,N. Young makes free throw 1 of 2,,97,108
445,4,0:42.0,N. Young makes free throw 2 of 2,,98,108
446,4,0:26.0,,Turnover by J. O'Bryant (lost ball; steal by M. Huertas),98,108
447,4,0:16.0,N. Young misses 3-pt jump shot from 24 ft,,98,108
448,4,0:15.0,Offensive rebound by T. Black,,98,108
449,4,0:07.0,N. Young misses 2-pt layup at rim (block by G. Antetokounmpo),,98,108
450,4,0:05.0,Offensive rebound by L. Williams,,98,108
451,4,0:02.0,Shooting foul by J. O'Bryant (drawn by N. Young),,98,108
452,4,0:02.0,N. Young makes free throw 1 of 3,,99,108
453,4,0:02.0,N. Young makes free throw 2 of 3,,100,108
454,4,0:02.0,N. Young makes free throw 3 of 3,,101,108
