,QUARTER,TIME_REMAINING,INDIANA_ACTION,TORONTO_ACTION,INDIANA_SCORE,TORONTO_SCORE
397,4,3:35.0,,P. Patterson enters the game for T. Ross,87,101
398,4,3:35.0,S. Hill misses free throw 1 of 2,,87,101
399,4,3:35.0,Offensive rebound by Team,,87,101
400,4,3:35.0,S. Hill makes free throw 2 of 2,,88,101
401,4,3:16.0,,J. Thompson misses 2-pt hook shot from 11 ft,88,101
402,4,3:15.0,,Offensive rebound by D. Wright,88,101
403,4,3:12.0,,D. Wright makes 2-pt layup from 2 ft,88,103
404,4,3:02.0,C. Miles misses 3-pt jump shot from 23 ft,,88,103
405,4,3:00.0,,Defensive rebound by J. Thompson,88,103
406,4,2:52.0,,Turnover by D. Wright (traveling),88,103
407,4,2:52.0,Official timeout,,88,103
408,4,2:52.0,G. Robinson enters the game for M. Ellis,,88,103
409,4,2:52.0,J. Young enters the game for G. Hill,,88,103
410,4,2:52.0,M. Turner enters the game for T. Lawson,,88,103
411,4,2:52.0,L. Allen enters the game for C. Miles,,88,103
412,4,2:37.0,L. Allen makes 2-pt jump shot from 17 ft (assist by M. Turner),,90,103
413,4,2:14.0,,N. Powell misses 2-pt layup from 3 ft (block by M. Turner),90,103
414,4,2:14.0,,Offensive rebound by Team,90,103
415,4,2:11.0,,P. Patterson makes 2-pt jump shot from 17 ft (assist by C. Joseph),90,105
416,4,2:02.0,J. Young makes 2-pt layup from 3 ft,,92,105
417,4,1:43.0,,Shooting foul by M. Turner (drawn by N. Powell),92,105
418,4,1:43.0,,N. Powell misses free throw 1 of 2,92,105
419,4,1:43.0,,Offensive rebound by Team,92,105
420,4,1:43.0,,N. Powell makes free throw 2 of 2,92,106
421,4,1:32.0,G. Robinson misses 2-pt layup from 1 ft,,92,106
422,4,1:32.0,Offensive rebound by L. Allen,,92,106
423,4,1:30.0,L. Allen makes 2-pt layup from 3 ft,,94,106
424,4,1:10.0,,Turnover by P. Patterson (bad pass; steal by J. Young),94,106
425,4,1:08.0,J. Young makes 2-pt dunk at rim,,96,106
426,4,1:00.0,,Personal foul by J. Young,96,106
427,4,1:00.0,,C. Joseph makes free throw 1 of 2,96,107
428,4,1:00.0,,C. Joseph makes free throw 2 of 2,96,108
429,4,0:48.0,Offensive foul by M. Turner (drawn by D. Wright),,96,108
430,4,0:48.0,Turnover by M. Turner (offensive foul),,96,108
431,4,0:25.0,,N. Powell makes 3-pt jump shot from 23 ft (assist by P. Patterson),96,111
432,4,0:17.0,J. Young misses 2-pt jump shot from 19 ft,,96,111
433,4,0:16.0,Offensive rebound by L. Allen,,96,111
434,4,0:10.0,J. Young makes 2-pt jump shot from 16 ft,,98,111
