,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,GOLDEN STATE_ACTION,PHILADELPHIA_SCORE,GOLDEN STATE_SCORE
390,4,3:44.0,Defensive rebound by E. Brand,,96,111
391,4,3:37.0,Philadelphia full timeout,,96,111
392,4,3:37.0,R. Covington enters the game for H. Thompson,,96,111
393,4,3:37.0,,L. Barbosa enters the game for I. Clark,96,111
394,4,3:18.0,R. Covington makes 3-pt jump shot from 25 ft (assist by I. Canaan),,99,111
395,4,3:00.0,,Shooting foul by R. Covington (drawn by H. Barnes),99,111
396,4,3:00.0,,H. Barnes makes free throw 1 of 2,99,112
397,4,3:00.0,,H. Barnes makes free throw 2 of 2,99,113
398,4,2:49.0,Turnover by R. Covington (bad pass; steal by H. Barnes),,99,113
399,4,2:41.0,,D. Green misses 3-pt jump shot from 25 ft,99,113
400,4,2:40.0,,Offensive rebound by L. Barbosa,99,113
401,4,2:33.0,,Personal foul by E. Brand,99,113
402,4,2:33.0,Official timeout,,99,113
403,4,2:33.0,,J. McAdoo enters the game for H. Barnes,99,113
404,4,2:33.0,,S. Curry makes free throw 1 of 2,99,114
405,4,2:33.0,,S. Curry makes free throw 2 of 2,99,115
406,4,2:12.0,Turnover by I. Smith (bad pass; steal by S. Curry),,99,115
407,4,1:56.0,,J. McAdoo makes 2-pt layup from 1 ft (assist by D. Green),99,117
408,4,1:47.0,I. Smith makes 2-pt jump shot from 10 ft,,101,117
409,4,1:47.0,,Golden State full timeout,101,117
410,4,1:47.0,,I. Clark enters the game for D. Green,101,117
411,4,1:47.0,,M. Speights enters the game for S. Curry,101,117
412,4,1:47.0,H. Thompson enters the game for I. Canaan,,101,117
413,4,1:23.0,,I. Clark misses 3-pt jump shot from 30 ft,101,117
414,4,1:22.0,,Offensive rebound by Team,101,117
415,4,1:16.0,,Turnover by L. Barbosa (lost ball),101,117
416,4,1:04.0,R. Covington makes 2-pt layup from 2 ft (assist by E. Brand),,103,117
417,4,0:45.0,,J. McAdoo misses 2-pt layup from 2 ft,103,117
418,4,0:44.0,Defensive rebound by R. Covington,,103,117
419,4,0:28.0,Turnover by E. Brand (bad pass; steal by L. Barbosa),,103,117
420,4,0:16.0,,L. Barbosa misses 2-pt layup from 1 ft,103,117
421,4,0:16.0,Defensive rebound by I. Smith,,103,117
422,4,0:11.0,N. Stauskas makes 2-pt layup from 1 ft (assist by I. Smith),,105,117
