,QUARTER,TIME_REMAINING,DALLAS_ACTION,CHICAGO_ACTION,DALLAS_SCORE,CHICAGO_SCORE
390,4,2:16.0,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by C. Parsons),,79,72
391,4,2:15.0,,Chicago full timeout,79,72
392,4,2:15.0,,E. Moore enters the game for T. Snell,79,72
393,4,1:58.0,,Shooting foul by Z. Pachulia (drawn by P. Gasol),79,72
394,4,1:58.0,,P. Gasol makes free throw 1 of 2,79,73
395,4,1:58.0,,P. Gasol makes free throw 2 of 2,79,74
396,4,1:39.0,C. Parsons misses 2-pt jump shot from 3 ft,,79,74
397,4,1:39.0,,Defensive rebound by Team,79,74
398,4,1:39.0,Loose ball foul by Z. Pachulia (drawn by P. Gasol),,79,74
399,4,1:39.0,D. Powell enters the game for Z. Pachulia,,79,74
400,4,1:39.0,,P. Gasol makes free throw 1 of 2,79,75
401,4,1:39.0,,P. Gasol misses free throw 2 of 2,79,75
402,4,1:37.0,Defensive rebound by D. Nowitzki,,79,75
403,4,1:23.0,D. Nowitzki makes 2-pt jump shot from 18 ft (assist by C. Parsons),,81,75
404,4,1:15.0,,P. Gasol makes 2-pt dunk from 1 ft (assist by D. Rose),81,77
405,4,0:56.0,D. Nowitzki misses 2-pt jump shot from 16 ft,,81,77
406,4,0:55.0,,Defensive rebound by J. Butler,81,77
407,4,0:46.0,,J. Butler misses 2-pt jump shot from 3 ft,81,77
408,4,0:46.0,,Offensive rebound by P. Gasol,81,77
409,4,0:46.0,,Turnover by P. Gasol (step out of bounds),81,77
410,4,0:29.0,Personal foul by J. Butler (drawn by D. Nowitzki),,81,77
411,4,0:21.0,D. Williams misses 2-pt layup from 1 ft,,81,77
412,4,0:20.0,,Defensive rebound by T. Gibson,81,77
413,4,0:12.0,,J. Butler misses 3-pt jump shot from 24 ft,81,77
414,4,0:11.0,Defensive rebound by D. Williams,,81,77
415,4,0:11.0,Personal block foul by P. Gasol (drawn by D. Williams),,81,77
416,4,0:11.0,D. Williams makes free throw 1 of 2,,82,77
417,4,0:11.0,D. Williams makes free throw 2 of 2,,83,77
418,4,0:11.0,,Chicago full timeout,83,77
419,4,0:11.0,,D. McDermott enters the game for E. Moore,83,77
420,4,0:11.0,,N. Mirotić enters the game for T. Gibson,83,77
421,4,0:11.0,D. Harris enters the game for D. Nowitzki,,83,77
422,4,0:06.0,,J. Butler misses 3-pt jump shot from 24 ft,83,77
423,4,0:05.0,Defensive rebound by W. Matthews,,83,77
