,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,DETROIT_ACTION,GOLDEN STATE_SCORE,DETROIT_SCORE
383,4,9:59.0,Golden State full timeout,,74,93
384,4,9:59.0,K. Thompson enters the game for L. Barbosa,,74,93
385,4,9:59.0,,S. Johnson makes technical free throw,74,94
386,4,9:46.0,Shooting foul by S. Johnson (drawn by K. Thompson),,74,94
387,4,9:46.0,K. Thompson makes free throw 1 of 2,,75,94
388,4,9:46.0,K. Thompson makes free throw 2 of 2,,76,94
389,4,9:25.0,,M. Morris misses 2-pt jump shot from 8 ft,76,94
390,4,9:25.0,Defensive rebound by A. Iguodala,,76,94
391,4,9:08.0,H. Barnes misses 2-pt jump shot from 5 ft,,76,94
392,4,9:06.0,,Defensive rebound by A. Drummond,76,94
393,4,8:50.0,,S. Johnson makes 2-pt layup at rim,76,96
394,4,8:37.0,S. Livingston misses 2-pt jump shot from 13 ft,,76,96
395,4,8:37.0,Offensive rebound by Team,,76,96
396,4,8:37.0,,Violation by S. Blake (kicked ball),76,96
397,4,8:37.0,S. Curry enters the game for H. Barnes,,76,96
398,4,8:37.0,D. Green enters the game for F. Ezeli,,76,96
399,4,8:37.0,,K. Caldwell-Pope enters the game for S. Johnson,76,96
400,4,8:30.0,Personal foul by M. Morris (drawn by K. Thompson),,76,96
401,4,8:30.0,K. Thompson misses 2-pt layup from 2 ft,,76,96
402,4,8:28.0,Offensive rebound by Team,,76,96
403,4,8:28.0,Turnover by D. Green (offensive goaltending),,76,96
404,4,8:28.0,,Violation by Team (delay of game),76,96
405,4,8:00.0,,S. Blake makes 3-pt jump shot from 26 ft,76,99
406,4,7:53.0,Personal foul by S. Blake (drawn by K. Thompson),,76,99
407,4,7:49.0,Personal foul by K. Caldwell-Pope (drawn by D. Green),,76,99
408,4,7:40.0,D. Green misses 2-pt layup at rim,,76,99
409,4,7:39.0,,Defensive rebound by K. Caldwell-Pope,76,99
410,4,7:26.0,,A. Tolliver misses 3-pt jump shot from 23 ft,76,99
411,4,7:24.0,Defensive rebound by S. Curry,,76,99
412,4,7:22.0,A. Iguodala misses 2-pt layup at rim,,76,99
413,4,7:22.0,,Defensive rebound by Team,76,99
414,4,7:11.0,,A. Drummond misses 2-pt jump shot from 4 ft (block by D. Green),76,99
415,4,7:11.0,,Offensive rebound by Team,76,99
416,4,7:11.0,,R. Jackson enters the game for S. Blake,76,99
417,4,7:04.0,,R. Jackson makes 2-pt layup at rim (assist by M. Morris),76,101
418,4,6:52.0,S. Livingston misses 2-pt layup at rim,,76,101
419,4,6:50.0,Offensive rebound by S. Livingston,,76,101
420,4,6:47.0,S. Livingston makes 2-pt layup at rim,,78,101
421,4,6:38.0,,Turnover by A. Drummond (3 sec),78,101
422,4,6:31.0,S. Curry makes 3-pt jump shot from 26 ft,,81,101
423,4,6:10.0,,A. Drummond makes 2-pt hook shot from 7 ft (assist by M. Morris),81,103
424,4,6:01.0,S. Curry makes 2-pt jump shot from 15 ft,,83,103
425,4,6:01.0,,Detroit full timeout,83,103
426,4,6:01.0,B. Rush enters the game for A. Iguodala,,83,103
427,4,5:48.0,,R. Jackson makes 2-pt jump shot from 14 ft,83,105
428,4,5:31.0,K. Thompson makes 2-pt jump shot from 14 ft (assist by S. Curry),,85,105
429,4,5:09.0,,Turnover by A. Drummond (bad pass; steal by S. Curry),85,105
430,4,5:07.0,H. Barnes enters the game for S. Livingston,,85,105
431,4,5:01.0,K. Thompson makes 3-pt jump shot from 28 ft (assist by D. Green),,88,105
432,4,4:41.0,,R. Jackson misses 2-pt jump shot from 14 ft,88,105
433,4,4:41.0,Defensive rebound by K. Thompson,,88,105
434,4,4:32.0,K. Thompson misses 3-pt jump shot from 26 ft,,88,105
435,4,4:32.0,,Defensive rebound by A. Drummond,88,105
436,4,4:19.0,,R. Jackson misses 2-pt layup at rim,88,105
437,4,4:17.0,,Offensive rebound by A. Drummond,88,105
438,4,4:13.0,,A. Drummond makes 2-pt layup at rim,88,107
439,4,4:02.0,D. Green misses 2-pt layup at rim (block by A. Drummond),,88,107
440,4,4:00.0,,Defensive rebound by A. Drummond,88,107
441,4,3:53.0,,A. Tolliver misses 3-pt jump shot from 23 ft,88,107
442,4,3:52.0,Defensive rebound by K. Thompson,,88,107
443,4,3:44.0,Shooting foul by A. Drummond (drawn by S. Curry),,88,107
444,4,3:44.0,S. Curry makes free throw 1 of 2,,89,107
445,4,3:44.0,F. Ezeli enters the game for D. Green,,89,107
446,4,3:44.0,L. Barbosa enters the game for K. Thompson,,89,107
447,4,3:44.0,S. Curry makes free throw 2 of 2,,90,107
448,4,3:28.0,,M. Morris misses 3-pt jump shot from 23 ft,90,107
449,4,3:28.0,,Offensive rebound by A. Tolliver,90,107
450,4,3:23.0,,A. Drummond misses 2-pt hook shot from 5 ft,90,107
451,4,3:21.0,Defensive rebound by F. Ezeli,,90,107
452,4,3:15.0,S. Curry misses 3-pt jump shot from 25 ft,,90,107
453,4,3:14.0,,Defensive rebound by A. Drummond,90,107
454,4,2:49.0,,A. Tolliver makes 2-pt dunk at rim,90,109
455,4,2:49.0,Golden State full timeout,,90,109
456,4,2:49.0,I. Clark enters the game for S. Curry,,90,109
457,4,2:49.0,,S. Johnson enters the game for A. Tolliver,90,109
458,4,2:25.0,H. Barnes makes 2-pt jump shot from 8 ft,,92,109
459,4,1:59.0,,R. Jackson makes 2-pt jump shot from 9 ft,92,111
460,4,1:47.0,Shooting foul by A. Drummond (drawn by F. Ezeli),,92,111
461,4,1:47.0,F. Ezeli misses free throw 1 of 2,,92,111
462,4,1:47.0,Offensive rebound by Team,,92,111
463,4,1:47.0,F. Ezeli makes free throw 2 of 2,,93,111
464,4,1:27.0,,R. Jackson makes 2-pt jump shot from 13 ft,93,113
465,4,1:18.0,I. Clark misses 2-pt jump shot from 10 ft,,93,113
466,4,1:16.0,Offensive rebound by F. Ezeli,,93,113
467,4,1:12.0,F. Ezeli misses 2-pt dunk at rim,,93,113
468,4,1:10.0,,Defensive rebound by K. Caldwell-Pope,93,113
469,4,0:53.0,,R. Jackson misses 3-pt jump shot from 24 ft,93,113
470,4,0:53.0,Defensive rebound by F. Ezeli,,93,113
471,4,0:48.0,L. Barbosa makes 2-pt layup at rim (assist by H. Barnes),,95,113
472,4,0:23.0,,A. Drummond misses 2-pt dunk at rim (block by F. Ezeli),95,113
473,4,0:23.0,,Offensive rebound by R. Jackson,95,113
474,4,0:23.0,,Turnover by Team (shot clock),95,113
475,4,0:17.0,L. Barbosa misses 3-pt jump shot from 24 ft,,95,113
476,4,0:15.0,Offensive rebound by F. Ezeli,,95,113
477,4,0:15.0,F. Ezeli misses 2-pt layup at rim,,95,113
478,4,0:14.0,,Defensive rebound by A. Drummond,95,113
