,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,LA CLIPPERS_ACTION,MINNESOTA_SCORE,LA CLIPPERS_SCORE
382,4,3:03.0,,LA Clippers full timeout,96,91
383,4,3:00.0,,Personal foul by T. Prince (drawn by J. Redick),96,91
384,4,2:57.0,,Personal take foul by K. Towns (drawn by D. Jordan),96,91
385,4,2:57.0,,D. Jordan misses free throw 1 of 2,96,91
386,4,2:57.0,,Offensive rebound by Team,96,91
387,4,2:57.0,,D. Jordan makes free throw 2 of 2,96,92
388,4,2:42.0,Z. LaVine misses 2-pt jump shot from 20 ft,,96,92
389,4,2:41.0,,Defensive rebound by W. Johnson,96,92
390,4,2:41.0,,Personal take foul by T. Prince (drawn by D. Jordan),96,92
391,4,2:41.0,,D. Jordan makes free throw 1 of 2,96,93
392,4,2:41.0,,D. Jordan makes free throw 2 of 2,96,94
393,4,2:25.0,A. Wiggins misses 2-pt layup from 2 ft (block by D. Jordan),,96,94
394,4,2:23.0,Offensive rebound by K. Towns,,96,94
395,4,2:22.0,K. Towns misses 2-pt layup at rim (block by W. Johnson),,96,94
396,4,2:20.0,,Defensive rebound by J. Redick,96,94
397,4,2:01.0,,Shooting foul by A. Wiggins (drawn by J. Crawford),96,94
398,4,2:01.0,,J. Crawford makes free throw 1 of 2,96,95
399,4,2:01.0,,J. Crawford makes free throw 2 of 2,96,96
400,4,1:49.0,Z. LaVine makes 2-pt layup from 3 ft (assist by K. Towns),,98,96
401,4,1:36.0,,J. Redick misses 3-pt jump shot from 26 ft,98,96
402,4,1:35.0,Defensive rebound by R. Rubio,,98,96
403,4,1:20.0,K. Towns misses 2-pt jump shot from 21 ft,,98,96
404,4,1:19.0,Offensive rebound by Team,,98,96
405,4,1:11.0,A. Wiggins misses 2-pt jump shot from 18 ft,,98,96
406,4,1:10.0,,Defensive rebound by J. Redick,98,96
407,4,1:10.0,,LA Clippers full timeout,98,96
408,4,1:05.0,,D. Jordan makes 2-pt dunk at rim (assist by J. Crawford),98,98
409,4,0:48.0,A. Wiggins makes 2-pt jump shot from 11 ft (assist by R. Rubio),,100,98
410,4,0:48.0,,LA Clippers full timeout,100,98
411,4,0:40.0,,W. Johnson misses 3-pt jump shot from 25 ft,100,98
412,4,0:38.0,Defensive rebound by R. Rubio,,100,98
413,4,0:37.0,Personal take foul by W. Johnson (drawn by R. Rubio),,100,98
414,4,0:37.0,R. Rubio makes free throw 1 of 2,,101,98
415,4,0:37.0,R. Rubio makes free throw 2 of 2,,102,98
416,4,0:28.0,,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),102,100
417,4,0:28.0,Minnesota full timeout,,102,100
418,4,0:28.0,,L. Stephenson enters the game for W. Johnson,102,100
419,4,0:28.0,,L. Mbah a Moute enters the game for J. Crawford,102,100
420,4,0:21.0,Personal foul by J. Redick (drawn by R. Rubio),,102,100
421,4,0:21.0,,Technical foul by C. Paul,102,100
422,4,0:21.0,R. Rubio makes technical free throw,,103,100
423,4,0:21.0,R. Rubio makes free throw 1 of 2,,104,100
424,4,0:21.0,R. Rubio misses free throw 2 of 2,,104,100
425,4,0:20.0,,Defensive rebound by L. Stephenson,104,100
426,4,0:20.0,,LA Clippers full timeout,104,100
427,4,0:20.0,,J. Crawford enters the game for L. Mbah a Moute,104,100
428,4,0:20.0,,W. Johnson enters the game for L. Stephenson,104,100
429,4,0:19.0,,Turnover by J. Redick (lost ball),104,100
430,4,0:19.0,Minnesota full timeout,,104,100
431,4,0:13.0,K. Towns makes 2-pt layup from 2 ft (assist by R. Rubio),,106,100
432,4,0:12.0,,Personal foul by R. Rubio (drawn by C. Paul),106,100
433,4,0:12.0,,C. Paul makes free throw 1 of 2,106,101
434,4,0:12.0,,C. Paul makes free throw 2 of 2,106,102
435,4,0:12.0,,Loose ball foul by W. Johnson (drawn by T. Prince),106,102
436,4,0:12.0,,P. Pierce enters the game for W. Johnson,106,102
437,4,0:12.0,T. Prince makes free throw 1 of 2,,107,102
438,4,0:12.0,T. Prince makes free throw 2 of 2,,108,102
439,4,0:08.0,,C. Paul misses 3-pt jump shot from 25 ft,108,102
440,4,0:07.0,,Offensive rebound by J. Crawford,108,102
441,4,0:05.0,,J. Crawford misses 2-pt layup from 2 ft,108,102
442,4,0:02.0,Defensive rebound by K. Towns,,108,102
