,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,MEMPHIS_ACTION,SAN ANTONIO_SCORE,MEMPHIS_SCORE
390,4,2:59.0,,Shooting foul by B. Diaw (drawn by T. Allen),89,81
391,4,2:59.0,,Memphis full timeout,89,81
392,4,2:59.0,,T. Allen misses free throw 1 of 2,89,81
393,4,2:59.0,,Offensive rebound by Team,89,81
394,4,2:59.0,,T. Allen makes free throw 2 of 2,89,82
395,4,2:35.0,K. Leonard makes 2-pt jump shot from 11 ft,,91,82
396,4,2:14.0,,V. Carter misses 2-pt layup from 3 ft (block by L. Aldridge),91,82
397,4,2:12.0,Defensive rebound by D. Green,,91,82
398,4,1:55.0,M. Ginóbili misses 2-pt jump shot from 10 ft,,91,82
399,4,1:53.0,,Defensive rebound by J. Farmar,91,82
400,4,1:47.0,,Personal foul by M. Ginóbili,91,82
401,4,1:47.0,,V. Carter makes free throw 1 of 2,91,83
402,4,1:47.0,,V. Carter makes free throw 2 of 2,91,84
403,4,1:37.0,Shooting foul by M. Barnes (drawn by L. Aldridge),,91,84
404,4,1:37.0,L. Aldridge makes free throw 1 of 2,,92,84
405,4,1:37.0,L. Aldridge makes free throw 2 of 2,,93,84
406,4,1:31.0,,J. Farmar makes 3-pt jump shot from 25 ft,93,87
407,4,1:11.0,K. Leonard makes 3-pt jump shot from 24 ft (assist by M. Ginóbili),,96,87
408,4,0:58.0,,J. Farmar misses 3-pt jump shot from 25 ft,96,87
409,4,0:57.0,Defensive rebound by L. Aldridge,,96,87
410,4,0:38.0,D. Green misses 3-pt jump shot from 23 ft,,96,87
411,4,0:37.0,,Defensive rebound by Z. Randolph,96,87
412,4,0:24.0,,M. Barnes misses 3-pt jump shot from 25 ft (block by K. Leonard),96,87
413,4,0:22.0,Defensive rebound by M. Ginóbili,,96,87
