,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,CHICAGO_ACTION,WASHINGTON_SCORE,CHICAGO_SCORE
389,4,5:56.0,,Chicago full timeout,102,87
390,4,5:56.0,,A. Brooks enters the game for N. Mirotić,102,87
391,4,5:56.0,D. Gooden enters the game for N. Hilário,,102,87
392,4,5:41.0,,P. Gasol makes 2-pt layup from 2 ft (assist by D. Rose),102,89
393,4,5:22.0,J. Wall misses 2-pt jump shot from 8 ft (block by P. Gasol),,102,89
394,4,5:20.0,,Defensive rebound by P. Gasol,102,89
395,4,5:13.0,Offensive charge foul by D. McDermott (drawn by D. Gooden),,102,89
396,4,5:13.0,,Turnover by D. McDermott (offensive foul),105,89
397,4,4:52.0,J. Wall makes 3-pt jump shot from 24 ft (assist by J. Dudley),,105,89
398,4,4:40.0,,Turnover by D. Rose (bad pass; steal by R. Sessions),105,89
399,4,4:37.0,R. Sessions misses 2-pt layup from 1 ft,,105,89
400,4,4:36.0,Offensive rebound by G. Temple,,105,89
401,4,4:36.0,G. Temple makes 2-pt layup at rim,,107,89
402,4,4:36.0,,Chicago full timeout,107,89
403,4,4:36.0,,E. Moore enters the game for P. Gasol,107,89
404,4,4:36.0,,B. Portis enters the game for J. Butler,107,89
405,4,4:36.0,,T. Snell enters the game for D. Rose,107,89
406,4,4:36.0,,C. Bairstow enters the game for A. Brooks,107,89
407,4,4:28.0,,Personal foul by R. Sessions (drawn by D. McDermott),107,89
408,4,4:16.0,,B. Portis makes 2-pt jump shot from 11 ft,107,91
409,4,3:49.0,J. Wall misses 3-pt jump shot from 27 ft,,107,91
410,4,3:49.0,Offensive rebound by Team,,107,91
411,4,3:49.0,Turnover by Team (shot clock),,107,91
412,4,3:30.0,,C. Bairstow misses 2-pt jump shot from 5 ft,107,91
413,4,3:30.0,Defensive rebound by Team,,107,91
414,4,3:30.0,,Loose ball foul by B. Portis (drawn by J. Dudley),107,91
415,4,3:08.0,J. Dudley misses 2-pt jump shot from 18 ft,,107,91
416,4,3:06.0,,Defensive rebound by E. Moore,107,91
417,4,3:00.0,,Personal foul by D. Gooden (drawn by B. Portis),107,91
418,4,3:00.0,,B. Portis makes free throw 1 of 2,107,92
419,4,3:00.0,N. Hilário enters the game for D. Gooden,,107,92
420,4,3:00.0,,B. Portis makes free throw 2 of 2,107,93
421,4,2:49.0,N. Hilário makes 2-pt layup from 1 ft (assist by J. Wall),,109,93
422,4,2:39.0,,Personal foul by G. Temple (drawn by D. McDermott),109,93
423,4,2:39.0,,D. McDermott makes free throw 1 of 2,109,94
424,4,2:39.0,,D. McDermott makes free throw 2 of 2,109,95
425,4,2:27.0,R. Sessions makes 2-pt layup from 2 ft (assist by N. Hilário),,111,95
426,4,2:27.0,Shooting foul by C. Bairstow (drawn by R. Sessions),,111,95
427,4,2:27.0,R. Sessions makes free throw 1 of 1,,112,95
428,4,2:20.0,,Personal foul by J. Wall (drawn by B. Portis),112,95
429,4,2:20.0,,B. Portis makes free throw 1 of 2,112,96
430,4,2:20.0,G. Neal enters the game for J. Wall,,112,96
431,4,2:20.0,,B. Portis makes free throw 2 of 2,112,97
432,4,2:01.0,G. Temple misses 2-pt layup from 2 ft (block by B. Portis),,112,97
433,4,2:00.0,,Defensive rebound by E. Moore,112,97
434,4,1:45.0,,Turnover by B. Portis (lost ball; steal by G. Neal),112,97
435,4,1:24.0,K. Oubre enters the game for J. Dudley,,112,97
436,4,1:24.0,D. Blair enters the game for N. Hilário,,112,97
437,4,1:24.0,J. Eddie enters the game for G. Temple,,112,97
438,4,1:19.0,K. Oubre misses 2-pt layup from 1 ft,,112,97
439,4,1:18.0,,Defensive rebound by C. Bairstow,112,97
440,4,1:11.0,,E. Moore makes 3-pt jump shot from 25 ft,112,100
441,4,1:05.0,Personal foul by E. Moore (drawn by R. Sessions),,112,100
442,4,0:51.0,R. Sessions misses 3-pt jump shot from 24 ft,,112,100
443,4,0:51.0,,Defensive rebound by Team,112,100
444,4,0:47.0,,E. Moore misses 3-pt jump shot from 25 ft,112,100
445,4,0:45.0,Defensive rebound by K. Oubre,,112,100
446,4,0:40.0,K. Oubre misses 2-pt layup from 1 ft (block by D. McDermott),,112,100
447,4,0:37.0,Offensive rebound by K. Oubre,,112,100
448,4,0:37.0,K. Oubre misses 2-pt layup from 1 ft,,112,100
449,4,0:35.0,Offensive rebound by G. Neal,,112,100
450,4,0:17.0,D. Blair makes 2-pt jump shot from 16 ft (assist by G. Neal),,114,100
451,4,0:08.0,,C. Bairstow misses 2-pt jump shot from 9 ft,114,100
452,4,0:07.0,Defensive rebound by D. Blair,,114,100
