,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,DALLAS_ACTION,SACRAMENTO_SCORE,DALLAS_SCORE
382,4,2:16.0,,C. Parsons makes 3-pt jump shot from 24 ft (assist by D. Williams),97,90
383,4,1:56.0,R. Rondo misses 2-pt layup from 2 ft (block by D. Nowitzki),,97,90
384,4,1:55.0,,Defensive rebound by C. Parsons,97,90
385,4,1:45.0,,Turnover by D. Nowitzki (lost ball; steal by R. Gay),97,90
386,4,1:43.0,Personal take foul by D. Williams (drawn by R. Gay),,97,90
387,4,1:43.0,R. Gay makes free throw 1 of 2,,98,90
388,4,1:43.0,R. Gay misses free throw 2 of 2,,98,90
389,4,1:42.0,,Defensive rebound by C. Parsons,98,90
390,4,1:27.0,,D. Williams makes 3-pt jump shot from 24 ft,98,93
391,4,1:11.0,Shooting foul by D. Nowitzki (drawn by D. Cousins),,98,93
392,4,1:11.0,D. Cousins makes free throw 1 of 2,,99,93
393,4,1:11.0,D. Cousins makes free throw 2 of 2,,100,93
394,4,1:04.0,,D. Williams misses 2-pt jump shot from 3 ft (block by D. Cousins),100,93
395,4,1:03.0,,Offensive rebound by D. Nowitzki,100,93
396,4,1:03.0,,Shooting foul by R. Rondo (drawn by D. Nowitzki),100,93
397,4,1:03.0,,D. Nowitzki makes free throw 1 of 2,100,94
398,4,1:03.0,,D. Nowitzki makes free throw 2 of 2,100,95
399,4,0:45.0,Shooting foul by D. Nowitzki (drawn by D. Cousins),,100,95
400,4,0:45.0,D. Cousins misses free throw 1 of 2,,100,95
401,4,0:45.0,Offensive rebound by Team,,100,95
402,4,0:45.0,B. McLemore enters the game for M. Belinelli,,100,95
403,4,0:45.0,D. Cousins makes free throw 2 of 2,,101,95
404,4,0:39.0,,W. Matthews misses 3-pt jump shot from 26 ft,101,95
405,4,0:36.0,Defensive rebound by D. Cousins,,101,95
406,4,0:36.0,Personal take foul by C. Parsons (drawn by D. Cousins),,101,95
407,4,0:36.0,D. Cousins misses free throw 1 of 2,,101,95
408,4,0:36.0,Offensive rebound by Team,,101,95
409,4,0:36.0,D. Cousins misses free throw 2 of 2,,101,95
410,4,0:36.0,,Defensive rebound by C. Parsons,101,95
411,4,0:29.0,,J. Barea makes 2-pt layup from 1 ft,101,97
412,4,0:29.0,Sacramento full timeout,,101,97
413,4,0:29.0,,R. Felton enters the game for D. Nowitzki,101,97
414,4,0:29.0,M. Belinelli enters the game for B. McLemore,,101,97
415,4,0:24.0,Personal take foul by D. Williams (drawn by D. Collison),,101,97
416,4,0:24.0,D. Collison misses free throw 1 of 2,,101,97
417,4,0:24.0,Offensive rebound by Team,,101,97
418,4,0:24.0,,D. Nowitzki enters the game for R. Felton,101,97
419,4,0:24.0,D. Collison makes free throw 2 of 2,,102,97
420,4,0:13.0,,D. Nowitzki makes 2-pt layup from 1 ft (assist by D. Williams),102,99
421,4,0:10.0,Personal take foul by W. Matthews (drawn by M. Belinelli),,102,99
422,4,0:10.0,M. Belinelli misses free throw 1 of 2,,102,99
423,4,0:10.0,Offensive rebound by Team,,102,99
424,4,0:10.0,M. Belinelli misses free throw 2 of 2,,102,99
425,4,0:10.0,Offensive rebound by D. Collison,,102,99
426,4,0:04.0,Personal foul by D. Williams (drawn by D. Collison),,102,99
427,4,0:04.0,D. Collison makes free throw 1 of 2,,103,99
428,4,0:04.0,,Z. Pachulia enters the game for J. Barea,103,99
429,4,0:04.0,D. Collison makes free throw 2 of 2,,104,99
430,4,0:04.0,,Dallas full timeout,104,99
431,4,0:04.0,,J. Barea enters the game for Z. Pachulia,104,99
432,4,0:04.0,B. McLemore enters the game for M. Belinelli,,104,99
433,4,0:02.0,,D. Williams misses 3-pt jump shot from 24 ft,104,99
434,4,0:01.0,,Offensive rebound by D. Nowitzki,104,99
435,4,0:01.0,,D. Nowitzki makes 2-pt layup from 2 ft,104,101
