,QUARTER,TIME_REMAINING,INDIANA_ACTION,NEW YORK_ACTION,INDIANA_SCORE,NEW YORK_SCORE
395,4,5:09.0,M. Ellis misses 2-pt jump shot from 20 ft,,84,78
396,4,5:08.0,,Defensive rebound by Team,84,78
397,4,5:08.0,Official timeout,,84,78
398,4,5:08.0,L. Allen enters the game for M. Turner,,84,78
399,4,5:08.0,G. Hill enters the game for R. Stuckey,,84,78
400,4,4:55.0,,S. Vujačić makes 3-pt jump shot from 25 ft,84,81
401,4,4:29.0,P. George misses 2-pt jump shot from 6 ft (block by R. Lopez),,84,81
402,4,4:28.0,Offensive rebound by Team,,84,81
403,4,4:28.0,Turnover by Team (shot clock),,84,81
404,4,4:12.0,,K. Séraphin misses 2-pt jump shot from 9 ft,84,81
405,4,4:11.0,Defensive rebound by M. Ellis,,84,81
406,4,4:04.0,M. Ellis misses 2-pt jump shot from 9 ft,,84,81
407,4,4:03.0,,Defensive rebound by K. Séraphin,84,81
408,4,3:48.0,,Offensive foul by K. Séraphin (drawn by P. George),84,81
409,4,3:48.0,,Turnover by K. Séraphin (offensive foul),84,81
410,4,3:48.0,M. Turner enters the game for L. Allen,,84,81
411,4,3:29.0,Turnover by P. George (lost ball; steal by L. Galloway),,84,81
412,4,3:13.0,,K. Séraphin makes 2-pt jump shot from 10 ft (assist by L. Galloway),84,83
413,4,2:50.0,Shooting foul by R. Lopez (drawn by I. Mahinmi),,84,83
414,4,2:50.0,Indiana full timeout,,84,83
415,4,2:50.0,I. Mahinmi misses free throw 1 of 2,,84,83
416,4,2:50.0,Offensive rebound by Team,,84,83
417,4,2:50.0,I. Mahinmi makes free throw 2 of 2,,85,83
418,4,2:31.0,,Shooting foul by M. Turner (drawn by S. Vujačić),85,83
419,4,2:31.0,,S. Vujačić makes free throw 1 of 2,85,84
420,4,2:31.0,,S. Vujačić makes free throw 2 of 2,85,85
421,4,2:21.0,Turnover by M. Ellis (lost ball; steal by S. Vujačić),,85,85
422,4,2:16.0,,Turnover by S. Vujačić (lost ball; steal by P. George),85,85
423,4,2:12.0,P. George misses 2-pt layup from 2 ft (block by R. Lopez),,85,85
424,4,2:11.0,,Defensive rebound by S. Vujačić,85,85
425,4,1:58.0,,New York full timeout,85,85
426,4,1:51.0,,A. Afflalo misses 2-pt jump shot from 22 ft,85,85
427,4,1:50.0,Defensive rebound by I. Mahinmi,,85,85
428,4,1:27.0,M. Ellis misses 3-pt jump shot from 25 ft,,85,85
429,4,1:26.0,,Defensive rebound by A. Afflalo,85,85
430,4,1:18.0,,Personal foul by G. Hill,85,85
431,4,1:18.0,,A. Afflalo makes free throw 1 of 2,85,86
432,4,1:18.0,,A. Afflalo makes free throw 2 of 2,85,87
433,4,0:59.0,Shooting foul by K. Séraphin (drawn by I. Mahinmi),,85,87
434,4,0:59.0,I. Mahinmi makes free throw 1 of 2,,86,87
435,4,0:59.0,I. Mahinmi makes free throw 2 of 2,,87,87
436,4,0:47.0,,S. Vujačić misses 3-pt jump shot from 24 ft,87,87
437,4,0:46.0,Defensive rebound by M. Ellis,,87,87
438,4,0:39.0,Indiana full timeout,,87,87
439,4,0:31.0,M. Ellis misses 2-pt layup from 2 ft (block by K. Séraphin),,87,87
440,4,0:30.0,Offensive rebound by Team,,87,87
441,4,0:30.0,Indiana full timeout,,87,87
442,4,0:24.0,P. George makes 2-pt jump shot from 19 ft,,89,87
443,4,0:24.0,,New York full timeout,89,87
444,4,0:20.0,,S. Vujačić misses 3-pt jump shot from 25 ft,89,87
445,4,0:18.0,Defensive rebound by M. Ellis,,89,87
446,4,0:17.0,Personal foul by L. Galloway,,89,87
447,4,0:17.0,M. Ellis makes free throw 1 of 2,,90,87
448,4,0:17.0,M. Ellis makes free throw 2 of 2,,91,87
449,4,0:17.0,,New York full timeout,91,87
450,4,0:17.0,,Turnover by A. Afflalo (step out of bounds),91,87
451,4,0:17.0,S. Hill enters the game for I. Mahinmi,,91,87
452,4,0:16.0,Turnover by G. Hill (lost ball),,91,87
453,4,0:16.0,I. Mahinmi enters the game for M. Turner,,91,87
454,4,0:11.0,,A. Afflalo misses 3-pt jump shot from 25 ft,91,87
455,4,0:09.0,Defensive rebound by G. Hill,,91,87
456,4,0:09.0,Personal foul by S. Vujačić,,91,87
457,4,0:09.0,G. Hill misses free throw 1 of 2,,91,87
458,4,0:09.0,Offensive rebound by Team,,91,87
459,4,0:09.0,G. Hill makes free throw 2 of 2,,92,87
460,4,0:02.0,,A. Afflalo misses 3-pt jump shot from 25 ft,92,87
461,4,0:02.0,Defensive rebound by P. George,,92,87
