,QUARTER,TIME_REMAINING,ATLANTA_ACTION,NEW YORK_ACTION,ATLANTA_SCORE,NEW YORK_SCORE
385,4,7:45.0,,Shooting foul by M. Scott (drawn by C. Anthony),94,79
386,4,7:45.0,,C. Anthony makes free throw 1 of 2,94,80
387,4,7:45.0,,C. Anthony makes free throw 2 of 2,94,81
388,4,7:33.0,J. Teague makes 2-pt layup from 2 ft,,96,81
389,4,7:20.0,,Shooting foul by K. Korver (drawn by C. Anthony),96,81
390,4,7:20.0,,C. Anthony makes free throw 1 of 2,96,82
391,4,7:20.0,P. Millsap enters the game for M. Scott,,96,82
392,4,7:20.0,,C. Anthony makes free throw 2 of 2,96,83
393,4,7:15.0,Personal foul by S. Vujačić (drawn by K. Korver),,96,83
394,4,7:11.0,Shooting foul by J. Grant (drawn by J. Teague),,96,83
395,4,7:11.0,J. Teague makes free throw 1 of 2,,97,83
396,4,7:11.0,J. Teague makes free throw 2 of 2,,98,83
397,4,6:56.0,,S. Vujačić misses 3-pt jump shot from 24 ft,98,83
398,4,6:54.0,,Offensive rebound by J. Grant,98,83
399,4,6:51.0,,Turnover by S. Vujačić (bad pass; steal by K. Bazemore),98,83
400,4,6:45.0,J. Teague makes 2-pt dunk at rim (assist by K. Bazemore),,100,83
401,4,6:33.0,,K. Porziņģis makes 2-pt hook shot from 3 ft (assist by J. Grant),100,85
402,4,6:22.0,T. Splitter makes 2-pt layup from 1 ft (assist by J. Teague),,102,85
403,4,6:12.0,,C. Anthony makes 2-pt layup from 2 ft,102,87
404,4,5:58.0,Shooting foul by C. Anthony (drawn by P. Millsap),,102,87
405,4,5:58.0,,New York full timeout,102,87
406,4,5:58.0,L. Patterson enters the game for K. Korver,,102,87
407,4,5:58.0,,L. Galloway enters the game for S. Vujačić,102,87
408,4,5:58.0,P. Millsap misses free throw 1 of 2,,102,87
409,4,5:58.0,Offensive rebound by Team,,102,87
410,4,5:58.0,P. Millsap makes free throw 2 of 2,,103,87
411,4,5:35.0,,C. Anthony misses 3-pt jump shot from 24 ft,103,87
412,4,5:33.0,Defensive rebound by K. Bazemore,,103,87
413,4,5:32.0,Turnover by K. Bazemore (lost ball),,103,87
414,4,5:32.0,,New York full timeout,103,87
415,4,5:28.0,Violation by T. Splitter (kicked ball),,103,87
416,4,5:23.0,,K. Porziņģis misses 2-pt jump shot from 17 ft,103,87
417,4,5:21.0,Defensive rebound by L. Patterson,,103,87
418,4,5:04.0,T. Splitter makes 2-pt layup from 2 ft (assist by K. Bazemore),,105,87
419,4,5:04.0,Shooting foul by L. Thomas (drawn by T. Splitter),,105,87
420,4,5:04.0,,R. Lopez enters the game for L. Thomas,105,87
421,4,5:04.0,T. Splitter makes free throw 1 of 1,,106,87
422,4,4:50.0,,C. Anthony misses 2-pt layup from 1 ft,106,87
423,4,4:48.0,Defensive rebound by J. Teague,,106,87
424,4,4:42.0,Turnover by J. Teague (lost ball; steal by C. Anthony),,106,87
425,4,4:38.0,,C. Anthony makes 2-pt layup from 1 ft,106,89
426,4,4:22.0,J. Teague misses 2-pt jump shot from 4 ft,,106,89
427,4,4:22.0,Offensive rebound by Team,,106,89
428,4,4:16.0,Turnover by T. Splitter (offensive foul),,106,89
429,4,4:16.0,Offensive foul by T. Splitter (drawn by J. Grant),,106,89
430,4,4:02.0,,Turnover by R. Lopez (bad pass),106,89
431,4,3:48.0,P. Millsap misses 2-pt layup from 1 ft (block by R. Lopez),,106,89
432,4,3:45.0,,Defensive rebound by L. Galloway,106,89
433,4,3:44.0,,Shooting foul by J. Teague (drawn by L. Galloway),106,89
434,4,3:44.0,,L. Galloway makes free throw 1 of 2,106,90
435,4,3:44.0,,L. Galloway makes free throw 2 of 2,106,91
436,4,3:35.0,Turnover by T. Splitter (bad pass; steal by K. Porziņģis),,106,91
437,4,3:27.0,,R. Lopez makes 2-pt dunk at rim (assist by C. Anthony),106,93
438,4,3:26.0,Atlanta full timeout,,106,93
439,4,3:26.0,A. Horford enters the game for K. Bazemore,,106,93
440,4,3:26.0,K. Korver enters the game for T. Splitter,,106,93
441,4,3:07.0,L. Patterson misses 2-pt jump shot from 12 ft,,106,93
442,4,3:06.0,,Defensive rebound by K. Porziņģis,106,93
443,4,2:48.0,,Turnover by K. Porziņģis (bad pass; steal by P. Millsap),106,93
444,4,2:30.0,A. Horford misses 2-pt jump shot from 5 ft (block by K. Porziņģis),,106,93
445,4,2:29.0,Offensive rebound by L. Patterson,,106,93
446,4,2:28.0,Shooting foul by C. Anthony (drawn by L. Patterson),,106,93
447,4,2:28.0,L. Patterson misses free throw 1 of 2,,106,93
448,4,2:28.0,Offensive rebound by Team,,106,93
449,4,2:28.0,L. Patterson makes free throw 2 of 2,,107,93
450,4,2:14.0,,R. Lopez makes 2-pt hook shot from 5 ft (assist by C. Anthony),107,95
451,4,1:59.0,P. Millsap makes 3-pt jump shot from 24 ft (assist by J. Teague),,110,95
452,4,1:51.0,,C. Anthony misses 3-pt jump shot from 24 ft,110,95
453,4,1:49.0,Defensive rebound by K. Korver,,110,95
454,4,1:32.0,Turnover by J. Teague (lost ball; steal by K. Porziņģis),,110,95
455,4,1:26.0,,C. Anthony makes 2-pt layup from 1 ft,110,97
456,4,1:13.0,Shooting foul by K. Porziņģis (drawn by P. Millsap),,110,97
457,4,1:13.0,P. Millsap misses free throw 1 of 2,,110,97
458,4,1:13.0,Offensive rebound by Team,,110,97
459,4,1:13.0,D. Schröder enters the game for J. Teague,,110,97
460,4,1:13.0,J. Holiday enters the game for K. Korver,,110,97
461,4,1:13.0,,C. Early enters the game for C. Anthony,110,97
462,4,1:13.0,P. Millsap makes free throw 2 of 2,,111,97
463,4,1:09.0,,Personal foul by J. Holiday (drawn by J. Grant),111,97
464,4,1:09.0,,K. O'Quinn enters the game for R. Lopez,111,97
465,4,1:09.0,M. Scott enters the game for P. Millsap,,111,97
466,4,1:09.0,E. Tavares enters the game for A. Horford,,111,97
467,4,1:02.0,,K. O'Quinn makes 2-pt jump shot from 19 ft (assist by J. Grant),111,99
468,4,0:42.0,M. Scott misses 3-pt jump shot from 26 ft,,111,99
469,4,0:40.0,Offensive rebound by E. Tavares,,111,99
470,4,0:39.0,Shooting foul by C. Early (drawn by E. Tavares),,111,99
471,4,0:39.0,E. Tavares misses free throw 1 of 2,,111,99
472,4,0:39.0,Offensive rebound by Team,,111,99
473,4,0:39.0,E. Tavares makes free throw 2 of 2,,112,99
474,4,0:24.0,,K. O'Quinn makes 2-pt jump shot from 12 ft,112,101
475,4,0:00.0,Turnover by Team (shot clock),,112,101
