,QUARTER,TIME_REMAINING,NEW YORK_ACTION,ATLANTA_ACTION,NEW YORK_SCORE,ATLANTA_SCORE
378,4,5:45.0,K. O'Quinn makes 2-pt jump shot from 18 ft (assist by L. Galloway),,87,105
379,4,5:17.0,,P. Millsap misses 2-pt jump shot from 14 ft,87,105
380,4,5:14.0,Defensive rebound by C. Anthony,,87,105
381,4,5:01.0,Shooting foul by K. Korver (drawn by C. Anthony),,87,105
382,4,5:01.0,C. Anthony makes free throw 1 of 2,,88,105
383,4,5:01.0,Turnover by K. O'Quinn (lane violation.),,88,105
384,4,5:01.0,L. Thomas enters the game for C. Anthony,,88,105
385,4,4:45.0,,T. Sefolosha makes 2-pt jump shot from 21 ft (assist by A. Horford),88,107
386,4,4:18.0,K. O'Quinn misses 2-pt jump shot from 5 ft,,88,107
387,4,4:17.0,,Defensive rebound by A. Horford,88,107
388,4,4:11.0,,A. Horford misses 3-pt jump shot from 24 ft,88,107
389,4,4:09.0,,Offensive rebound by P. Millsap,88,107
390,4,4:06.0,,A. Horford makes 2-pt dunk at rim (assist by P. Millsap),88,109
391,4,3:50.0,Shooting foul by J. Teague (drawn by L. Galloway),,88,109
392,4,3:50.0,L. Galloway makes free throw 1 of 3,,89,109
393,4,3:50.0,L. Galloway makes free throw 2 of 3,,90,109
394,4,3:50.0,J. Grant enters the game for A. Afflalo,,90,109
395,4,3:50.0,,M. Scott enters the game for A. Horford,90,109
396,4,3:50.0,,L. Patterson enters the game for K. Korver,90,109
397,4,3:50.0,L. Galloway makes free throw 3 of 3,,91,109
398,4,3:38.0,,J. Teague makes 2-pt jump shot from 3 ft,91,111
399,4,3:16.0,L. Thomas misses 2-pt hook shot from 10 ft,,91,111
400,4,3:15.0,Offensive rebound by K. O'Quinn,,91,111
401,4,3:14.0,K. O'Quinn makes 2-pt layup at rim,,93,111
402,4,2:47.0,,J. Teague misses 2-pt layup from 1 ft (block by L. Galloway),93,111
403,4,2:45.0,,Offensive rebound by J. Teague,93,111
404,4,2:45.0,,J. Teague misses 2-pt layup at rim (block by L. Galloway),93,111
405,4,2:45.0,,Offensive rebound by J. Teague,93,111
406,4,2:44.0,,J. Teague makes 2-pt layup at rim,93,113
407,4,2:24.0,Turnover by K. O'Quinn (bad pass; steal by J. Teague),,93,113
408,4,2:24.0,,Personal foul by L. Galloway (drawn by J. Teague),93,113
409,4,2:24.0,Official timeout,,93,113
410,4,2:24.0,,S. Mack enters the game for P. Millsap,93,113
411,4,2:24.0,,M. Muscala enters the game for J. Teague,93,113
412,4,2:24.0,,J. Holiday enters the game for T. Sefolosha,93,113
413,4,2:24.0,S. Vujačić enters the game for L. Thomas,,93,113
414,4,2:06.0,,S. Mack makes 2-pt layup from 1 ft (assist by M. Muscala),93,115
415,4,1:46.0,K. O'Quinn misses 2-pt jump shot from 16 ft,,93,115
416,4,1:45.0,Offensive rebound by L. Galloway,,93,115
417,4,1:40.0,J. Grant misses 3-pt jump shot from 25 ft,,93,115
418,4,1:39.0,Offensive rebound by K. O'Quinn,,93,115
419,4,1:26.0,Turnover by K. O'Quinn (lost ball),,93,115
420,4,1:08.0,,M. Muscala makes 2-pt layup from 1 ft (assist by M. Scott),93,117
421,4,0:57.0,J. Grant makes 2-pt jump shot from 18 ft (assist by K. O'Quinn),,95,117
422,4,0:39.0,,M. Scott misses 2-pt jump shot from 6 ft,95,117
423,4,0:38.0,Defensive rebound by K. O'Quinn,,95,117
424,4,0:27.0,J. Grant misses 3-pt jump shot from 25 ft,,95,117
425,4,0:26.0,,Defensive rebound by J. Holiday,95,117
426,4,0:22.0,,Turnover by J. Holiday (bad pass),95,117
427,4,0:14.0,L. Galloway makes 3-pt jump shot from 24 ft (assist by K. O'Quinn),,98,117
