,QUARTER,TIME_REMAINING,DETROIT_ACTION,TORONTO_ACTION,DETROIT_SCORE,TORONTO_SCORE
387,4,7:55.0,A. Drummond misses free throw 1 of 1,,76,92
388,4,7:54.0,,Defensive rebound by B. Biyombo,76,92
389,4,7:38.0,,K. Lowry misses 3-pt jump shot from 24 ft,76,92
390,4,7:37.0,Defensive rebound by A. Drummond,,76,92
391,4,7:21.0,S. Johnson misses 2-pt jump shot from 5 ft,,76,92
392,4,7:21.0,,Defensive rebound by Team,76,92
393,4,7:21.0,Loose ball foul by A. Drummond (drawn by B. Biyombo),,76,92
394,4,7:21.0,Technical foul by Team,,76,92
395,4,7:21.0,,K. Lowry makes technical free throw,76,93
396,4,7:21.0,B. Jennings enters the game for R. Jackson,,76,93
397,4,7:07.0,,T. Ross misses 3-pt jump shot from 24 ft,76,93
398,4,7:06.0,Defensive rebound by B. Jennings,,76,93
399,4,6:52.0,A. Drummond makes 2-pt hook shot from 5 ft,,78,93
400,4,6:37.0,,Shooting block foul by A. Drummond (drawn by B. Biyombo),78,93
401,4,6:37.0,Technical foul by A. Drummond,,78,93
402,4,6:37.0,,K. Lowry makes technical free throw,78,94
403,4,6:37.0,A. Baynes enters the game for A. Drummond,,78,94
404,4,6:37.0,,B. Biyombo makes free throw 1 of 2,78,95
405,4,6:37.0,,B. Biyombo makes free throw 2 of 2,78,96
406,4,6:23.0,Turnover by S. Johnson (bad pass; steal by K. Lowry),,78,96
407,4,6:19.0,,Flagrant foul type 1 by S. Johnson (drawn by K. Lowry),78,96
408,4,6:19.0,,K. Lowry makes flagrant free throw 1 of 2,78,97
409,4,6:19.0,,K. Lowry makes flagrant free throw 2 of 2,78,98
410,4,6:04.0,,B. Biyombo misses 2-pt layup from 2 ft,78,98
411,4,6:04.0,,Offensive rebound by B. Biyombo,78,98
412,4,6:01.0,,K. Lowry misses 3-pt jump shot from 22 ft,78,98
413,4,6:00.0,Defensive rebound by A. Baynes,,78,98
414,4,5:56.0,Shooting foul by C. Joseph (drawn by S. Johnson),,78,98
415,4,5:56.0,S. Johnson makes free throw 1 of 2,,79,98
416,4,5:56.0,D. Hilliard enters the game for K. Caldwell-Pope,,79,98
417,4,5:56.0,S. Johnson makes free throw 2 of 2,,80,98
418,4,5:41.0,,Shooting foul by A. Baynes (drawn by B. Biyombo),80,98
419,4,5:41.0,,B. Biyombo misses free throw 1 of 2,80,98
420,4,5:41.0,,Offensive rebound by Team,80,98
421,4,5:41.0,,B. Biyombo misses free throw 2 of 2,80,98
422,4,5:40.0,Defensive rebound by D. Hilliard,,80,98
423,4,5:30.0,Shooting foul by P. Patterson (drawn by A. Baynes),,80,98
424,4,5:30.0,A. Baynes makes free throw 1 of 2,,81,98
425,4,5:30.0,A. Tolliver enters the game for M. Morris,,81,98
426,4,5:30.0,A. Baynes makes free throw 2 of 2,,82,98
427,4,5:15.0,,K. Lowry misses 2-pt jump shot from 20 ft,82,98
428,4,5:14.0,Defensive rebound by A. Baynes,,82,98
429,4,5:06.0,B. Jennings misses 2-pt layup from 2 ft (block by B. Biyombo),,82,98
430,4,5:04.0,Offensive rebound by A. Baynes,,82,98
431,4,5:00.0,A. Baynes makes 2-pt dunk at rim,,84,98
432,4,4:58.0,,Toronto full timeout,84,98
433,4,4:58.0,,D. DeRozan enters the game for B. Biyombo,84,98
434,4,4:58.0,,J. Valančiūnas enters the game for T. Ross,84,98
435,4,4:39.0,,D. DeRozan misses 3-pt jump shot from 22 ft,84,98
436,4,4:39.0,,Offensive rebound by Team,84,98
437,4,4:39.0,,Turnover by Team (shot clock),84,98
438,4,4:27.0,S. Johnson misses 3-pt jump shot from 23 ft,,84,98
439,4,4:26.0,,Defensive rebound by K. Lowry,84,98
440,4,4:09.0,,K. Lowry misses 2-pt hook shot from 9 ft,84,98
441,4,4:09.0,Defensive rebound by S. Johnson,,84,98
442,4,4:03.0,S. Johnson makes 2-pt layup from 1 ft,,86,98
443,4,3:36.0,,C. Joseph misses 2-pt hook shot from 7 ft,86,98
444,4,3:36.0,,Offensive rebound by J. Valančiūnas,86,98
445,4,3:26.0,,Shooting block foul by A. Baynes (drawn by D. DeRozan),86,98
446,4,3:26.0,,D. DeRozan makes free throw 1 of 2,86,99
447,4,3:26.0,,L. Scola enters the game for P. Patterson,86,99
448,4,3:26.0,,D. DeRozan makes free throw 2 of 2,86,100
449,4,3:14.0,B. Jennings misses 3-pt jump shot from 24 ft,,86,100
450,4,3:14.0,,Defensive rebound by K. Lowry,86,100
451,4,2:53.0,,Turnover by C. Joseph (lost ball; steal by A. Baynes),86,100
452,4,2:48.0,B. Jennings makes 2-pt layup from 1 ft,,88,100
453,4,2:35.0,,Personal foul by S. Johnson (drawn by L. Scola),88,100
454,4,2:35.0,,L. Scola makes free throw 1 of 2,88,101
455,4,2:35.0,,L. Scola misses free throw 2 of 2,88,101
456,4,2:34.0,Defensive rebound by S. Johnson,,88,101
457,4,2:15.0,D. Hilliard makes 3-pt jump shot from 25 ft (assist by S. Johnson),,91,101
458,4,1:55.0,,L. Scola misses 2-pt layup from 2 ft (block by A. Baynes),91,101
459,4,1:54.0,Defensive rebound by D. Hilliard,,91,101
460,4,1:48.0,S. Johnson makes 2-pt jump shot from 8 ft,,93,101
461,4,1:35.0,,K. Lowry misses 2-pt layup from 2 ft (block by A. Baynes),93,101
462,4,1:35.0,,Offensive rebound by Team,93,101
463,4,1:22.0,,D. DeRozan makes 2-pt jump shot from 23 ft,93,103
464,4,1:14.0,D. Hilliard misses 3-pt jump shot from 24 ft,,93,103
465,4,1:13.0,Offensive rebound by Team,,93,103
466,4,1:13.0,,Loose ball foul by J. Valančiūnas (drawn by A. Baynes),93,103
467,4,1:13.0,A. Baynes misses free throw 1 of 2,,93,103
468,4,1:13.0,Offensive rebound by Team,,93,103
469,4,1:13.0,A. Baynes makes free throw 2 of 2,,94,103
470,4,0:51.0,,K. Lowry makes 2-pt jump shot from 7 ft (assist by C. Joseph),94,105
471,4,0:44.0,B. Jennings makes 3-pt jump shot from 24 ft,,97,105
472,4,0:43.0,,Personal foul by S. Johnson (drawn by D. DeRozan),97,105
473,4,0:43.0,,D. DeRozan makes free throw 1 of 2,97,106
474,4,0:43.0,,D. DeRozan makes free throw 2 of 2,97,107
475,4,0:32.0,A. Tolliver makes 3-pt jump shot from 22 ft (assist by D. Hilliard),,100,107
476,4,0:28.0,,Turnover by D. DeRozan (lost ball; steal by S. Johnson),100,107
477,4,0:23.0,B. Jennings misses 3-pt jump shot from 24 ft,,100,107
478,4,0:23.0,,Defensive rebound by J. Valančiūnas,100,107
479,4,0:20.0,,Toronto full timeout,100,107
480,4,0:19.0,,Personal foul by B. Jennings (drawn by C. Joseph),100,107
481,4,0:19.0,,C. Joseph makes free throw 1 of 2,100,108
482,4,0:19.0,,C. Joseph misses free throw 2 of 2,100,108
483,4,0:19.0,,Offensive rebound by J. Valančiūnas,100,108
484,4,0:18.0,,Personal foul by S. Johnson (drawn by J. Valančiūnas),100,108
485,4,0:18.0,,J. Valančiūnas misses free throw 1 of 2,100,108
486,4,0:18.0,,Offensive rebound by Team,100,108
487,4,0:18.0,,J. Valančiūnas makes free throw 2 of 2,100,109
488,4,0:09.0,B. Jennings makes 3-pt jump shot from 24 ft (assist by A. Baynes),,103,109
489,4,0:09.0,,Toronto full timeout,103,109
490,4,0:08.0,,Turnover by L. Scola (bad pass; steal by D. Hilliard),103,109
491,4,0:06.0,D. Hilliard makes 2-pt layup from 2 ft,,105,109
492,4,0:06.0,,Personal foul by D. Hilliard (drawn by D. DeRozan),105,109
493,4,0:06.0,,D. DeRozan makes free throw 1 of 2,105,110
494,4,0:06.0,,D. DeRozan makes free throw 2 of 2,105,111
495,4,0:06.0,Detroit full timeout,,105,111
496,4,0:06.0,,Technical foul by J. Valančiūnas,105,111
497,4,0:06.0,Technical foul by S. Johnson,,105,111
498,4,0:06.0,,T. Ross enters the game for L. Scola,105,111
499,4,0:06.0,,B. Biyombo enters the game for J. Valančiūnas,105,111
500,4,0:01.0,B. Jennings misses 3-pt jump shot from 25 ft,,105,111
501,4,0:01.0,Offensive rebound by A. Baynes,,105,111
502,4,0:00.0,A. Baynes makes 2-pt jump shot from 13 ft,,107,111
