,QUARTER,TIME_REMAINING,NEW YORK_ACTION,BOSTON_ACTION,NEW YORK_SCORE,BOSTON_SCORE
207,2,1:32.0,,E. Turner makes 2-pt jump shot from 7 ft (assist by I. Thomas),55,46
208,2,1:10.0,R. Lopez misses 2-pt hook shot from 7 ft,,55,46
209,2,1:09.0,,Defensive rebound by J. Crowder,55,46
210,2,1:03.0,,I. Thomas makes 3-pt jump shot from 24 ft,55,49
211,2,0:39.0,D. Williams makes 3-pt jump shot from 23 ft (assist by A. Afflalo),,58,49
212,2,0:35.0,,Shooting foul by R. Lopez (drawn by I. Thomas),58,49
213,2,0:35.0,,I. Thomas makes free throw 1 of 2,58,50
214,2,0:35.0,,I. Thomas makes free throw 2 of 2,58,51
215,2,0:18.0,L. Galloway misses 3-pt jump shot from 27 ft,,58,51
216,2,0:17.0,,Defensive rebound by E. Turner,58,51
217,2,0:01.0,,E. Turner makes 2-pt jump shot from 9 ft,58,53
218,3,11:35.0,C. Anthony makes 2-pt jump shot from 18 ft,,60,53
219,3,11:19.0,,J. Sullinger misses 2-pt jump shot from 20 ft,60,53
220,3,11:18.0,Defensive rebound by C. Anthony,,60,53
221,3,11:07.0,K. Porziņģis makes 3-pt jump shot from 26 ft (assist by C. Anthony),,63,53
222,3,11:07.0,,Boston full timeout,63,53
223,3,10:58.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by I. Thomas),63,56
224,3,10:40.0,K. Porziņģis misses 3-pt jump shot from 26 ft,,63,56
225,3,10:38.0,Offensive rebound by R. Lopez,,63,56
226,3,10:38.0,Personal foul by J. Sullinger (drawn by K. Porziņģis),,63,56
227,3,10:38.0,K. Porziņģis makes free throw 1 of 2,,64,56
228,3,10:38.0,K. Porziņģis makes free throw 2 of 2,,65,56
229,3,10:25.0,,Shooting foul by C. Anthony (drawn by I. Thomas),65,56
230,3,10:25.0,,I. Thomas makes free throw 1 of 2,65,57
231,3,10:25.0,,I. Thomas makes free throw 2 of 2,65,58
232,3,10:12.0,C. Anthony misses 3-pt jump shot from 25 ft,,65,58
233,3,10:10.0,Offensive rebound by K. Porziņģis,,65,58
234,3,10:03.0,Turnover by J. Calderón (bad pass),,65,58
235,3,10:03.0,,M. Smart enters the game for A. Johnson,65,58
236,3,9:54.0,,I. Thomas makes 2-pt layup at rim,65,60
237,3,9:54.0,New York full timeout,,65,60
238,3,9:54.0,L. Thomas enters the game for K. Porziņģis,,65,60
239,3,9:30.0,Turnover by A. Afflalo (bad pass; steal by J. Crowder),,65,60
240,3,9:25.0,,I. Thomas makes 2-pt layup at rim (assist by J. Crowder),65,62
241,3,9:06.0,Turnover by A. Afflalo (lost ball; steal by M. Smart),,65,62
242,3,9:00.0,,A. Bradley makes 3-pt jump shot from 26 ft (assist by I. Thomas),65,65
243,3,8:34.0,C. Anthony misses 2-pt jump shot from 4 ft,,65,65
244,3,8:33.0,Offensive rebound by R. Lopez,,65,65
245,3,8:30.0,A. Afflalo misses 3-pt jump shot from 22 ft,,65,65
246,3,8:29.0,,Defensive rebound by M. Smart,65,65
247,3,8:22.0,,J. Crowder makes 2-pt layup at rim (assist by I. Thomas),65,67
248,3,8:03.0,R. Lopez makes 2-pt hook shot from 3 ft (assist by L. Thomas),,67,67
249,3,7:58.0,,I. Thomas makes 2-pt layup at rim,67,69
250,3,7:46.0,J. Calderón misses 2-pt jump shot from 18 ft,,67,69
251,3,7:45.0,,Defensive rebound by M. Smart,67,69
252,3,7:41.0,,A. Bradley makes 2-pt layup at rim (assist by M. Smart),67,71
253,3,7:41.0,New York full timeout,,67,71
254,3,7:41.0,L. Galloway enters the game for R. Lopez,,67,71
255,3,7:41.0,K. O'Quinn enters the game for J. Calderón,,67,71
256,3,7:25.0,K. O'Quinn makes 2-pt jump shot from 15 ft (assist by A. Afflalo),,69,71
257,3,7:03.0,,Shooting foul by L. Galloway (drawn by J. Crowder),69,71
258,3,7:03.0,,J. Crowder misses free throw 1 of 2,69,71
259,3,7:03.0,,Offensive rebound by Team,69,71
260,3,7:03.0,,J. Crowder misses free throw 2 of 2,69,71
261,3,7:03.0,Defensive rebound by K. O'Quinn,,69,71
262,3,6:51.0,K. O'Quinn makes 2-pt jump shot from 19 ft (assist by L. Galloway),,71,71
263,3,6:35.0,,I. Thomas makes 2-pt jump shot from 14 ft,71,73
264,3,6:19.0,C. Anthony makes 2-pt jump shot from 19 ft (assist by A. Afflalo),,73,73
265,3,6:03.0,,J. Sullinger misses 2-pt jump shot from 18 ft,73,73
266,3,6:02.0,Defensive rebound by C. Anthony,,73,73
267,3,5:55.0,Turnover by L. Galloway (bad pass; steal by M. Smart),,73,73
268,3,5:50.0,,J. Crowder misses 2-pt jump shot from 21 ft,73,73
269,3,5:49.0,Defensive rebound by K. O'Quinn,,73,73
270,3,5:26.0,K. O'Quinn misses 2-pt jump shot from 13 ft,,73,73
271,3,5:26.0,Offensive rebound by Team,,73,73
272,3,5:26.0,,Loose ball foul by I. Thomas (drawn by L. Thomas),73,73
273,3,5:26.0,,E. Turner enters the game for A. Bradley,73,73
274,3,5:26.0,,T. Zeller enters the game for J. Sullinger,73,73
275,3,5:12.0,A. Afflalo makes 2-pt jump shot from 5 ft (assist by K. O'Quinn),,75,73
276,3,4:49.0,,E. Turner misses 2-pt layup from 2 ft,75,73
277,3,4:48.0,Defensive rebound by K. O'Quinn,,75,73
278,3,4:35.0,A. Afflalo makes 2-pt jump shot from 17 ft (assist by K. O'Quinn),,77,73
279,3,4:23.0,,Shooting foul by L. Thomas (drawn by I. Thomas),77,73
280,3,4:23.0,,I. Thomas makes free throw 1 of 2,77,74
281,3,4:23.0,,J. Jerebko enters the game for J. Crowder,77,74
282,3,4:23.0,,I. Thomas makes free throw 2 of 2,77,75
283,3,4:16.0,Personal foul by M. Smart (drawn by C. Anthony),,77,75
284,3,4:16.0,J. Calderón enters the game for A. Afflalo,,77,75
285,3,4:10.0,Personal foul by T. Zeller (drawn by C. Anthony),,77,75
286,3,3:57.0,L. Thomas misses 2-pt jump shot from 6 ft (block by T. Zeller),,77,75
287,3,3:55.0,,Defensive rebound by J. Jerebko,77,75
288,3,3:51.0,,Turnover by E. Turner (bad pass; steal by C. Anthony),77,75
289,3,3:39.0,L. Thomas misses 2-pt jump shot from 20 ft,,77,75
290,3,3:37.0,,Defensive rebound by E. Turner,77,75
291,3,3:31.0,,E. Turner makes 2-pt layup from 1 ft,77,77
292,3,3:10.0,Turnover by C. Anthony (bad pass; steal by I. Thomas),,77,77
293,3,3:05.0,,E. Turner misses 2-pt layup from 1 ft,77,77
294,3,3:04.0,Defensive rebound by L. Galloway,,77,77
295,3,2:54.0,C. Anthony misses 3-pt jump shot from 27 ft,,77,77
296,3,2:53.0,,Defensive rebound by T. Zeller,77,77
297,3,2:48.0,,I. Thomas misses 2-pt layup from 2 ft (block by K. O'Quinn),77,77
298,3,2:46.0,Defensive rebound by L. Galloway,,77,77
299,3,2:33.0,Personal foul by J. Jerebko (drawn by L. Galloway),,77,77
300,3,2:33.0,L. Galloway makes free throw 1 of 2,,78,77
301,3,2:33.0,K. Porziņģis enters the game for K. O'Quinn,,78,77
302,3,2:33.0,L. Galloway makes free throw 2 of 2,,79,77
303,3,2:16.0,,E. Turner makes 2-pt layup from 2 ft,79,79
304,3,2:04.0,J. Calderón misses 2-pt layup from 1 ft,,79,79
305,3,2:03.0,Offensive rebound by C. Anthony,,79,79
306,3,2:03.0,C. Anthony makes 2-pt layup at rim,,81,79
307,3,2:02.0,Violation by Team (jump ball),,81,79
308,3,1:49.0,,Offensive foul by M. Smart (drawn by J. Calderón),81,79
309,3,1:49.0,,Turnover by M. Smart (offensive foul),81,79
310,3,1:49.0,A. Afflalo enters the game for C. Anthony,,81,79
311,3,1:49.0,,Technical foul by M. Smart,81,79
312,3,1:49.0,J. Calderón makes technical free throw,,82,79
313,3,1:28.0,K. Porziņģis misses 2-pt jump shot from 4 ft,,82,79
314,3,1:27.0,,Defensive rebound by E. Turner,82,79
315,3,1:19.0,,T. Zeller misses 2-pt hook shot from 6 ft,82,79
316,3,1:19.0,,Offensive rebound by J. Jerebko,82,79
317,3,1:19.0,,J. Jerebko misses 2-pt layup from 2 ft,82,79
318,3,1:18.0,Defensive rebound by L. Thomas,,82,79
319,3,1:07.0,J. Calderón makes 2-pt jump shot from 21 ft,,84,79
320,3,0:49.0,,E. Turner misses 2-pt jump shot from 21 ft,84,79
321,3,0:48.0,,Offensive rebound by T. Zeller,84,79
322,3,0:42.0,,I. Thomas misses 2-pt layup from 1 ft,84,79
323,3,0:40.0,,Offensive rebound by E. Turner,84,79
324,3,0:39.0,,Turnover by E. Turner (traveling),84,79
325,3,0:30.0,K. Porziņģis misses 2-pt jump shot from 4 ft,,84,79
326,3,0:29.0,,Defensive rebound by J. Jerebko,84,79
327,3,0:21.0,,E. Turner makes 2-pt layup from 1 ft,84,81
328,3,0:03.0,A. Afflalo makes 3-pt jump shot from 27 ft (assist by L. Thomas),,87,81
329,4,11:44.0,,T. Zeller misses 2-pt jump shot from 14 ft,87,81
330,4,11:43.0,Defensive rebound by L. Galloway,,87,81
331,4,11:35.0,A. Afflalo makes 2-pt jump shot from 20 ft (assist by J. Calderón),,89,81
332,4,11:22.0,,E. Turner misses 2-pt jump shot from 3 ft,89,81
333,4,11:21.0,,Offensive rebound by T. Zeller,89,81
334,4,11:20.0,,T. Zeller makes 2-pt layup from 2 ft,89,83
335,4,10:57.0,L. Galloway misses 2-pt jump shot from 18 ft,,89,83
336,4,10:56.0,,Defensive rebound by J. Jerebko,89,83
337,4,10:49.0,,J. Jerebko misses 3-pt jump shot from 26 ft,89,83
338,4,10:47.0,Defensive rebound by L. Thomas,,89,83
339,4,10:38.0,J. Calderón misses 2-pt layup from 2 ft,,89,83
340,4,10:37.0,,Defensive rebound by J. Jerebko,89,83
341,4,10:29.0,,E. Turner misses 2-pt jump shot from 4 ft,89,83
342,4,10:28.0,Defensive rebound by L. Thomas,,89,83
343,4,10:12.0,K. Porziņģis misses 2-pt layup from 1 ft,,89,83
344,4,10:11.0,,Defensive rebound by T. Zeller,89,83
345,4,9:56.0,,T. Zeller makes 2-pt jump shot from 20 ft (assist by E. Turner),89,85
346,4,9:38.0,L. Galloway misses 2-pt jump shot from 3 ft,,89,85
347,4,9:37.0,,Defensive rebound by Team,89,85
348,4,9:37.0,,J. Crowder enters the game for M. Smart,89,85
349,4,9:37.0,C. Anthony enters the game for K. Porziņģis,,89,85
350,4,9:37.0,R. Lopez enters the game for L. Thomas,,89,85
351,4,9:26.0,,T. Zeller makes 2-pt dunk at rim,89,87
352,4,9:02.0,R. Lopez makes 2-pt hook shot from 6 ft,,91,87
353,4,8:55.0,,J. Crowder misses 3-pt jump shot from 27 ft,91,87
354,4,8:54.0,Defensive rebound by R. Lopez,,91,87
355,4,8:43.0,J. Calderón misses 2-pt jump shot from 10 ft,,91,87
356,4,8:42.0,Offensive rebound by R. Lopez,,91,87
357,4,8:42.0,R. Lopez misses 2-pt layup at rim,,91,87
358,4,8:41.0,Offensive rebound by R. Lopez,,91,87
359,4,8:41.0,R. Lopez misses 2-pt layup at rim,,91,87
360,4,8:40.0,,Defensive rebound by J. Jerebko,91,87
361,4,8:21.0,,J. Jerebko misses 3-pt jump shot from 23 ft,91,87
362,4,8:20.0,Defensive rebound by L. Galloway,,91,87
363,4,8:15.0,L. Galloway misses 2-pt jump shot from 10 ft,,91,87
364,4,8:14.0,,Defensive rebound by Team,91,87
365,4,8:14.0,Official timeout,,91,87
366,4,8:14.0,L. Thomas enters the game for L. Galloway,,91,87
367,4,8:00.0,,A. Bradley misses 2-pt jump shot from 19 ft,91,87
368,4,7:59.0,,Offensive rebound by J. Crowder,91,87
369,4,7:50.0,,E. Turner misses 2-pt jump shot from 12 ft,91,87
370,4,7:50.0,Defensive rebound by J. Calderón,,91,87
371,4,7:30.0,C. Anthony makes 2-pt jump shot from 17 ft,,93,87
372,4,7:15.0,,T. Zeller makes 2-pt jump shot from 19 ft (assist by E. Turner),93,89
373,4,6:51.0,A. Afflalo misses 3-pt jump shot from 25 ft,,93,89
374,4,6:50.0,,Defensive rebound by J. Crowder,93,89
375,4,6:38.0,,E. Turner misses 2-pt jump shot from 3 ft,93,89
376,4,6:37.0,,Offensive rebound by J. Crowder,93,89
377,4,6:36.0,,J. Crowder misses 2-pt layup from 2 ft,93,89
378,4,6:35.0,Defensive rebound by R. Lopez,,93,89
379,4,6:27.0,A. Afflalo makes 3-pt jump shot from 23 ft (assist by C. Anthony),,96,89
380,4,6:14.0,,Personal foul by L. Thomas (drawn by E. Turner),96,89
381,4,6:14.0,,J. Sullinger enters the game for T. Zeller,96,89
382,4,6:14.0,,I. Thomas enters the game for J. Jerebko,96,89
383,4,6:14.0,,Boston full timeout,96,89
