,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,MEMPHIS_ACTION,OKLAHOMA CITY_SCORE,MEMPHIS_SCORE
389,4,3:33.0,C. Payne misses 3-pt jump shot from 25 ft,,116,81
390,4,3:33.0,,Defensive rebound by R. Smith,116,81
391,4,3:29.0,,Turnover by M. Barnes (lost ball),116,81
392,4,3:08.0,K. Singler misses 3-pt jump shot from 23 ft,,116,81
393,4,3:07.0,,Defensive rebound by R. Smith,116,81
394,4,2:57.0,,C. Lee misses 2-pt layup from 1 ft,116,81
395,4,2:55.0,Defensive rebound by S. Novak,,116,81
396,4,2:39.0,S. Novak misses 2-pt jump shot from 22 ft,,116,81
397,4,2:39.0,,Defensive rebound by R. Smith,116,81
398,4,2:20.0,,V. Carter makes 2-pt layup from 2 ft (assist by R. Smith),116,83
399,4,1:58.0,S. Novak misses 2-pt jump shot from 21 ft,,116,83
400,4,1:58.0,Offensive rebound by E. Freedom,,116,83
401,4,1:58.0,E. Freedom makes 2-pt layup at rim,,118,83
402,4,1:38.0,,Shooting foul by S. Novak (drawn by R. Smith),118,83
403,4,1:38.0,Oklahoma City full timeout,,118,83
404,4,1:38.0,,R. Smith makes free throw 1 of 2,118,84
405,4,1:38.0,,R. Smith makes free throw 2 of 2,118,85
406,4,1:22.0,C. Payne makes 2-pt layup at rim (assist by D. Augustin),,120,85
407,4,1:11.0,,C. Lee misses 2-pt jump shot from 18 ft,120,85
408,4,1:09.0,Defensive rebound by C. Payne,,120,85
409,4,0:55.0,E. Freedom makes 2-pt jump shot from 5 ft,,122,85
410,4,0:41.0,,C. Lee misses 2-pt jump shot from 14 ft,122,85
411,4,0:40.0,Defensive rebound by K. Singler,,122,85
412,4,0:19.0,S. Novak makes 3-pt jump shot from 23 ft (assist by C. Payne),,125,85
413,4,0:08.0,,V. Carter makes 3-pt jump shot from 25 ft,125,88
