,QUARTER,TIME_REMAINING,ORLANDO_ACTION,PHILADELPHIA_ACTION,ORLANDO_SCORE,PHILADELPHIA_SCORE
384,4,7:13.0,,Defensive rebound by J. Grant,108,99
385,4,7:03.0,,Turnover by I. Canaan (lost ball; steal by V. Oladipo),108,99
386,4,6:55.0,V. Oladipo misses 3-pt jump shot from 26 ft,,108,99
387,4,6:54.0,,Defensive rebound by J. Grant,108,99
388,4,6:34.0,,Personal foul by E. Fournier (drawn by I. Smith),108,99
389,4,6:34.0,,I. Smith misses free throw 1 of 2,108,99
390,4,6:34.0,,Offensive rebound by Team,108,99
391,4,6:34.0,,N. Stauskas enters the game for I. Canaan,108,99
392,4,6:34.0,,N. Noel enters the game for J. Okafor,108,99
393,4,6:34.0,,I. Smith makes free throw 2 of 2,108,100
394,4,6:22.0,N. Vučević misses 2-pt jump shot from 6 ft,,108,100
395,4,6:21.0,Offensive rebound by N. Vučević,,108,100
396,4,6:09.0,N. Vučević makes 2-pt jump shot from 18 ft (assist by V. Oladipo),,110,100
397,4,5:56.0,,Def 3 sec tech foul by N. Vučević,110,100
398,4,5:56.0,,N. Stauskas misses technical free throw,110,100
399,4,5:56.0,,Offensive rebound by Team,110,100
400,4,5:56.0,A. Gordon enters the game for E. İlyasova,,110,100
401,4,5:47.0,,I. Smith misses 2-pt layup from 1 ft,110,100
402,4,5:46.0,Defensive rebound by N. Vučević,,110,100
403,4,5:33.0,V. Oladipo makes 3-pt jump shot from 25 ft (assist by N. Vučević),,113,100
404,4,5:32.0,,Philadelphia full timeout,113,100
405,4,5:21.0,,Shooting foul by E. Fournier (drawn by H. Thompson),113,100
406,4,5:21.0,,H. Thompson makes free throw 1 of 2,113,101
407,4,5:21.0,,H. Thompson makes free throw 2 of 2,113,102
408,4,5:01.0,Shooting foul by N. Stauskas (drawn by N. Vučević),,113,102
409,4,5:01.0,N. Vučević makes free throw 1 of 2,,114,102
410,4,5:01.0,N. Vučević makes free throw 2 of 2,,115,102
411,4,4:40.0,,H. Thompson misses 3-pt jump shot from 26 ft,115,102
412,4,4:38.0,Defensive rebound by C. Watson,,115,102
413,4,4:19.0,,R. Covington enters the game for J. Grant,115,102
414,4,4:17.0,C. Watson misses 2-pt layup from 2 ft,,115,102
415,4,4:15.0,Offensive rebound by C. Watson,,115,102
416,4,4:14.0,Turnover by Team (shot clock),,115,102
417,4,4:02.0,,R. Covington misses 2-pt jump shot from 3 ft,115,102
418,4,4:01.0,Defensive rebound by A. Gordon,,115,102
419,4,3:49.0,V. Oladipo misses 2-pt jump shot from 17 ft,,115,102
420,4,3:47.0,,Defensive rebound by Team,115,102
421,4,3:37.0,,R. Covington misses 3-pt jump shot from 27 ft,115,102
422,4,3:35.0,Defensive rebound by Team,,115,102
423,4,3:35.0,Orlando full timeout,,115,102
424,4,3:35.0,,J. Grant enters the game for N. Stauskas,115,102
425,4,3:25.0,A. Gordon misses 2-pt jump shot from 6 ft,,115,102
426,4,3:23.0,Offensive rebound by N. Vučević,,115,102
427,4,3:23.0,N. Vučević misses 2-pt jump shot from 4 ft,,115,102
428,4,3:19.0,,Defensive rebound by N. Noel,115,102
429,4,3:13.0,,H. Thompson misses 3-pt jump shot from 25 ft,115,102
430,4,3:10.0,Defensive rebound by E. Fournier,,115,102
431,4,2:53.0,A. Gordon misses 2-pt jump shot from 16 ft,,115,102
432,4,2:51.0,,Defensive rebound by J. Grant,115,102
433,4,2:37.0,,I. Smith makes 3-pt jump shot from 25 ft,115,105
434,4,2:19.0,Turnover by C. Watson (bad pass; steal by H. Thompson),,115,105
435,4,2:15.0,,I. Smith misses 2-pt layup from 1 ft,115,105
436,4,2:13.0,,Offensive rebound by N. Noel,115,105
437,4,2:11.0,,N. Noel makes 2-pt layup from 2 ft,115,107
438,4,1:49.0,V. Oladipo makes 2-pt layup from 1 ft,,117,107
439,4,1:49.0,Shooting foul by H. Thompson (drawn by V. Oladipo),,117,107
440,4,1:49.0,V. Oladipo makes free throw 1 of 1,,118,107
441,4,1:49.0,,Philadelphia full timeout,118,107
442,4,1:49.0,,N. Stauskas enters the game for J. Grant,118,107
443,4,1:42.0,,H. Thompson makes 2-pt layup from 2 ft (assist by N. Noel),118,109
444,4,1:42.0,,Shooting foul by E. Fournier (drawn by H. Thompson),118,109
445,4,1:42.0,,J. Grant enters the game for N. Stauskas,118,109
446,4,1:42.0,E. Payton enters the game for E. Fournier,,118,109
447,4,1:42.0,,H. Thompson makes free throw 1 of 1,118,110
448,4,1:31.0,Turnover by Team (back court),,118,110
449,4,1:31.0,,N. Stauskas enters the game for J. Grant,118,110
450,4,1:26.0,,Turnover by N. Noel (bad pass),118,110
451,4,1:26.0,,J. Grant enters the game for N. Stauskas,118,110
452,4,1:24.0,Personal foul by H. Thompson (drawn by V. Oladipo),,118,110
453,4,1:24.0,V. Oladipo makes free throw 1 of 2,,119,110
454,4,1:24.0,,N. Stauskas enters the game for J. Grant,119,110
455,4,1:24.0,V. Oladipo makes free throw 2 of 2,,120,110
456,4,1:16.0,,N. Noel makes 2-pt layup from 2 ft (assist by N. Stauskas),120,112
457,4,1:16.0,Orlando full timeout,,120,112
458,4,1:16.0,,J. Grant enters the game for N. Stauskas,120,112
459,4,1:11.0,Personal foul by R. Covington (drawn by E. Payton),,120,112
460,4,1:11.0,E. Payton makes free throw 1 of 2,,121,112
461,4,1:11.0,,N. Stauskas enters the game for J. Grant,121,112
462,4,1:11.0,E. Payton makes free throw 2 of 2,,122,112
463,4,0:59.0,,I. Smith misses 3-pt jump shot from 24 ft,122,112
464,4,0:57.0,Defensive rebound by A. Gordon,,122,112
465,4,0:56.0,Personal foul by R. Covington (drawn by A. Gordon),,122,112
466,4,0:56.0,A. Gordon misses free throw 1 of 2,,122,112
467,4,0:56.0,Offensive rebound by Team,,122,112
468,4,0:56.0,,I. Canaan enters the game for I. Smith,122,112
469,4,0:56.0,,K. Marshall enters the game for N. Noel,122,112
470,4,0:56.0,E. İlyasova enters the game for N. Vučević,,122,112
471,4,0:56.0,A. Gordon misses free throw 2 of 2,,122,112
472,4,0:56.0,Offensive rebound by V. Oladipo,,122,112
473,4,0:53.0,Personal foul by R. Covington (drawn by V. Oladipo),,122,112
474,4,0:53.0,V. Oladipo makes free throw 1 of 2,,123,112
475,4,0:53.0,V. Oladipo makes free throw 2 of 2,,124,112
476,4,0:49.0,,N. Stauskas misses 2-pt layup from 2 ft,124,112
477,4,0:47.0,Defensive rebound by A. Gordon,,124,112
478,4,0:35.0,Turnover by V. Oladipo (lost ball; steal by N. Stauskas),,124,112
479,4,0:26.0,,N. Stauskas makes 3-pt jump shot from 25 ft (assist by H. Thompson),124,115
480,4,0:16.0,Turnover by C. Watson (bad pass),,124,115
481,4,0:09.0,,Turnover by N. Stauskas (bad pass),124,115
