,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,BOSTON_ACTION,SAN ANTONIO_SCORE,BOSTON_SCORE
389,4,8:58.0,,A. Bradley enters the game for I. Thomas,71,61
390,4,8:58.0,,J. Sullinger enters the game for J. Jerebko,71,61
391,4,8:46.0,D. West makes 2-pt hook shot from 4 ft,,73,61
392,4,8:35.0,,Personal foul by B. Diaw (drawn by M. Smart),73,61
393,4,8:23.0,,J. Sullinger misses 2-pt jump shot from 18 ft,73,61
394,4,8:21.0,Defensive rebound by K. Leonard,,73,61
395,4,8:09.0,P. Mills makes 2-pt jump shot from 19 ft,,75,61
396,4,7:56.0,,A. Johnson makes 2-pt hook shot from 5 ft (assist by E. Turner),75,63
397,4,7:45.0,K. Leonard misses 2-pt layup at rim,,75,63
398,4,7:44.0,,Defensive rebound by Team,75,63
399,4,7:44.0,T. Parker enters the game for P. Mills,,75,63
400,4,7:44.0,L. Aldridge enters the game for B. Diaw,,75,63
401,4,7:24.0,,A. Bradley makes 3-pt jump shot from 24 ft (assist by E. Turner),75,66
402,4,7:00.0,L. Aldridge misses 2-pt jump shot from 9 ft,,75,66
403,4,7:00.0,,Defensive rebound by E. Turner,75,66
404,4,6:52.0,,A. Bradley misses 2-pt layup from 2 ft,75,66
405,4,6:51.0,,Offensive rebound by J. Sullinger,75,66
406,4,6:51.0,,J. Sullinger makes 2-pt layup from 1 ft,75,68
407,4,6:28.0,T. Parker misses 2-pt jump shot from 19 ft,,75,68
408,4,6:27.0,Offensive rebound by D. West,,75,68
409,4,6:13.0,San Antonio full timeout,,75,68
410,4,6:13.0,T. Duncan enters the game for K. Leonard,,75,68
411,4,6:13.0,M. Ginóbili enters the game for D. West,,75,68
412,4,6:06.0,T. Duncan makes 2-pt jump shot from 13 ft (assist by M. Ginóbili),,77,68
413,4,5:51.0,,J. Sullinger makes 2-pt jump shot from 20 ft (assist by A. Johnson),77,70
414,4,5:35.0,T. Duncan misses 2-pt jump shot from 19 ft,,77,70
415,4,5:35.0,,Defensive rebound by M. Smart,77,70
416,4,5:25.0,,M. Smart makes 2-pt jump shot from 12 ft (assist by A. Bradley),77,72
417,4,5:06.0,Personal foul by A. Johnson (drawn by L. Aldridge),,77,72
418,4,5:06.0,Official timeout,,77,72
419,4,5:06.0,,I. Thomas enters the game for E. Turner,77,72
420,4,5:06.0,K. Leonard enters the game for D. Green,,77,72
421,4,4:57.0,L. Aldridge makes 2-pt jump shot from 15 ft (assist by K. Leonard),,79,72
422,4,4:42.0,,J. Sullinger makes 3-pt jump shot from 25 ft (assist by M. Smart),79,75
423,4,4:22.0,L. Aldridge makes 2-pt jump shot from 15 ft (assist by T. Duncan),,81,75
424,4,4:09.0,,J. Sullinger misses 3-pt jump shot from 25 ft,81,75
425,4,4:08.0,Defensive rebound by M. Ginóbili,,81,75
426,4,3:52.0,L. Aldridge makes 2-pt jump shot from 8 ft,,83,75
427,4,3:42.0,,Shooting foul by K. Leonard (drawn by I. Thomas),83,75
428,4,3:42.0,,I. Thomas makes free throw 1 of 2,83,76
429,4,3:42.0,,I. Thomas makes free throw 2 of 2,83,77
430,4,3:28.0,L. Aldridge misses 2-pt jump shot from 19 ft,,83,77
431,4,3:28.0,,Defensive rebound by Team,83,77
432,4,3:28.0,Loose ball foul by T. Duncan (drawn by A. Bradley),,83,77
433,4,3:28.0,,A. Bradley makes free throw 1 of 2,83,78
434,4,3:28.0,,A. Bradley makes free throw 2 of 2,83,79
435,4,3:07.0,K. Leonard makes 3-pt jump shot from 23 ft (assist by L. Aldridge),,86,79
436,4,2:54.0,,I. Thomas misses 2-pt layup from 2 ft (block by L. Aldridge),86,79
437,4,2:53.0,,Offensive rebound by Team,86,79
438,4,2:53.0,,Boston full timeout,86,79
439,4,2:50.0,,A. Bradley misses 3-pt jump shot from 23 ft,86,79
440,4,2:49.0,,Offensive rebound by J. Sullinger,86,79
441,4,2:44.0,,M. Smart makes 3-pt jump shot from 23 ft (assist by I. Thomas),86,82
442,4,2:20.0,K. Leonard makes 2-pt jump shot from 18 ft (assist by T. Duncan),,88,82
443,4,2:06.0,,I. Thomas misses 2-pt layup from 3 ft,88,82
444,4,2:05.0,Defensive rebound by T. Parker,,88,82
445,4,2:00.0,T. Parker makes 2-pt layup at rim,,90,82
446,4,2:00.0,Violation by Team (delay of game),,90,82
447,4,2:00.0,Technical foul by Team,,90,82
448,4,2:00.0,,I. Thomas makes technical free throw,90,83
449,4,1:40.0,,A. Bradley makes 2-pt dunk at rim (assist by I. Thomas),90,85
450,4,1:17.0,K. Leonard misses 2-pt jump shot from 3 ft (block by M. Smart),,90,85
451,4,1:15.0,Offensive rebound by Team,,90,85
452,4,1:15.0,Turnover by Team (shot clock),,90,85
453,4,1:15.0,,Boston full timeout,90,85
454,4,1:10.0,,I. Thomas misses 3-pt jump shot from 24 ft,90,85
455,4,1:09.0,Defensive rebound by K. Leonard,,90,85
456,4,0:57.0,Turnover by T. Duncan (bad pass; steal by I. Thomas),,90,85
457,4,0:46.0,,A. Johnson misses 2-pt hook shot from 2 ft,90,85
458,4,0:45.0,,Offensive rebound by A. Bradley,90,85
459,4,0:42.0,,Turnover by A. Bradley (bad pass; steal by K. Leonard),90,85
460,4,0:36.0,Personal foul by A. Bradley (drawn by M. Ginóbili),,90,85
461,4,0:36.0,,J. Crowder enters the game for A. Johnson,90,85
462,4,0:29.0,Personal take foul by J. Sullinger (drawn by K. Leonard),,90,85
463,4,0:29.0,K. Leonard makes free throw 1 of 2,,91,85
464,4,0:29.0,,A. Johnson enters the game for J. Crowder,91,85
465,4,0:29.0,K. Leonard makes free throw 2 of 2,,92,85
466,4,0:29.0,,Boston full timeout,92,85
467,4,0:29.0,B. Diaw enters the game for T. Duncan,,92,85
468,4,0:29.0,,J. Crowder enters the game for J. Sullinger,92,85
469,4,0:27.0,,Turnover by J. Crowder (bad pass; steal by L. Aldridge),92,85
470,4,0:26.0,Personal take foul by M. Smart (drawn by M. Ginóbili),,92,85
471,4,0:26.0,M. Ginóbili makes free throw 1 of 2,,93,85
472,4,0:26.0,,E. Turner enters the game for A. Bradley,93,85
473,4,0:26.0,K. Anderson enters the game for K. Leonard,,93,85
474,4,0:26.0,P. Mills enters the game for T. Parker,,93,85
475,4,0:26.0,M. Ginóbili misses free throw 2 of 2,,93,85
476,4,0:26.0,,Defensive rebound by A. Johnson,93,85
477,4,0:18.0,,A. Johnson misses 3-pt jump shot from 25 ft,93,85
478,4,0:16.0,Defensive rebound by L. Aldridge,,93,85
479,4,0:16.0,Personal take foul by J. Crowder (drawn by L. Aldridge),,93,85
480,4,0:16.0,L. Aldridge makes free throw 1 of 2,,94,85
481,4,0:16.0,R. Butler enters the game for M. Ginóbili,,94,85
482,4,0:16.0,L. Aldridge makes free throw 2 of 2,,95,85
483,4,0:08.0,,E. Turner makes 2-pt layup at rim (assist by J. Crowder),95,87
