,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,WASHINGTON_ACTION,SAN ANTONIO_SCORE,WASHINGTON_SCORE
388,4,4:03.0,T. Parker misses 2-pt jump shot from 11 ft,,90,87
389,4,4:02.0,,Defensive rebound by M. Gortat,90,87
390,4,3:51.0,,J. Wall makes 3-pt jump shot from 27 ft,90,90
391,4,3:28.0,Turnover by L. Aldridge (lost ball; steal by J. Dudley),,90,90
392,4,3:22.0,,B. Beal makes 2-pt dunk at rim (assist by O. Porter),90,92
393,4,3:08.0,Personal foul by M. Gortat (drawn by T. Duncan),,90,92
394,4,3:08.0,T. Duncan makes free throw 1 of 2,,91,92
395,4,3:08.0,M. Ginóbili enters the game for D. Green,,91,92
396,4,3:08.0,T. Duncan makes free throw 2 of 2,,92,92
397,4,2:59.0,,J. Wall makes 2-pt jump shot from 8 ft,92,94
398,4,2:44.0,Turnover by T. Parker (lost ball),,92,94
399,4,2:44.0,,Washington full timeout,92,94
400,4,2:31.0,,J. Wall misses 3-pt jump shot from 26 ft,92,94
401,4,2:30.0,Defensive rebound by L. Aldridge,,92,94
402,4,2:13.0,Turnover by T. Duncan (3 sec),,92,94
403,4,1:59.0,,B. Beal makes 2-pt jump shot from 15 ft (assist by M. Gortat),92,96
404,4,1:37.0,K. Leonard makes 2-pt jump shot from 20 ft (assist by T. Duncan),,94,96
405,4,1:22.0,,J. Dudley misses 3-pt jump shot from 26 ft,94,96
406,4,1:20.0,Defensive rebound by L. Aldridge,,94,96
407,4,1:12.0,T. Parker makes 2-pt jump shot from 15 ft,,96,96
408,4,1:06.0,,B. Beal misses 3-pt jump shot from 25 ft,96,96
409,4,1:03.0,Defensive rebound by M. Ginóbili,,96,96
410,4,1:00.0,Turnover by T. Parker (lost ball; steal by B. Beal),,96,96
411,4,0:51.0,,Shooting foul by L. Aldridge (drawn by J. Wall),96,96
412,4,0:51.0,,J. Wall makes free throw 1 of 2,96,97
413,4,0:51.0,,J. Wall misses free throw 2 of 2,96,97
414,4,0:50.0,Defensive rebound by L. Aldridge,,96,97
415,4,0:50.0,San Antonio full timeout,,96,97
416,4,0:45.0,L. Aldridge misses 2-pt jump shot from 18 ft,,96,97
417,4,0:43.0,Offensive rebound by Team,,96,97
418,4,0:28.0,K. Leonard misses 2-pt jump shot from 20 ft,,96,97
419,4,0:27.0,Offensive rebound by L. Aldridge,,96,97
420,4,0:24.0,K. Leonard misses 2-pt jump shot from 14 ft,,96,97
421,4,0:22.0,,Defensive rebound by M. Gortat,96,97
422,4,0:18.0,,Personal take foul by T. Duncan (drawn by J. Wall),96,97
423,4,0:18.0,,J. Wall makes free throw 1 of 2,96,98
424,4,0:18.0,,J. Wall makes free throw 2 of 2,96,99
425,4,0:18.0,San Antonio full timeout,,96,99
426,4,0:18.0,D. Green enters the game for M. Ginóbili,,96,99
427,4,0:08.0,T. Parker makes 3-pt jump shot from 26 ft (assist by D. Green),,99,99
428,4,0:07.0,,Washington full timeout,99,99
429,4,0:07.0,M. Ginóbili enters the game for T. Duncan,,99,99
430,4,0:07.0,,Washington full timeout,99,99
431,4,0:01.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by J. Wall),99,102
432,4,0:00.0,Turnover by D. Green (bad pass; steal by J. Wall),,99,102
