,QUARTER,TIME_REMAINING,ATLANTA_ACTION,UTAH_ACTION,ATLANTA_SCORE,UTAH_SCORE
397,4,5:08.0,,G. Hayward makes free throw 2 of 2,77,72
398,4,4:50.0,T. Sefolosha misses 2-pt layup from 2 ft,,77,72
399,4,4:50.0,Offensive rebound by T. Sefolosha,,77,72
400,4,4:49.0,T. Sefolosha misses 2-pt layup from 2 ft,,77,72
401,4,4:48.0,Offensive rebound by T. Sefolosha,,77,72
402,4,4:47.0,T. Sefolosha misses 2-pt layup from 1 ft (block by D. Favors),,77,72
403,4,4:45.0,,Defensive rebound by R. Hood,77,72
404,4,4:36.0,,Turnover by J. Ingles (bad pass; steal by T. Sefolosha),77,72
405,4,4:34.0,Clear path foul by R. Hood,,77,72
406,4,4:34.0,T. Sefolosha misses clear path free throw 1 of 2,,77,72
407,4,4:34.0,Offensive rebound by Team,,77,72
408,4,4:34.0,T. Sefolosha makes clear path free throw 2 of 2,,78,72
409,4,4:34.0,K. Korver enters the game for T. Sefolosha,,78,72
410,4,4:30.0,Offensive foul by K. Korver (drawn by D. Favors),,78,72
411,4,4:30.0,Turnover by K. Korver (offensive foul),,78,72
412,4,4:17.0,,G. Hayward makes 3-pt jump shot from 22 ft (assist by R. Hood),78,75
413,4,3:54.0,P. Millsap makes 2-pt layup from 1 ft,,80,75
414,4,3:40.0,,G. Hayward makes 2-pt jump shot from 3 ft,80,77
415,4,3:27.0,A. Horford makes 2-pt layup from 1 ft (assist by J. Teague),,82,77
416,4,3:15.0,,G. Hayward misses 3-pt jump shot from 24 ft,82,77
417,4,3:14.0,Defensive rebound by P. Millsap,,82,77
418,4,3:02.0,J. Teague misses 2-pt layup from 2 ft,,82,77
419,4,3:01.0,,Defensive rebound by D. Favors,82,77
420,4,2:52.0,,J. Ingles misses 3-pt jump shot from 24 ft,82,77
421,4,2:51.0,,Offensive rebound by Team,82,77
422,4,2:51.0,,Utah full timeout,82,77
423,4,2:51.0,T. Sefolosha enters the game for K. Korver,,82,77
424,4,2:31.0,,Turnover by G. Hayward (bad pass; steal by J. Teague),82,77
425,4,2:21.0,J. Teague makes 2-pt layup from 1 ft,,84,77
426,4,2:01.0,,Shooting foul by P. Millsap (drawn by D. Favors),84,77
427,4,2:01.0,,D. Favors makes free throw 1 of 2,84,78
428,4,2:01.0,K. Korver enters the game for T. Sefolosha,,84,78
429,4,2:01.0,,D. Favors misses free throw 2 of 2,84,78
430,4,2:00.0,Defensive rebound by A. Horford,,84,78
431,4,1:50.0,J. Teague makes 2-pt jump shot from 4 ft,,86,78
432,4,1:37.0,,D. Favors misses 2-pt layup from 2 ft,86,78
433,4,1:37.0,Defensive rebound by J. Teague,,86,78
434,4,1:28.0,A. Horford misses 3-pt jump shot from 23 ft,,86,78
435,4,1:28.0,,Defensive rebound by G. Hayward,86,78
436,4,1:20.0,,G. Hayward misses 3-pt jump shot from 24 ft,86,78
437,4,1:19.0,Defensive rebound by K. Bazemore,,86,78
438,4,1:15.0,P. Millsap makes 2-pt dunk at rim (assist by K. Bazemore),,88,78
439,4,1:14.0,T. Sefolosha enters the game for K. Korver,,88,78
440,4,1:09.0,,Shooting foul by J. Teague (drawn by G. Hayward),88,78
441,4,1:09.0,,G. Hayward makes free throw 1 of 2,88,79
442,4,1:09.0,,C. Johnson enters the game for J. Ingles,88,79
443,4,1:09.0,K. Korver enters the game for T. Sefolosha,,88,79
444,4,1:09.0,,G. Hayward makes free throw 2 of 2,88,80
445,4,0:53.0,J. Teague makes 2-pt jump shot from 7 ft,,90,80
446,4,0:53.0,,Utah full timeout,90,80
447,4,0:53.0,T. Sefolosha enters the game for K. Korver,,90,80
448,4,0:53.0,,J. Ingles enters the game for C. Johnson,90,80
449,4,0:48.0,,R. Hood makes 2-pt jump shot from 20 ft,90,82
450,4,0:43.0,Atlanta full timeout,,90,82
451,4,0:43.0,K. Korver enters the game for P. Millsap,,90,82
452,4,0:43.0,,C. Johnson enters the game for J. Ingles,90,82
453,4,0:41.0,Personal foul by D. Favors,,90,82
454,4,0:37.0,Personal foul by D. Favors,,90,82
455,4,0:37.0,J. Teague makes free throw 1 of 2,,91,82
456,4,0:37.0,P. Millsap enters the game for K. Korver,,91,82
457,4,0:37.0,J. Teague misses free throw 2 of 2,,91,82
458,4,0:37.0,,Defensive rebound by T. Booker,91,82
459,4,0:37.0,,Utah full timeout,91,82
460,4,0:37.0,,S. Mack enters the game for T. Booker,91,82
461,4,0:37.0,,J. Ingles enters the game for C. Johnson,91,82
462,4,0:32.0,,R. Hood misses 3-pt jump shot from 24 ft,91,82
463,4,0:31.0,Defensive rebound by P. Millsap,,91,82
464,4,0:06.0,J. Teague misses 3-pt jump shot from 25 ft,,91,82
465,4,0:06.0,,Defensive rebound by J. Ingles,91,82
466,4,0:02.0,,S. Mack makes 2-pt layup from 1 ft (assist by J. Ingles),91,84
