,QUARTER,TIME_REMAINING,PHOENIX_ACTION,PORTLAND_ACTION,PHOENIX_SCORE,PORTLAND_SCORE
388,4,6:12.0,Phoenix full timeout,,82,81
389,4,6:12.0,,M. Plumlee enters the game for E. Davis,82,81
390,4,6:12.0,,A. Crabbe enters the game for M. Harkless,82,81
391,4,6:12.0,M. Morris enters the game for M. Teletović,,82,81
392,4,6:12.0,B. Knight enters the game for R. Price,,82,81
393,4,5:51.0,E. Bledsoe misses 3-pt jump shot from 24 ft,,82,81
394,4,5:49.0,Offensive rebound by T. Chandler,,82,81
395,4,5:30.0,E. Bledsoe makes 2-pt layup from 1 ft (assist by B. Knight),,84,81
396,4,5:13.0,,D. Lillard misses 2-pt jump shot from 4 ft (block by E. Bledsoe),84,81
397,4,5:12.0,,Offensive rebound by M. Plumlee,84,81
398,4,5:10.0,,A. Crabbe misses 3-pt jump shot from 22 ft,84,81
399,4,5:10.0,Defensive rebound by Team,,84,81
400,4,5:10.0,,Loose ball foul by M. Plumlee (drawn by P. Tucker),84,81
401,4,5:10.0,,C. McCollum enters the game for M. Leonard,84,81
402,4,4:54.0,B. Knight makes 2-pt jump shot from 20 ft,,86,81
403,4,4:34.0,,D. Lillard misses 3-pt jump shot from 25 ft,86,81
404,4,4:32.0,Defensive rebound by P. Tucker,,86,81
405,4,4:20.0,B. Knight makes 2-pt layup from 2 ft,,88,81
406,4,4:20.0,,Portland full timeout,88,81
407,4,4:04.0,,C. McCollum misses 3-pt jump shot from 26 ft,88,81
408,4,4:03.0,Defensive rebound by P. Tucker,,88,81
409,4,3:49.0,M. Morris makes 2-pt hook shot from 6 ft (assist by E. Bledsoe),,90,81
410,4,3:38.0,,Shooting foul by T. Chandler (drawn by A. Aminu),90,81
411,4,3:38.0,,A. Aminu makes free throw 1 of 2,90,82
412,4,3:38.0,,M. Harkless enters the game for A. Crabbe,90,82
413,4,3:38.0,,A. Aminu makes free throw 2 of 2,90,83
414,4,3:24.0,M. Morris misses 2-pt jump shot from 9 ft,,90,83
415,4,3:23.0,Offensive rebound by P. Tucker,,90,83
416,4,3:21.0,P. Tucker makes 2-pt layup at rim,,92,83
417,4,3:05.0,,D. Lillard makes 3-pt jump shot from 25 ft (assist by A. Aminu),92,86
418,4,2:42.0,B. Knight makes 2-pt jump shot from 20 ft,,94,86
419,4,2:33.0,,Turnover by M. Plumlee (lost ball; steal by E. Bledsoe),94,86
420,4,2:14.0,M. Morris makes 2-pt hook shot from 7 ft,,96,86
421,4,1:58.0,,Shooting foul by T. Chandler (drawn by M. Plumlee),96,86
422,4,1:58.0,,M. Plumlee misses free throw 1 of 2,96,86
423,4,1:58.0,,Offensive rebound by Team,96,86
424,4,1:58.0,,M. Plumlee misses free throw 2 of 2,96,86
425,4,1:55.0,Defensive rebound by M. Morris,,96,86
426,4,1:33.0,M. Morris misses 2-pt jump shot from 15 ft,,96,86
427,4,1:32.0,,Defensive rebound by Team,96,86
428,4,1:22.0,,Shooting foul by T. Chandler (drawn by D. Lillard),96,86
429,4,1:22.0,,D. Lillard misses free throw 1 of 2,96,86
430,4,1:22.0,,Offensive rebound by Team,96,86
431,4,1:22.0,,D. Lillard makes free throw 2 of 2,96,87
432,4,1:03.0,M. Morris misses 3-pt jump shot from 26 ft,,96,87
433,4,1:02.0,Offensive rebound by B. Knight,,96,87
434,4,0:55.0,Personal take foul by D. Lillard (drawn by E. Bledsoe),,96,87
435,4,0:51.0,Personal take foul by D. Lillard (drawn by E. Bledsoe),,96,87
436,4,0:51.0,E. Bledsoe misses free throw 1 of 2,,96,87
437,4,0:51.0,Offensive rebound by Team,,96,87
438,4,0:51.0,E. Bledsoe makes free throw 2 of 2,,97,87
439,4,0:51.0,,Portland full timeout,97,87
440,4,0:51.0,,M. Leonard enters the game for M. Harkless,97,87
441,4,0:48.0,,Personal foul by E. Bledsoe (drawn by D. Lillard),97,87
442,4,0:48.0,,D. Lillard makes free throw 1 of 2,97,88
443,4,0:48.0,,D. Lillard makes free throw 2 of 2,97,89
444,4,0:42.0,Personal take foul by D. Lillard (drawn by E. Bledsoe),,97,89
445,4,0:42.0,E. Bledsoe makes free throw 1 of 2,,98,89
446,4,0:42.0,E. Bledsoe makes free throw 2 of 2,,99,89
447,4,0:42.0,,Portland full timeout,99,89
448,4,0:40.0,,Shooting block foul by P. Tucker (drawn by D. Lillard),99,89
449,4,0:40.0,,D. Lillard misses free throw 1 of 2,99,89
450,4,0:40.0,,Offensive rebound by Team,99,89
451,4,0:40.0,,D. Lillard makes free throw 2 of 2,99,90
452,4,0:33.0,Personal take foul by M. Plumlee (drawn by B. Knight),,99,90
453,4,0:33.0,B. Knight makes free throw 1 of 2,,100,90
454,4,0:33.0,B. Knight makes free throw 2 of 2,,101,90
455,4,0:29.0,,A. Aminu misses 2-pt jump shot from 17 ft,101,90
456,4,0:28.0,Defensive rebound by B. Knight,,101,90
457,4,0:05.0,M. Morris misses 3-pt jump shot from 25 ft,,101,90
458,4,0:05.0,,Defensive rebound by D. Lillard,101,90
