,QUARTER,TIME_REMAINING,PHOENIX_ACTION,HOUSTON_ACTION,PHOENIX_SCORE,HOUSTON_SCORE
390,4,5:59.0,,Turnover by Team (shot clock),105,103
391,4,5:59.0,,Houston full timeout,105,103
392,4,5:59.0,T. Chandler enters the game for A. Len,,105,103
393,4,5:59.0,,P. Beverley enters the game for M. Beasley,105,103
394,4,5:35.0,M. Teletović misses 3-pt jump shot from 24 ft,,105,103
395,4,5:34.0,Offensive rebound by P. Tucker,,105,103
396,4,5:31.0,P. Tucker makes 2-pt layup from 2 ft,,107,103
397,4,5:23.0,,Shooting foul by A. Goodwin (drawn by P. Beverley),107,103
398,4,5:23.0,,P. Beverley makes free throw 1 of 2,107,104
399,4,5:23.0,,P. Beverley misses free throw 2 of 2,107,104
400,4,5:23.0,Defensive rebound by M. Teletović,,107,104
401,4,5:07.0,T. Chandler misses 2-pt layup from 3 ft (block by C. Capela),,107,104
402,4,5:05.0,Offensive rebound by P. Tucker,,107,104
403,4,5:02.0,Turnover by P. Tucker (lost ball; steal by J. Harden),,107,104
404,4,4:58.0,,T. Ariza makes 2-pt layup at rim (assist by P. Beverley),107,106
405,4,4:58.0,Phoenix full timeout,,107,106
406,4,4:46.0,Turnover by A. Goodwin (bad pass; steal by P. Beverley),,107,106
407,4,4:40.0,,C. Capela makes 2-pt dunk at rim (assist by J. Harden),107,108
408,4,4:18.0,A. Goodwin misses 3-pt jump shot from 24 ft,,107,108
409,4,4:17.0,,Defensive rebound by Team,107,108
410,4,4:17.0,Loose ball foul by D. Booker,,107,108
411,4,4:17.0,R. Price enters the game for A. Goodwin,,107,108
412,4,4:04.0,,J. Terry makes 2-pt jump shot from 4 ft,107,110
413,4,3:50.0,Offensive foul by D. Booker (drawn by P. Beverley),,107,110
414,4,3:50.0,Turnover by D. Booker (offensive foul),,107,110
415,4,3:34.0,,Personal foul by P. Tucker,107,110
416,4,3:24.0,,Turnover by P. Beverley (traveling),107,110
417,4,3:10.0,Personal foul by P. Beverley,,107,110
418,4,3:10.0,D. Booker makes free throw 1 of 2,,108,110
419,4,3:10.0,D. Booker makes free throw 2 of 2,,109,110
420,4,2:45.0,,J. Harden misses 2-pt jump shot from 19 ft,109,110
421,4,2:44.0,Defensive rebound by T. Chandler,,109,110
422,4,2:29.0,M. Teletović misses 3-pt jump shot from 29 ft,,109,110
423,4,2:28.0,Offensive rebound by P. Tucker,,109,110
424,4,2:26.0,P. Tucker misses 2-pt layup from 2 ft,,109,110
425,4,2:24.0,Offensive rebound by T. Chandler,,109,110
426,4,2:24.0,T. Chandler makes 2-pt layup at rim,,111,110
427,4,2:11.0,,Turnover by J. Terry (bad pass; steal by T. Chandler),111,110
428,4,1:58.0,Shooting foul by T. Ariza (drawn by M. Teletović),,111,110
429,4,1:58.0,M. Teletović makes free throw 1 of 2,,112,110
430,4,1:58.0,,D. Howard enters the game for C. Capela,112,110
431,4,1:58.0,M. Teletović makes free throw 2 of 2,,113,110
432,4,1:58.0,,Houston full timeout,113,110
433,4,1:44.0,,D. Howard misses 2-pt hook shot from 5 ft,113,110
434,4,1:43.0,Defensive rebound by P. Tucker,,113,110
435,4,1:42.0,Personal foul by J. Harden,,113,110
436,4,1:42.0,P. Tucker makes free throw 1 of 2,,114,110
437,4,1:42.0,P. Tucker makes free throw 2 of 2,,115,110
438,4,1:22.0,,J. Terry misses 3-pt jump shot from 23 ft,115,110
439,4,1:21.0,Defensive rebound by M. Teletović,,115,110
440,4,1:03.0,Personal foul by D. Howard,,115,110
441,4,1:03.0,D. Booker makes free throw 1 of 2,,116,110
442,4,1:03.0,D. Booker makes free throw 2 of 2,,117,110
443,4,1:03.0,,Houston full timeout,117,110
444,4,1:00.0,,T. Ariza misses 3-pt jump shot from 24 ft,117,110
445,4,1:00.0,Defensive rebound by P. Tucker,,117,110
446,4,0:39.0,D. Booker misses 3-pt jump shot from 25 ft,,117,110
447,4,0:38.0,Offensive rebound by P. Tucker,,117,110
448,4,0:25.0,T. Chandler makes 2-pt dunk at rim (assist by P. Tucker),,119,110
449,4,0:20.0,,J. Harden makes 3-pt jump shot from 27 ft,119,113
450,4,0:19.0,Personal take foul by P. Beverley,,119,113
451,4,0:19.0,D. Booker makes free throw 1 of 2,,120,113
452,4,0:19.0,D. Booker makes free throw 2 of 2,,121,113
453,4,0:18.0,,Personal block foul by P. Tucker,121,113
454,4,0:18.0,,J. Harden makes free throw 1 of 2,121,114
455,4,0:18.0,,J. Harden makes free throw 2 of 2,121,115
456,4,0:18.0,Personal foul by T. Ariza,,121,115
457,4,0:18.0,T. Chandler makes free throw 1 of 2,,122,115
458,4,0:18.0,T. Chandler misses free throw 2 of 2,,122,115
459,4,0:17.0,Offensive rebound by P. Tucker,,122,115
460,4,0:07.0,T. Chandler makes 2-pt dunk at rim (assist by D. Booker),,124,115
461,4,0:00.0,,P. Beverley misses 3-pt jump shot from 24 ft,124,115
462,4,0:00.0,,Offensive rebound by Team,124,115
