,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,MIAMI_ACTION,CHARLOTTE_SCORE,MIAMI_SCORE
392,4,1:52.0,,G. Green misses 2-pt jump shot from 16 ft,89,117
393,4,1:51.0,Defensive rebound by S. Hawes,,89,117
394,4,1:40.0,J. Lamb misses 2-pt layup from 1 ft (block by J. McRoberts),,89,117
395,4,1:39.0,,Defensive rebound by Team,89,117
396,4,1:22.0,,J. Richardson misses 2-pt jump shot from 20 ft,89,117
397,4,1:21.0,Defensive rebound by J. Lamb,,89,117
398,4,1:12.0,Turnover by S. Hawes (lost ball; steal by B. Weber),,89,117
399,4,1:03.0,,D. Wright makes 3-pt jump shot from 24 ft (assist by J. McRoberts),89,120
400,4,0:51.0,T. Daniels misses 2-pt jump shot from 9 ft,,89,120
401,4,0:50.0,,Defensive rebound by D. Wright,89,120
402,4,0:43.0,,D. Wright makes 3-pt jump shot from 24 ft (assist by B. Weber),89,123
403,4,0:32.0,J. Gutiérrez misses 2-pt jump shot from 16 ft,,89,123
404,4,0:31.0,Offensive rebound by Team,,89,123
405,4,0:27.0,S. Hawes misses 3-pt jump shot from 24 ft,,89,123
406,4,0:26.0,Offensive rebound by J. Lamb,,89,123
407,4,0:22.0,J. Lamb makes 2-pt layup from 2 ft,,91,123
