,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,PHILADELPHIA_ACTION,WASHINGTON_SCORE,PHILADELPHIA_SCORE
387,4,5:02.0,N. Hilário makes free throw 2 of 2,,93,84
388,4,4:36.0,,H. Thompson misses 3-pt jump shot from 23 ft,93,84
389,4,4:35.0,,Offensive rebound by N. Noel,93,84
390,4,4:33.0,,Shooting foul by J. Wall (drawn by N. Noel),93,84
391,4,4:33.0,,N. Noel misses free throw 1 of 2,93,84
392,4,4:33.0,,Offensive rebound by Team,93,84
393,4,4:33.0,,N. Noel makes free throw 2 of 2,93,85
394,4,4:19.0,Personal foul by N. Noel (drawn by N. Hilário),,93,85
395,4,4:19.0,N. Hilário makes free throw 1 of 2,,94,85
396,4,4:19.0,N. Hilário makes free throw 2 of 2,,95,85
397,4,4:10.0,,Personal foul by N. Hilário (drawn by N. Noel),95,85
398,4,4:10.0,,J. Okafor enters the game for J. Grant,95,85
399,4,4:10.0,M. Morris enters the game for J. Dudley,,95,85
400,4,3:59.0,,I. Smith makes 2-pt layup from 2 ft,95,87
401,4,3:48.0,R. Sessions makes 2-pt jump shot from 14 ft,,97,87
402,4,3:23.0,,N. Stauskas makes 3-pt jump shot from 22 ft (assist by H. Thompson),97,90
403,4,3:09.0,J. Wall misses 2-pt jump shot from 15 ft,,97,90
404,4,3:08.0,,Defensive rebound by J. Okafor,97,90
405,4,3:00.0,,H. Thompson misses 3-pt jump shot from 25 ft,97,90
406,4,2:59.0,Defensive rebound by R. Sessions,,97,90
407,4,2:52.0,Washington full timeout,,97,90
408,4,2:52.0,B. Beal enters the game for A. Anderson,,97,90
409,4,2:52.0,M. Gortat enters the game for N. Hilário,,97,90
410,4,2:52.0,,R. Covington enters the game for H. Thompson,97,90
411,4,2:37.0,Turnover by J. Wall (bad pass; steal by I. Smith),,97,90
412,4,2:34.0,,I. Smith makes 2-pt dunk at rim,97,92
413,4,2:17.0,M. Morris misses 2-pt jump shot from 9 ft,,97,92
414,4,2:15.0,,Defensive rebound by N. Stauskas,97,92
415,4,2:03.0,,N. Stauskas misses 3-pt jump shot from 24 ft,97,92
416,4,2:02.0,,Offensive rebound by J. Okafor,97,92
417,4,2:02.0,,Philadelphia full timeout,97,92
418,4,1:42.0,,I. Smith misses 3-pt jump shot from 25 ft,97,92
419,4,1:41.0,Defensive rebound by J. Wall,,97,92
420,4,1:39.0,Turnover by J. Wall (lost ball; steal by N. Noel),,97,92
421,4,1:37.0,,Turnover by N. Noel (lost ball; steal by J. Wall),97,92
422,4,1:37.0,,Loose ball foul by N. Noel (drawn by M. Morris),97,92
423,4,1:37.0,M. Morris makes free throw 1 of 2,,98,92
424,4,1:37.0,,J. Grant enters the game for N. Noel,98,92
425,4,1:37.0,M. Morris makes free throw 2 of 2,,99,92
426,4,1:27.0,,N. Stauskas makes 2-pt layup from 1 ft (assist by J. Okafor),99,94
427,4,1:03.0,R. Sessions misses 2-pt jump shot from 15 ft,,99,94
428,4,1:01.0,Offensive rebound by B. Beal,,99,94
429,4,0:45.0,J. Wall misses 2-pt layup from 1 ft,,99,94
430,4,0:44.0,Offensive rebound by M. Gortat,,99,94
431,4,0:44.0,M. Gortat makes 2-pt layup from 1 ft,,101,94
432,4,0:44.0,,Philadelphia full timeout,101,94
433,4,0:44.0,G. Temple enters the game for R. Sessions,,101,94
434,4,0:44.0,,H. Thompson enters the game for J. Grant,101,94
435,4,0:44.0,,Turnover by Team (5 sec inbounds),101,94
436,4,0:44.0,,J. Grant enters the game for H. Thompson,101,94
437,4,0:44.0,R. Sessions enters the game for G. Temple,,101,94
438,4,0:40.0,Personal foul by I. Smith (drawn by J. Wall),,101,94
439,4,0:40.0,J. Wall makes free throw 1 of 2,,102,94
440,4,0:40.0,G. Temple enters the game for R. Sessions,,102,94
441,4,0:40.0,J. Wall makes free throw 2 of 2,,103,94
442,4,0:40.0,,Philadelphia full timeout,103,94
443,4,0:40.0,,H. Thompson enters the game for J. Grant,103,94
444,4,0:31.0,,I. Smith misses 3-pt jump shot from 27 ft,103,94
445,4,0:30.0,,Offensive rebound by R. Covington,103,94
446,4,0:26.0,,R. Covington misses 3-pt jump shot from 24 ft (block by M. Morris),103,94
447,4,0:24.0,,Offensive rebound by R. Covington,103,94
448,4,0:23.0,,R. Covington misses 2-pt jump shot from 11 ft,103,94
449,4,0:22.0,Defensive rebound by M. Morris,,103,94
450,4,0:00.0,Turnover by Team (shot clock),,103,94
