,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,GOLDEN STATE_ACTION,BROOKLYN_SCORE,GOLDEN STATE_SCORE
378,4,1:58.0,,Offensive rebound by D. Green,89,90
379,4,1:58.0,,D. Green misses 2-pt layup from 2 ft,89,90
380,4,1:56.0,Defensive rebound by B. Bogdanović,,89,90
381,4,1:45.0,Shooting foul by S. Livingston (drawn by J. Jack),,89,90
382,4,1:45.0,J. Jack makes free throw 1 of 2,,90,90
383,4,1:45.0,J. Jack makes free throw 2 of 2,,91,90
384,4,1:26.0,,A. Iguodala makes 2-pt jump shot from 16 ft,91,92
385,4,1:16.0,J. Jack makes 2-pt jump shot from 8 ft,,93,92
386,4,1:05.0,,D. Green makes 2-pt layup from 2 ft (assist by S. Curry),93,94
387,4,0:51.0,J. Jack misses 2-pt jump shot from 16 ft,,93,94
388,4,0:50.0,Offensive rebound by Team,,93,94
389,4,0:44.0,B. Lopez misses 2-pt hook shot from 4 ft,,93,94
390,4,0:44.0,,Defensive rebound by A. Bogut,93,94
391,4,0:42.0,,Turnover by A. Bogut (lost ball; steal by T. Young),93,94
392,4,0:30.0,Shooting foul by S. Livingston (drawn by J. Jack),,93,94
393,4,0:30.0,J. Jack makes free throw 1 of 2,,94,94
394,4,0:30.0,R. Hollis-Jefferson enters the game for T. Young,,94,94
395,4,0:30.0,,H. Barnes enters the game for A. Bogut,94,94
396,4,0:30.0,T. Young enters the game for B. Lopez,,94,94
397,4,0:30.0,J. Jack makes free throw 2 of 2,,95,94
398,4,0:23.0,,S. Curry misses 2-pt layup from 2 ft,95,94
399,4,0:22.0,Defensive rebound by T. Young,,95,94
400,4,0:15.0,Turnover by Team (turnover),,95,94
401,4,0:15.0,,Golden State full timeout,95,94
402,4,0:10.0,,Turnover by S. Curry (bad pass; steal by T. Young),95,94
403,4,0:10.0,Personal foul by D. Green (drawn by T. Young),,95,94
404,4,0:10.0,T. Young makes free throw 1 of 2,,96,94
405,4,0:10.0,T. Young makes free throw 2 of 2,,97,94
406,4,0:10.0,,Golden State full timeout,97,94
407,4,0:06.0,,A. Iguodala makes 3-pt jump shot from 26 ft (assist by D. Green),97,97
408,4,0:06.0,Brooklyn full timeout,,97,97
409,4,0:06.0,,A. Bogut enters the game for H. Barnes,97,97
410,4,0:06.0,Brooklyn full timeout,,97,97
411,4,0:06.0,B. Lopez enters the game for T. Young,,97,97
412,4,0:06.0,W. Ellington enters the game for R. Hollis-Jefferson,,97,97
413,4,0:01.0,J. Jack misses 2-pt jump shot from 18 ft,,97,97
414,4,0:01.0,Offensive rebound by B. Lopez,,97,97
415,4,0:01.0,B. Lopez misses 2-pt layup from 2 ft,,97,97
416,4,0:01.0,Offensive rebound by Team,,97,97
417,4,0:01.0,,F. Ezeli enters the game for S. Curry,97,97
418,4,0:00.0,B. Lopez misses 2-pt layup from 2 ft,,97,97
419,4,0:00.0,Offensive rebound by Team,,97,97
420,1OT,4:46.0,,D. Green misses 2-pt layup from 2 ft (block by B. Lopez),97,97
421,1OT,4:45.0,Defensive rebound by B. Bogdanović,,97,97
422,1OT,4:41.0,Turnover by J. Johnson (bad pass),,97,97
423,1OT,4:33.0,,A. Bogut makes 2-pt dunk at rim (assist by D. Green),97,99
424,1OT,4:19.0,J. Jack misses 2-pt jump shot from 17 ft,,97,99
425,1OT,4:18.0,,Defensive rebound by D. Green,97,99
426,1OT,4:00.0,,S. Curry misses 3-pt jump shot from 24 ft,97,99
427,1OT,3:58.0,Defensive rebound by Team,,97,99
428,1OT,3:35.0,Turnover by J. Johnson (lost ball; steal by A. Iguodala),,97,99
429,1OT,3:30.0,,S. Livingston makes 2-pt dunk at rim (assist by A. Iguodala),97,101
430,1OT,3:13.0,T. Young enters the game for R. Hollis-Jefferson,,97,101
431,1OT,3:03.0,B. Bogdanović misses 3-pt jump shot from 27 ft,,97,101
432,1OT,3:03.0,,Defensive rebound by A. Bogut,97,101
433,1OT,2:43.0,,D. Green makes 2-pt jump shot from 8 ft (assist by A. Iguodala),97,103
434,1OT,2:26.0,J. Jack misses 2-pt jump shot from 6 ft (block by A. Bogut),,97,103
435,1OT,2:25.0,,Defensive rebound by Team,97,103
436,1OT,2:05.0,,S. Curry makes 2-pt dunk at rim (assist by A. Iguodala),97,105
437,1OT,2:05.0,Brooklyn full timeout,,97,105
438,1OT,1:53.0,Turnover by J. Johnson (bad pass; steal by D. Green),,97,105
439,1OT,1:50.0,,A. Iguodala makes 2-pt dunk at rim (assist by D. Green),97,107
440,1OT,1:35.0,T. Young misses 2-pt jump shot from 15 ft,,97,107
441,1OT,1:33.0,,Defensive rebound by D. Green,97,107
442,1OT,1:14.0,,Turnover by S. Curry (bad pass; steal by J. Jack),97,107
443,1OT,1:09.0,T. Young makes 2-pt layup from 2 ft,,99,107
444,1OT,0:51.0,,Personal foul by T. Young (drawn by A. Bogut),99,107
445,1OT,0:39.0,,S. Curry misses 2-pt jump shot from 17 ft,99,107
446,1OT,0:38.0,Defensive rebound by B. Bogdanović,,99,107
447,1OT,0:31.0,J. Jack misses 3-pt jump shot from 28 ft (block by A. Bogut),,99,107
448,1OT,0:30.0,,Defensive rebound by A. Bogut,99,107
449,1OT,0:08.0,,Turnover by Team (shot clock),99,107
450,1OT,0:01.0,B. Lopez misses 3-pt jump shot from 26 ft,,99,107
451,1OT,0:00.0,,Defensive rebound by A. Bogut,99,107
