,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,DETROIT_ACTION,WASHINGTON_SCORE,DETROIT_SCORE
396,4,2:45.0,N. Hilário enters the game for M. Gortat,,96,102
397,4,2:45.0,,R. Jackson makes free throw 1 of 1,96,103
398,4,2:31.0,M. Morris misses 3-pt jump shot from 26 ft,,96,103
399,4,2:31.0,Offensive rebound by B. Beal,,96,103
400,4,2:26.0,Turnover by B. Beal (lost ball),,96,103
401,4,2:12.0,,R. Jackson makes 3-pt jump shot from 24 ft,96,106
402,4,1:57.0,R. Sessions misses 2-pt jump shot from 8 ft,,96,106
403,4,1:56.0,,Defensive rebound by K. Caldwell-Pope,96,106
404,4,1:35.0,,Shooting foul by O. Porter (drawn by A. Baynes),96,106
405,4,1:35.0,,A. Baynes makes free throw 1 of 2,96,107
406,4,1:35.0,,A. Baynes makes free throw 2 of 2,96,108
407,4,1:35.0,Washington full timeout,,96,108
408,4,1:35.0,A. Anderson enters the game for O. Porter,,96,108
409,4,1:28.0,N. Hilário makes 2-pt dunk at rim (assist by B. Beal),,98,108
410,4,1:10.0,,R. Jackson makes 2-pt layup at rim,98,110
411,4,0:59.0,N. Hilário misses 2-pt hook shot from 7 ft,,98,110
412,4,0:57.0,,Defensive rebound by M. Morris,98,110
413,4,0:41.0,,R. Jackson misses 2-pt jump shot from 6 ft,98,110
414,4,0:41.0,Defensive rebound by Team,,98,110
415,4,0:41.0,,Loose ball foul by A. Baynes,98,110
416,4,0:41.0,N. Hilário makes free throw 1 of 2,,99,110
417,4,0:41.0,N. Hilário misses free throw 2 of 2,,99,110
418,4,0:41.0,,Defensive rebound by A. Baynes,99,110
419,4,0:40.0,,Personal foul by M. Morris,99,110
420,4,0:40.0,,A. Baynes makes free throw 1 of 2,99,111
421,4,0:40.0,,A. Baynes makes free throw 2 of 2,99,112
422,4,0:40.0,Washington full timeout,,99,112
423,4,0:40.0,J. Dudley enters the game for N. Hilário,,99,112
424,4,0:32.0,B. Beal misses 2-pt jump shot from 3 ft,,99,112
425,4,0:32.0,,Defensive rebound by M. Morris,99,112
426,4,0:11.0,,Turnover by Team (shot clock),99,112
427,4,0:01.0,A. Anderson misses 3-pt jump shot from 26 ft,,99,112
428,4,0:00.0,Offensive rebound by Team,,99,112
