,QUARTER,TIME_REMAINING,CHICAGO_ACTION,BOSTON_ACTION,CHICAGO_SCORE,BOSTON_SCORE
391,4,7:49.0,Turnover by P. Gasol (bad pass; steal by D. Lee),,77,83
392,4,7:44.0,,A. Bradley makes 2-pt layup at rim (assist by E. Turner),77,85
393,4,7:29.0,D. McDermott misses 2-pt jump shot from 14 ft,,77,85
394,4,7:28.0,Offensive rebound by P. Gasol,,77,85
395,4,7:27.0,Personal foul by D. Lee (drawn by P. Gasol),,77,85
396,4,7:16.0,P. Gasol misses 2-pt jump shot from 14 ft,,77,85
397,4,7:15.0,,Defensive rebound by D. Lee,77,85
398,4,6:55.0,,D. Lee makes 2-pt dunk at rim (assist by E. Turner),77,87
399,4,6:47.0,Chicago full timeout,,77,87
400,4,6:47.0,N. Mirotić enters the game for J. Noah,,77,87
401,4,6:47.0,,I. Thomas enters the game for J. Young,77,87
402,4,6:37.0,Turnover by P. Gasol (bad pass; steal by A. Bradley),,77,87
403,4,6:21.0,,D. Lee misses 2-pt hook shot from 12 ft,77,87
404,4,6:20.0,Defensive rebound by P. Gasol,,77,87
405,4,6:07.0,J. Butler makes 2-pt jump shot from 9 ft (assist by D. Rose),,79,87
406,4,5:53.0,,E. Turner misses 3-pt jump shot from 24 ft,79,87
407,4,5:52.0,Defensive rebound by J. Butler,,79,87
408,4,5:43.0,N. Mirotić misses 2-pt jump shot from 20 ft,,79,87
409,4,5:41.0,,Defensive rebound by J. Sullinger,79,87
410,4,5:29.0,,I. Thomas makes 2-pt jump shot from 22 ft (assist by A. Bradley),79,89
411,4,5:14.0,P. Gasol misses 2-pt hook shot from 7 ft,,79,89
412,4,5:13.0,,Defensive rebound by J. Sullinger,79,89
413,4,4:50.0,,Turnover by D. Lee (bad pass; steal by N. Mirotić),79,89
414,4,4:44.0,N. Mirotić makes 2-pt layup at rim (assist by D. Rose),,81,89
415,4,4:35.0,,Boston full timeout,81,89
416,4,4:35.0,,A. Johnson enters the game for E. Turner,81,89
417,4,4:35.0,,J. Crowder enters the game for D. Lee,81,89
418,4,4:29.0,,J. Sullinger misses 2-pt jump shot from 20 ft,81,89
419,4,4:28.0,Defensive rebound by P. Gasol,,81,89
420,4,4:10.0,P. Gasol misses 2-pt layup at rim,,81,89
421,4,4:09.0,,Defensive rebound by J. Sullinger,81,89
422,4,4:01.0,,I. Thomas misses 2-pt layup at rim,81,89
423,4,3:59.0,Defensive rebound by J. Butler,,81,89
424,4,3:50.0,J. Butler makes 2-pt layup from 1 ft,,83,89
425,4,3:35.0,,Shooting foul by D. McDermott (drawn by J. Crowder),83,89
426,4,3:35.0,,J. Crowder makes free throw 1 of 2,83,90
427,4,3:35.0,,J. Crowder makes free throw 2 of 2,83,91
428,4,3:27.0,Personal foul by J. Crowder (drawn by D. Rose),,83,91
429,4,3:18.0,J. Butler makes 2-pt layup from 2 ft,,85,91
430,4,3:18.0,Shooting foul by A. Johnson (drawn by J. Butler),,85,91
431,4,3:18.0,T. Snell enters the game for D. McDermott,,85,91
432,4,3:18.0,,E. Turner enters the game for A. Johnson,85,91
433,4,3:18.0,J. Butler makes free throw 1 of 1,,86,91
434,4,3:08.0,,I. Thomas misses 2-pt jump shot from 3 ft,86,91
435,4,3:07.0,Defensive rebound by P. Gasol,,86,91
436,4,3:00.0,N. Mirotić makes 2-pt layup from 1 ft (assist by T. Snell),,88,91
437,4,2:52.0,,Shooting foul by J. Butler (drawn by I. Thomas),88,91
438,4,2:52.0,,I. Thomas makes free throw 1 of 2,88,92
439,4,2:52.0,,I. Thomas makes free throw 2 of 2,88,93
440,4,2:38.0,D. Rose misses 3-pt jump shot from 25 ft,,88,93
441,4,2:37.0,,Defensive rebound by I. Thomas,88,93
442,4,2:23.0,,I. Thomas makes 2-pt layup from 1 ft,88,95
443,4,2:23.0,,Shooting foul by N. Mirotić (drawn by I. Thomas),88,95
444,4,2:23.0,,I. Thomas makes free throw 1 of 1,88,96
445,4,2:11.0,J. Butler makes 2-pt layup from 1 ft,,90,96
446,4,1:52.0,,Shooting foul by T. Snell (drawn by E. Turner),90,96
447,4,1:52.0,,E. Turner makes free throw 1 of 2,90,97
448,4,1:52.0,,A. Johnson enters the game for J. Sullinger,90,97
449,4,1:52.0,D. McDermott enters the game for T. Snell,,90,97
450,4,1:52.0,,E. Turner makes free throw 2 of 2,90,98
451,4,1:47.0,Turnover by N. Mirotić (lost ball),,90,98
452,4,1:26.0,,Turnover by A. Johnson (bad pass; steal by P. Gasol),90,98
453,4,1:18.0,Shooting foul by A. Johnson (drawn by J. Butler),,90,98
454,4,1:18.0,J. Butler makes free throw 1 of 2,,91,98
455,4,1:18.0,T. Snell enters the game for D. McDermott,,91,98
456,4,1:18.0,T. Gibson enters the game for N. Mirotić,,91,98
457,4,1:18.0,,J. Sullinger enters the game for A. Johnson,91,98
458,4,1:18.0,J. Butler misses free throw 2 of 2,,91,98
459,4,1:14.0,,Defensive rebound by J. Crowder,91,98
460,4,1:00.0,,J. Sullinger makes 2-pt jump shot from 20 ft (assist by E. Turner),91,100
461,4,1:00.0,Chicago full timeout,,91,100
462,4,1:00.0,,A. Johnson enters the game for J. Sullinger,91,100
463,4,1:00.0,D. McDermott enters the game for T. Snell,,91,100
464,4,1:00.0,N. Mirotić enters the game for T. Gibson,,91,100
465,4,0:51.0,J. Butler makes 2-pt layup at rim,,93,100
466,4,0:51.0,Shooting foul by J. Crowder (drawn by J. Butler),,93,100
467,4,0:51.0,,J. Sullinger enters the game for A. Johnson,93,100
468,4,0:51.0,T. Gibson enters the game for D. McDermott,,93,100
469,4,0:51.0,J. Noah enters the game for P. Gasol,,93,100
470,4,0:51.0,T. Snell enters the game for N. Mirotić,,93,100
471,4,0:51.0,J. Butler makes free throw 1 of 1,,94,100
472,4,0:44.0,,Boston full timeout,94,100
473,4,0:40.0,D. McDermott enters the game for T. Snell,,94,100
474,4,0:40.0,N. Mirotić enters the game for T. Gibson,,94,100
475,4,0:40.0,,A. Johnson enters the game for J. Sullinger,94,100
476,4,0:39.0,,Turnover by E. Turner (lost ball; steal by J. Noah),94,100
477,4,0:33.0,Shooting foul by A. Johnson (drawn by J. Butler),,94,100
478,4,0:33.0,,J. Sullinger enters the game for A. Johnson,94,100
479,4,0:33.0,J. Butler makes free throw 1 of 2,,95,100
480,4,0:33.0,T. Snell enters the game for D. McDermott,,95,100
481,4,0:33.0,T. Gibson enters the game for N. Mirotić,,95,100
482,4,0:33.0,J. Butler makes free throw 2 of 2,,96,100
483,4,0:29.0,,Personal take foul by J. Noah (drawn by I. Thomas),96,100
484,4,0:29.0,,I. Thomas makes free throw 1 of 2,96,101
485,4,0:29.0,D. McDermott enters the game for T. Snell,,96,101
486,4,0:29.0,N. Mirotić enters the game for T. Gibson,,96,101
487,4,0:29.0,P. Gasol enters the game for J. Noah,,96,101
488,4,0:29.0,,I. Thomas makes free throw 2 of 2,96,102
489,4,0:21.0,J. Butler misses 3-pt jump shot from 25 ft,,96,102
490,4,0:19.0,,Defensive rebound by E. Turner,96,102
491,4,0:19.0,,Personal take foul by P. Gasol (drawn by E. Turner),96,102
492,4,0:19.0,,E. Turner misses free throw 1 of 2,96,102
493,4,0:19.0,,Offensive rebound by Team,96,102
494,4,0:19.0,J. Noah enters the game for N. Mirotić,,96,102
495,4,0:19.0,,E. Turner makes free throw 2 of 2,96,103
496,4,0:19.0,Chicago full timeout,,96,103
497,4,0:19.0,,J. Jerebko enters the game for I. Thomas,96,103
498,4,0:19.0,N. Mirotić enters the game for J. Noah,,96,103
499,4,0:16.0,Shooting foul by J. Crowder (drawn by J. Butler),,96,103
500,4,0:16.0,J. Butler makes free throw 1 of 2,,97,103
501,4,0:16.0,J. Noah enters the game for P. Gasol,,97,103
502,4,0:16.0,T. Snell enters the game for D. McDermott,,97,103
503,4,0:16.0,T. Gibson enters the game for N. Mirotić,,97,103
504,4,0:16.0,,I. Thomas enters the game for J. Jerebko,97,103
505,4,0:16.0,J. Butler makes free throw 2 of 2,,98,103
506,4,0:14.0,,Personal take foul by J. Butler (drawn by I. Thomas),98,103
507,4,0:14.0,,I. Thomas makes free throw 1 of 2,98,104
508,4,0:14.0,P. Gasol enters the game for J. Noah,,98,104
509,4,0:14.0,D. McDermott enters the game for T. Snell,,98,104
510,4,0:14.0,N. Mirotić enters the game for T. Gibson,,98,104
511,4,0:14.0,,J. Jerebko enters the game for J. Sullinger,98,104
512,4,0:14.0,,I. Thomas makes free throw 2 of 2,98,105
513,4,0:07.0,D. Rose misses 3-pt jump shot from 25 ft,,98,105
514,4,0:06.0,Offensive rebound by Team,,98,105
515,4,0:04.0,P. Gasol makes 2-pt layup from 1 ft (assist by D. Rose),,100,105
