,QUARTER,TIME_REMAINING,ATLANTA_ACTION,INDIANA_ACTION,ATLANTA_SCORE,INDIANA_SCORE
393,4,5:55.0,A. Horford makes 2-pt dunk at rim (assist by T. Splitter),,90,88
394,4,5:34.0,,G. Hill makes 3-pt jump shot from 24 ft (assist by M. Ellis),90,91
395,4,5:17.0,K. Bazemore misses 2-pt layup at rim,,90,91
396,4,5:16.0,,Defensive rebound by M. Turner,90,91
397,4,5:16.0,,Personal foul by J. Teague (drawn by M. Turner),90,91
398,4,5:16.0,Official timeout,,90,91
399,4,5:16.0,T. Sefolosha enters the game for K. Korver,,90,91
400,4,5:04.0,,Shooting foul by T. Sefolosha (drawn by P. George),90,91
401,4,5:04.0,,P. George makes free throw 1 of 3,90,92
402,4,5:04.0,,P. George makes free throw 2 of 3,90,93
403,4,5:04.0,K. Korver enters the game for T. Splitter,,90,93
404,4,5:04.0,,P. George makes free throw 3 of 3,90,94
405,4,4:46.0,Turnover by K. Bazemore (lost ball; steal by M. Ellis),,90,94
406,4,4:46.0,,Personal foul by K. Bazemore (drawn by M. Ellis),90,94
407,4,4:46.0,,M. Ellis makes free throw 1 of 2,90,95
408,4,4:46.0,,M. Ellis makes free throw 2 of 2,90,96
409,4,4:33.0,K. Bazemore misses 3-pt jump shot from 23 ft,,90,96
410,4,4:32.0,,Defensive rebound by G. Hill,90,96
411,4,4:27.0,,I. Mahinmi makes 2-pt dunk at rim (assist by P. George),90,98
412,4,4:27.0,Atlanta full timeout,,90,98
413,4,4:10.0,A. Horford misses 2-pt jump shot from 17 ft,,90,98
414,4,4:09.0,,Defensive rebound by Team,90,98
415,4,3:57.0,,M. Ellis makes 2-pt jump shot from 10 ft,90,100
416,4,3:43.0,J. Teague makes 2-pt layup from 1 ft (assist by A. Horford),,92,100
417,4,3:29.0,,M. Turner makes 2-pt jump shot from 20 ft (assist by M. Ellis),92,102
418,4,3:15.0,Turnover by T. Sefolosha (lost ball; steal by M. Ellis),,92,102
419,4,2:55.0,,M. Ellis makes 2-pt jump shot from 17 ft,92,104
420,4,2:38.0,K. Korver misses 3-pt jump shot from 23 ft,,92,104
421,4,2:37.0,,Defensive rebound by M. Turner,92,104
422,4,2:18.0,,M. Turner misses 2-pt jump shot from 19 ft,92,104
423,4,2:16.0,Defensive rebound by Team,,92,104
424,4,2:11.0,,Offensive charge foul by K. Bazemore (drawn by M. Ellis),92,104
425,4,2:11.0,Turnover by K. Bazemore (offensive foul),,92,104
426,4,2:00.0,,M. Ellis makes 3-pt jump shot from 25 ft,92,107
427,4,2:00.0,Atlanta full timeout,,92,107
428,4,2:00.0,S. Mack enters the game for K. Bazemore,,92,107
429,4,2:00.0,M. Muscala enters the game for A. Horford,,92,107
430,4,2:00.0,L. Patterson enters the game for K. Korver,,92,107
431,4,2:00.0,T. Hardaway enters the game for J. Teague,,92,107
432,4,2:00.0,M. Scott enters the game for T. Sefolosha,,92,107
433,4,1:41.0,M. Scott misses 3-pt jump shot from 24 ft,,92,107
434,4,1:40.0,,Defensive rebound by I. Mahinmi,92,107
435,4,1:23.0,,S. Whittington enters the game for M. Turner,92,107
436,4,1:18.0,,G. Hill misses 3-pt jump shot from 24 ft,92,107
437,4,1:17.0,Defensive rebound by M. Scott,,92,107
438,4,0:59.0,M. Scott misses 3-pt jump shot from 26 ft,,92,107
439,4,0:58.0,,Defensive rebound by S. Whittington,92,107
440,4,0:54.0,,Indiana full timeout,92,107
441,4,0:54.0,,C. Budinger enters the game for P. George,92,107
442,4,0:54.0,,S. Hill enters the game for I. Mahinmi,92,107
443,4,0:54.0,,J. Young enters the game for M. Ellis,92,107
444,4,0:54.0,,G. Robinson enters the game for G. Hill,92,107
445,4,0:42.0,,S. Whittington makes 2-pt layup from 1 ft,92,109
446,4,0:29.0,Turnover by M. Muscala (bad pass; steal by S. Whittington),,92,109
447,4,0:16.0,,G. Robinson makes 2-pt dunk at rim (assist by J. Young),92,111
448,4,0:07.0,Turnover by S. Mack (bad pass; steal by C. Budinger),,92,111
