,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,CHARLOTTE_ACTION,OKLAHOMA CITY_SCORE,CHARLOTTE_SCORE
389,4,7:43.0,,Defensive rebound by K. Walker,98,83
390,4,7:40.0,,Shooting foul by C. Payne (drawn by K. Walker),98,83
391,4,7:40.0,,K. Walker makes free throw 1 of 2,98,84
392,4,7:40.0,,K. Walker makes free throw 2 of 2,98,85
393,4,7:21.0,K. Singler misses 3-pt jump shot from 22 ft,,98,85
394,4,7:17.0,Offensive rebound by D. Waiters,,98,85
395,4,7:04.0,D. Waiters makes 2-pt jump shot from 19 ft,,100,85
396,4,6:47.0,,F. Kaminsky misses 3-pt jump shot from 25 ft,100,85
397,4,6:46.0,Defensive rebound by Team,,100,85
398,4,6:46.0,Personal foul by T. Hansbrough (drawn by K. Singler),,100,85
399,4,6:46.0,R. Westbrook enters the game for C. Payne,,100,85
400,4,6:46.0,K. Durant enters the game for D. Waiters,,100,85
401,4,6:46.0,,C. Zeller enters the game for T. Hansbrough,100,85
402,4,6:28.0,K. Durant makes 2-pt jump shot from 18 ft (assist by R. Westbrook),,102,85
403,4,6:16.0,,K. Walker misses 2-pt jump shot from 17 ft,102,85
404,4,6:15.0,,Offensive rebound by C. Zeller,102,85
405,4,6:10.0,,J. Lin misses 3-pt jump shot from 25 ft,102,85
406,4,6:07.0,Defensive rebound by E. Freedom,,102,85
407,4,5:57.0,Turnover by K. Singler (lost ball; steal by K. Walker),,102,85
408,4,5:52.0,Official timeout,,102,85
409,4,5:52.0,S. Ibaka enters the game for K. Singler,,102,85
410,4,5:52.0,,M. Williams enters the game for T. Daniels,102,85
411,4,5:48.0,,Turnover by F. Kaminsky (lost ball; steal by R. Westbrook),102,85
412,4,5:45.0,Shooting foul by K. Walker (drawn by R. Westbrook),,102,85
413,4,5:45.0,R. Westbrook makes free throw 1 of 2,,103,85
414,4,5:45.0,C. Payne enters the game for A. Morrow,,103,85
415,4,5:45.0,R. Westbrook misses free throw 2 of 2,,103,85
416,4,5:44.0,,Defensive rebound by M. Williams,103,85
417,4,5:29.0,,J. Lin misses 3-pt jump shot from 25 ft,103,85
418,4,5:27.0,,Offensive rebound by M. Williams,103,85
419,4,5:25.0,,Shooting foul by S. Ibaka (drawn by C. Zeller),103,85
420,4,5:25.0,,C. Zeller makes free throw 1 of 2,103,86
421,4,5:25.0,,C. Zeller misses free throw 2 of 2,103,86
422,4,5:24.0,Defensive rebound by K. Durant,,103,86
423,4,5:05.0,E. Freedom makes 2-pt jump shot from 15 ft (assist by R. Westbrook),,105,86
424,4,4:42.0,,F. Kaminsky misses 2-pt layup from 2 ft (block by S. Ibaka),105,86
425,4,4:40.0,Defensive rebound by R. Westbrook,,105,86
426,4,4:37.0,Turnover by R. Westbrook (bad pass; steal by J. Lin),,105,86
427,4,4:32.0,,K. Walker misses 3-pt jump shot from 25 ft,105,86
428,4,4:31.0,Defensive rebound by S. Ibaka,,105,86
429,4,4:13.0,Turnover by S. Ibaka (3 sec),,105,86
430,4,3:59.0,,F. Kaminsky misses 2-pt jump shot from 5 ft (block by K. Durant),105,86
431,4,3:59.0,Defensive rebound by Team,,105,86
432,4,3:49.0,,B. Roberts enters the game for K. Walker,105,86
433,4,3:49.0,,A. Harrison enters the game for M. Williams,105,86
434,4,3:49.0,,T. Hansbrough enters the game for C. Zeller,105,86
435,4,3:44.0,S. Ibaka misses 2-pt jump shot from 18 ft,,105,86
436,4,3:41.0,,Defensive rebound by J. Lin,105,86
437,4,3:35.0,,Personal foul by C. Payne (drawn by J. Lin),105,86
438,4,3:21.0,,F. Kaminsky misses 2-pt jump shot from 7 ft,105,86
439,4,3:20.0,Defensive rebound by R. Westbrook,,105,86
440,4,3:14.0,E. Freedom misses 2-pt layup from 1 ft,,105,86
441,4,3:12.0,,Defensive rebound by F. Kaminsky,105,86
442,4,3:12.0,,Personal foul by K. Durant (drawn by F. Kaminsky),105,86
443,4,3:12.0,,F. Kaminsky misses free throw 1 of 2,105,86
444,4,3:12.0,,Offensive rebound by Team,105,86
445,4,3:12.0,D. Waiters enters the game for K. Durant,,105,86
446,4,3:12.0,A. Morrow enters the game for R. Westbrook,,105,86
447,4,3:12.0,,F. Kaminsky makes free throw 2 of 2,105,87
448,4,2:55.0,S. Ibaka makes 2-pt jump shot from 12 ft (assist by C. Payne),,107,87
449,4,2:36.0,,F. Kaminsky misses 2-pt layup from 2 ft (block by E. Freedom),107,87
450,4,2:36.0,,Offensive rebound by Team,107,87
451,4,2:36.0,Oklahoma City full timeout,,107,87
452,4,2:36.0,M. McGary enters the game for S. Ibaka,,107,87
453,4,2:31.0,,F. Kaminsky misses 2-pt hook shot from 10 ft,107,87
454,4,2:30.0,Defensive rebound by E. Freedom,,107,87
455,4,2:16.0,D. Waiters misses 2-pt jump shot from 6 ft,,107,87
456,4,2:14.0,Offensive rebound by E. Freedom,,107,87
457,4,2:14.0,E. Freedom misses 2-pt layup at rim,,107,87
458,4,2:13.0,,Defensive rebound by F. Kaminsky,107,87
459,4,2:01.0,,Personal foul by C. Payne (drawn by J. Lin),107,87
460,4,2:01.0,,J. Lin makes free throw 1 of 2,107,88
461,4,2:01.0,,J. Lin misses free throw 2 of 2,107,88
462,4,1:59.0,Defensive rebound by A. Morrow,,107,88
463,4,1:39.0,M. McGary misses 2-pt layup from 2 ft (block by J. Lin),,107,88
464,4,1:37.0,Offensive rebound by Team,,107,88
465,4,1:37.0,Turnover by Team (shot clock),,107,88
466,4,1:28.0,,J. Lin makes 2-pt layup at rim (assist by B. Roberts),107,90
467,4,1:21.0,E. Freedom makes 2-pt layup from 1 ft (assist by C. Payne),,109,90
468,4,1:05.0,,Shooting foul by E. Freedom (drawn by T. Hansbrough),109,90
469,4,1:05.0,,T. Hansbrough misses free throw 1 of 2,109,90
470,4,1:05.0,,Offensive rebound by Team,109,90
471,4,1:05.0,,T. Hansbrough misses free throw 2 of 2,109,90
472,4,1:03.0,,Offensive rebound by A. Harrison,109,90
473,4,0:58.0,,A. Harrison misses 3-pt jump shot from 24 ft,109,90
474,4,0:57.0,Defensive rebound by D. Waiters,,109,90
475,4,0:43.0,A. Morrow misses 3-pt jump shot from 25 ft,,109,90
476,4,0:41.0,,Defensive rebound by F. Kaminsky,109,90
477,4,0:32.0,,B. Roberts misses 2-pt jump shot from 17 ft,109,90
478,4,0:29.0,Defensive rebound by M. McGary,,109,90
479,4,0:05.0,Turnover by Team (shot clock),,109,90
