,QUARTER,TIME_REMAINING,TORONTO_ACTION,BOSTON_ACTION,TORONTO_SCORE,BOSTON_SCORE
392,4,4:29.0,Shooting foul by J. Sullinger (drawn by J. Thompson),,74,79
393,4,4:29.0,J. Thompson misses free throw 1 of 1,,74,79
394,4,4:29.0,,Defensive rebound by A. Bradley,74,79
395,4,4:13.0,,A. Bradley makes 3-pt jump shot from 23 ft (assist by A. Johnson),74,82
396,4,3:56.0,Personal foul by J. Sullinger,,74,82
397,4,3:56.0,C. Joseph makes free throw 1 of 2,,75,82
398,4,3:56.0,,E. Turner enters the game for M. Smart,75,82
399,4,3:56.0,C. Joseph misses free throw 2 of 2,,75,82
400,4,3:55.0,,Defensive rebound by E. Turner,75,82
401,4,3:45.0,,Turnover by A. Johnson (bad pass),75,82
402,4,3:23.0,C. Joseph misses 2-pt jump shot from 3 ft,,75,82
403,4,3:22.0,,Defensive rebound by A. Johnson,75,82
404,4,3:07.0,,I. Thomas misses 3-pt jump shot from 24 ft,75,82
405,4,3:07.0,,Offensive rebound by J. Sullinger,75,82
406,4,3:06.0,,J. Sullinger misses 2-pt layup from 1 ft,75,82
407,4,3:05.0,Defensive rebound by J. Thompson,,75,82
408,4,2:55.0,D. DeRozan misses 2-pt layup from 1 ft,,75,82
409,4,2:54.0,,Defensive rebound by A. Johnson,75,82
410,4,2:39.0,,A. Johnson makes 2-pt hook shot from 4 ft,75,84
411,4,2:22.0,D. DeRozan makes 2-pt jump shot from 13 ft,,77,84
412,4,2:22.0,Loose ball foul by B. Biyombo,,77,84
413,4,2:09.0,,E. Turner makes 2-pt jump shot from 12 ft (assist by I. Thomas),77,86
414,4,1:46.0,C. Joseph misses 2-pt jump shot from 4 ft,,77,86
415,4,1:45.0,,Defensive rebound by A. Johnson,77,86
416,4,1:25.0,,A. Bradley misses 3-pt jump shot from 25 ft,77,86
417,4,1:23.0,,Offensive rebound by A. Bradley,77,86
418,4,1:20.0,,J. Sullinger misses 2-pt layup from 2 ft,77,86
419,4,1:19.0,Defensive rebound by J. Thompson,,77,86
420,4,1:11.0,T. Ross misses 3-pt jump shot from 23 ft,,77,86
421,4,1:10.0,Offensive rebound by B. Biyombo,,77,86
422,4,0:56.0,C. Joseph misses 2-pt jump shot from 6 ft,,77,86
423,4,0:55.0,,Defensive rebound by J. Sullinger,77,86
424,4,0:34.0,,A. Bradley makes 3-pt jump shot from 23 ft (assist by I. Thomas),77,89
425,4,0:34.0,Toronto full timeout,,77,89
426,4,0:20.0,T. Ross makes 2-pt layup from 2 ft,,79,89
427,4,0:15.0,,A. Bradley makes 2-pt dunk at rim (assist by E. Turner),79,91
428,4,0:06.0,C. Joseph misses 3-pt jump shot from 24 ft,,79,91
429,4,0:05.0,,Defensive rebound by J. Sullinger,79,91
