,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,PORTLAND_ACTION,CLEVELAND_SCORE,PORTLAND_SCORE
386,4,3:16.0,,L. Montero makes 2-pt jump shot from 21 ft,69,103
387,4,2:58.0,J. Jones misses 2-pt jump shot from 14 ft (block by M. Harkless),,69,103
388,4,2:57.0,Offensive rebound by S. Kaun,,69,103
389,4,2:56.0,Turnover by S. Kaun (bad pass),,69,103
390,4,2:56.0,Cleveland full timeout,,69,103
391,4,2:56.0,A. Varejão enters the game for I. Shumpert,,69,103
392,4,2:41.0,,C. Kaman misses 2-pt hook shot from 3 ft,69,103
393,4,2:40.0,,Offensive rebound by C. Kaman,69,103
394,4,2:38.0,,C. Kaman misses 2-pt layup from 1 ft,69,103
395,4,2:38.0,Defensive rebound by Team,,69,103
396,4,2:25.0,R. Jefferson makes 2-pt jump shot from 19 ft (assist by S. Kaun),,71,103
397,4,2:07.0,,P. Connaughton misses 2-pt layup from 1 ft,71,103
398,4,2:06.0,Defensive rebound by A. Varejão,,71,103
399,4,2:01.0,R. Jefferson misses 3-pt jump shot from 22 ft,,71,103
400,4,2:00.0,,Defensive rebound by P. Connaughton,71,103
401,4,1:43.0,,Turnover by C. Kaman (lost ball; steal by R. Jefferson),71,103
402,4,1:39.0,J. Cunningham makes 2-pt layup from 2 ft (assist by A. Varejão),,73,103
403,4,1:26.0,,Turnover by T. Frazier (bad pass),73,103
404,4,1:26.0,Cleveland full timeout,,73,103
405,4,1:18.0,Shooting foul by C. Kaman (drawn by J. Cunningham),,73,103
406,4,1:18.0,J. Cunningham misses free throw 1 of 2,,73,103
407,4,1:18.0,Offensive rebound by Team,,73,103
408,4,1:18.0,J. Cunningham makes free throw 2 of 2,,74,103
409,4,0:58.0,,L. Montero misses 2-pt layup from 1 ft (block by S. Kaun),74,103
410,4,0:58.0,,Offensive rebound by Team,74,103
411,4,0:56.0,,P. Connaughton misses 2-pt jump shot from 19 ft,74,103
412,4,0:55.0,,Offensive rebound by M. Harkless,74,103
413,4,0:55.0,,M. Harkless makes 2-pt layup from 1 ft,74,105
414,4,0:44.0,J. Cunningham makes 2-pt jump shot from 14 ft,,76,105
415,4,0:33.0,,Turnover by L. Montero (lost ball; steal by J. Cunningham),76,105
416,4,0:28.0,J. Cunningham misses 2-pt layup at rim,,76,105
417,4,0:26.0,,Defensive rebound by T. Frazier,76,105
418,4,0:01.0,,Turnover by Team (shot clock),76,105
