,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,PHILADELPHIA_ACTION,CLEVELAND_SCORE,PHILADELPHIA_SCORE
392,4,6:48.0,Turnover by L. James (bad pass),,95,77
393,4,6:29.0,,J. Okafor makes 2-pt layup from 2 ft,95,79
394,4,6:21.0,Cleveland full timeout,,95,79
395,4,6:21.0,M. Dellavedova enters the game for L. James,,95,79
396,4,6:21.0,,N. Stauskas enters the game for H. Thompson,95,79
397,4,6:11.0,T. Mozgov makes 2-pt layup from 1 ft (assist by M. Dellavedova),,97,79
398,4,5:57.0,,J. Okafor misses 2-pt layup from 2 ft (block by T. Mozgov),97,79
399,4,5:57.0,,Offensive rebound by Team,97,79
400,4,5:45.0,,N. Stauskas misses 3-pt jump shot from 25 ft,97,79
401,4,5:44.0,,Offensive rebound by Team,97,79
402,4,5:44.0,,Turnover by Team (shot clock),97,79
403,4,5:31.0,K. Love misses 2-pt jump shot from 19 ft,,97,79
404,4,5:27.0,,Defensive rebound by I. Canaan,97,79
405,4,5:22.0,,Personal foul by M. Dellavedova (drawn by I. Canaan),97,79
406,4,5:13.0,,N. Noel misses 2-pt jump shot from 9 ft,97,79
407,4,5:11.0,Defensive rebound by K. Love,,97,79
408,4,5:05.0,Personal foul by R. Covington (drawn by T. Mozgov),,97,79
409,4,5:05.0,,R. Holmes enters the game for J. Okafor,97,79
410,4,5:05.0,,C. Wood enters the game for N. Noel,97,79
411,4,5:05.0,J. Cunningham enters the game for R. Jefferson,,97,79
412,4,4:57.0,Shooting foul by R. Holmes (drawn by T. Mozgov),,97,79
413,4,4:57.0,T. Mozgov makes free throw 1 of 2,,98,79
414,4,4:57.0,,H. Thompson enters the game for R. Covington,98,79
415,4,4:57.0,T. Mozgov makes free throw 2 of 2,,99,79
416,4,4:45.0,,C. Wood misses 2-pt jump shot from 3 ft (block by T. Mozgov),99,79
417,4,4:42.0,Defensive rebound by K. Love,,99,79
418,4,4:39.0,Shooting foul by N. Stauskas (drawn by J. Cunningham),,99,79
419,4,4:39.0,J. Cunningham misses free throw 1 of 2,,99,79
420,4,4:39.0,Offensive rebound by Team,,99,79
421,4,4:39.0,,T. McConnell enters the game for I. Canaan,99,79
422,4,4:39.0,,J. Grant enters the game for N. Stauskas,99,79
423,4,4:39.0,J. Jones enters the game for M. Williams,,99,79
424,4,4:39.0,J. Harris enters the game for K. Love,,99,79
425,4,4:39.0,J. Cunningham makes free throw 2 of 2,,100,79
426,4,4:24.0,,T. McConnell makes 2-pt jump shot from 4 ft,100,81
427,4,4:03.0,M. Dellavedova misses 3-pt jump shot from 26 ft,,100,81
428,4,4:01.0,,Defensive rebound by T. McConnell,100,81
429,4,3:55.0,,R. Holmes makes 3-pt jump shot from 26 ft (assist by T. McConnell),100,84
430,4,3:33.0,Turnover by T. Mozgov (3 sec),,100,84
431,4,3:16.0,,C. Wood makes 2-pt jump shot from 3 ft (assist by T. McConnell),100,86
432,4,2:59.0,J. Harris misses 3-pt jump shot from 26 ft,,100,86
433,4,2:57.0,,Defensive rebound by J. Grant,100,86
434,4,2:45.0,,T. McConnell makes 2-pt layup from 2 ft,100,88
435,4,2:45.0,Cleveland full timeout,,100,88
436,4,2:45.0,T. Thompson enters the game for T. Mozgov,,100,88
437,4,2:28.0,T. Thompson misses 2-pt jump shot from 6 ft,,100,88
438,4,2:27.0,,Defensive rebound by H. Thompson,100,88
439,4,2:17.0,,J. Grant makes 2-pt layup from 1 ft (assist by C. Wood),100,90
440,4,1:48.0,J. Jones misses 2-pt jump shot from 4 ft (block by R. Holmes),,100,90
441,4,1:48.0,Offensive rebound by Team,,100,90
442,4,1:45.0,M. Dellavedova makes 2-pt jump shot from 13 ft (assist by J. Harris),,102,90
443,4,1:45.0,,Philadelphia full timeout,102,90
444,4,1:31.0,,Personal foul by T. Thompson (drawn by C. Wood),102,90
445,4,1:23.0,,Shooting foul by M. Dellavedova (drawn by H. Thompson),102,90
446,4,1:23.0,,H. Thompson makes 2-pt layup from 3 ft (assist by T. McConnell),102,92
447,4,1:23.0,,H. Thompson makes free throw 1 of 1,102,93
448,4,1:05.0,M. Dellavedova makes 2-pt jump shot from 18 ft,,104,93
449,4,0:58.0,,C. Wood makes 3-pt jump shot from 25 ft (assist by H. Thompson),104,96
450,4,0:41.0,Turnover by M. Dellavedova (bad pass; steal by J. Grant),,104,96
451,4,0:38.0,,J. Grant makes 2-pt layup from 2 ft,104,98
452,4,0:29.0,Cleveland full timeout,,104,98
453,4,0:29.0,Personal foul by T. McConnell (drawn by M. Dellavedova),,104,98
454,4,0:16.0,J. Jones makes 3-pt jump shot from 23 ft (assist by M. Dellavedova),,107,98
455,4,0:16.0,,Philadelphia full timeout,107,98
456,4,0:06.0,,H. Thompson makes 2-pt jump shot from 13 ft (assist by T. McConnell),107,100
