,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,WASHINGTON_ACTION,PHILADELPHIA_SCORE,WASHINGTON_SCORE
392,4,4:21.0,I. Canaan enters the game for T. McConnell,,85,98
393,4,4:09.0,I. Smith makes 2-pt layup from 2 ft,,87,98
394,4,3:55.0,,J. Wall makes 2-pt layup from 1 ft,87,100
395,4,3:32.0,I. Smith misses 2-pt jump shot from 3 ft,,87,100
396,4,3:30.0,,Defensive rebound by M. Gortat,87,100
397,4,3:16.0,,M. Gortat makes 2-pt layup from 2 ft (assist by B. Beal),87,102
398,4,3:16.0,Philadelphia full timeout,,87,102
399,4,3:16.0,N. Noel enters the game for J. Okafor,,87,102
400,4,2:59.0,H. Thompson makes 2-pt jump shot from 22 ft (assist by I. Canaan),,89,102
401,4,2:42.0,,Turnover by J. Wall (bad pass),89,102
402,4,2:31.0,I. Canaan misses 3-pt jump shot from 28 ft,,89,102
403,4,2:30.0,,Defensive rebound by J. Wall,89,102
404,4,2:10.0,,G. Temple misses 3-pt jump shot from 27 ft,89,102
405,4,2:09.0,Defensive rebound by I. Canaan,,89,102
406,4,2:02.0,Turnover by N. Stauskas (bad pass; steal by B. Beal),,89,102
407,4,1:58.0,,Shooting foul by I. Smith (drawn by G. Temple),89,102
408,4,1:58.0,,G. Temple makes free throw 1 of 2,89,103
409,4,1:58.0,,R. Sessions enters the game for J. Wall,89,103
410,4,1:58.0,,G. Temple makes free throw 2 of 2,89,104
411,4,1:47.0,Shooting foul by M. Gortat (drawn by H. Thompson),,89,104
412,4,1:47.0,H. Thompson makes 2-pt layup from 1 ft (assist by I. Canaan),,91,104
413,4,1:47.0,H. Thompson makes free throw 1 of 1,,92,104
414,4,1:42.0,,M. Gortat misses 2-pt jump shot from 3 ft (block by N. Noel),92,104
415,4,1:40.0,Defensive rebound by H. Thompson,,92,104
416,4,1:32.0,N. Noel misses 2-pt jump shot from 18 ft,,92,104
417,4,1:31.0,,Defensive rebound by M. Gortat,92,104
418,4,1:07.0,,B. Beal makes 2-pt jump shot from 18 ft (assist by R. Sessions),92,106
419,4,1:07.0,Philadelphia full timeout,,92,106
420,4,1:07.0,,D. Blair enters the game for J. Dudley,92,106
421,4,1:07.0,,K. Oubre enters the game for M. Gortat,92,106
422,4,1:07.0,,J. Eddie enters the game for B. Beal,92,106
423,4,1:07.0,,G. Neal enters the game for G. Temple,92,106
424,4,1:07.0,T. McConnell enters the game for I. Smith,,92,106
425,4,1:00.0,N. Noel makes 2-pt dunk at rim (assist by H. Thompson),,94,106
426,4,0:45.0,,G. Neal misses 2-pt jump shot from 13 ft,94,106
427,4,0:43.0,Defensive rebound by N. Noel,,94,106
428,4,0:37.0,T. McConnell misses 2-pt jump shot from 7 ft,,94,106
429,4,0:36.0,,Defensive rebound by D. Blair,94,106
430,4,0:28.0,,J. Eddie misses 3-pt jump shot from 25 ft,94,106
431,4,0:27.0,Defensive rebound by H. Thompson,,94,106
432,4,0:19.0,I. Canaan misses 2-pt jump shot from 7 ft,,94,106
433,4,0:17.0,,Defensive rebound by D. Blair,94,106
