,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,DALLAS_ACTION,GOLDEN STATE_SCORE,DALLAS_SCORE
386,4,2:50.0,,Shooting foul by J. McAdoo (drawn by J. McGee),83,108
387,4,2:50.0,,Dallas full timeout,83,108
388,4,2:50.0,,J. McGee makes free throw 1 of 2,83,109
389,4,2:50.0,,J. McGee misses free throw 2 of 2,83,109
390,4,2:49.0,Defensive rebound by J. Thompson,,83,109
391,4,2:35.0,J. Thompson misses 2-pt layup from 2 ft (block by C. Villanueva),,83,109
392,4,2:33.0,,Defensive rebound by C. Villanueva,83,109
393,4,2:29.0,,J. Anderson misses 2-pt layup from 2 ft,83,109
394,4,2:28.0,,Offensive rebound by J. McGee,83,109
395,4,2:28.0,,J. McGee misses 2-pt layup at rim,83,109
396,4,2:27.0,Defensive rebound by J. Thompson,,83,109
397,4,2:22.0,M. Speights misses 2-pt layup from 1 ft (block by J. Anderson),,83,109
398,4,2:20.0,,Defensive rebound by J. Evans,83,109
399,4,2:18.0,,Personal foul by J. Thompson (drawn by J. Anderson),83,109
400,4,2:18.0,,J. Anderson misses free throw 1 of 2,83,109
401,4,2:18.0,,Offensive rebound by Team,83,109
402,4,2:18.0,,J. Anderson makes free throw 2 of 2,83,110
403,4,2:00.0,I. Clark makes 2-pt jump shot from 17 ft (assist by J. Thompson),,85,110
404,4,1:44.0,,J. Evans misses 3-pt jump shot from 23 ft,85,110
405,4,1:43.0,Defensive rebound by J. Thompson,,85,110
406,4,1:38.0,Turnover by I. Clark (lost ball; steal by C. Villanueva),,85,110
407,4,1:33.0,,Shooting block foul by M. Speights (drawn by J. Evans),85,110
408,4,1:33.0,,J. Evans makes free throw 1 of 2,85,111
409,4,1:33.0,,J. Evans makes free throw 2 of 2,85,112
410,4,1:17.0,Shooting foul by C. Villanueva (drawn by J. Thompson),,85,112
411,4,1:17.0,J. Thompson makes free throw 1 of 2,,86,112
412,4,1:17.0,S. Livingston enters the game for B. Rush,,86,112
413,4,1:17.0,J. Thompson misses free throw 2 of 2,,86,112
414,4,1:16.0,Offensive rebound by J. Thompson,,86,112
415,4,1:12.0,I. Clark makes 3-pt jump shot from 25 ft (assist by S. Livingston),,89,112
416,4,0:52.0,,Turnover by J. McGee (traveling),89,112
417,4,0:43.0,I. Clark makes 2-pt jump shot from 16 ft,,91,112
418,4,0:30.0,,J. Jenkins makes 2-pt jump shot from 17 ft,91,114
419,4,0:09.0,I. Clark misses 3-pt jump shot from 26 ft,,91,114
420,4,0:08.0,,Defensive rebound by J. Evans,91,114
