,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,LA LAKERS_ACTION,MINNESOTA_SCORE,LA LAKERS_SCORE
390,4,9:07.0,R. Rubio enters the game for K. Martin,,91,97
391,4,9:07.0,K. Towns enters the game for S. Muhammad,,91,97
392,4,9:07.0,A. Wiggins enters the game for G. Dieng,,91,97
393,4,8:55.0,A. Wiggins misses 2-pt jump shot from 3 ft,,91,97
394,4,8:54.0,,Defensive rebound by R. Kelly,91,97
395,4,8:44.0,,N. Young misses 3-pt jump shot from 24 ft,91,97
396,4,8:43.0,Defensive rebound by K. Towns,,91,97
397,4,8:27.0,Turnover by K. Towns (3 sec),,91,97
398,4,8:08.0,,R. Kelly misses 2-pt jump shot from 5 ft (block by N. Bjelica),91,97
399,4,8:07.0,Defensive rebound by K. Towns,,91,97
400,4,8:01.0,Z. LaVine makes 2-pt layup from 2 ft (assist by R. Rubio),,93,97
401,4,7:44.0,,L. Williams misses 3-pt jump shot from 24 ft,93,97
402,4,7:43.0,Defensive rebound by K. Towns,,93,97
403,4,7:36.0,R. Rubio makes 2-pt jump shot from 19 ft,,95,97
404,4,7:26.0,,Offensive foul by B. Bass (drawn by K. Towns),95,97
405,4,7:26.0,,Turnover by B. Bass (offensive foul),95,97
406,4,7:26.0,,K. Bryant enters the game for N. Young,95,97
407,4,7:26.0,,R. Hibbert enters the game for B. Bass,95,97
408,4,7:26.0,,J. Clarkson enters the game for M. Huertas,95,97
409,4,7:09.0,K. Towns makes 2-pt jump shot from 13 ft (assist by R. Rubio),,97,97
410,4,6:54.0,,K. Bryant misses 3-pt jump shot from 24 ft,97,97
411,4,6:54.0,Defensive rebound by R. Rubio,,97,97
412,4,6:37.0,R. Rubio makes 2-pt layup from 4 ft (assist by N. Bjelica),,99,97
413,4,6:24.0,,J. Clarkson makes 2-pt jump shot from 15 ft,99,99
414,4,6:11.0,R. Rubio makes 2-pt jump shot from 17 ft,,101,99
415,4,5:54.0,,R. Kelly misses 3-pt jump shot from 24 ft,101,99
416,4,5:54.0,,Offensive rebound by Team,101,99
417,4,5:54.0,Loose ball foul by K. Towns (drawn by R. Hibbert),,101,99
418,4,5:54.0,,LA Lakers full timeout,101,99
419,4,5:54.0,,J. Randle enters the game for R. Kelly,101,99
420,4,5:39.0,,K. Bryant misses 2-pt jump shot from 12 ft,101,99
421,4,5:38.0,,Offensive rebound by R. Hibbert,101,99
422,4,5:33.0,,R. Hibbert misses 2-pt layup from 1 ft,101,99
423,4,5:33.0,Defensive rebound by A. Wiggins,,101,99
424,4,5:28.0,Shooting foul by L. Williams (drawn by A. Wiggins),,101,99
425,4,5:28.0,A. Wiggins makes free throw 1 of 2,,102,99
426,4,5:28.0,A. Wiggins misses free throw 2 of 2,,102,99
427,4,5:21.0,,Defensive rebound by J. Randle,102,99
428,4,5:13.0,,J. Clarkson misses 2-pt jump shot from 19 ft,102,99
429,4,5:12.0,,Offensive rebound by J. Clarkson,102,99
430,4,5:12.0,,J. Clarkson misses 2-pt layup from 15 ft,102,99
431,4,5:11.0,,Offensive rebound by J. Clarkson,102,99
432,4,5:11.0,,J. Clarkson makes 2-pt jump shot from 15 ft,102,101
433,4,4:58.0,Z. LaVine misses 2-pt layup from 1 ft,,102,101
434,4,4:56.0,,Defensive rebound by L. Williams,102,101
435,4,4:42.0,,J. Clarkson misses 2-pt jump shot from 12 ft,102,101
436,4,4:42.0,Defensive rebound by Team,,102,101
437,4,4:42.0,K. Martin enters the game for Z. LaVine,,102,101
438,4,4:26.0,A. Wiggins misses 2-pt jump shot from 21 ft,,102,101
439,4,4:26.0,Offensive rebound by K. Towns,,102,101
440,4,4:26.0,Minnesota full timeout,,102,101
441,4,4:17.0,K. Martin makes 2-pt jump shot from 17 ft (assist by K. Towns),,104,101
442,4,3:54.0,,K. Bryant misses 2-pt layup from 2 ft,104,101
443,4,3:54.0,Defensive rebound by N. Bjelica,,104,101
444,4,3:38.0,K. Martin misses 2-pt jump shot from 18 ft,,104,101
445,4,3:38.0,,Defensive rebound by R. Hibbert,104,101
446,4,3:38.0,Loose ball foul by K. Towns (drawn by R. Hibbert),,104,101
447,4,3:32.0,,Personal foul by K. Martin,104,101
448,4,3:24.0,,K. Bryant misses 2-pt jump shot from 9 ft,104,101
449,4,3:23.0,,Offensive rebound by J. Randle,104,101
450,4,3:22.0,,Shooting foul by N. Bjelica (drawn by J. Randle),104,101
451,4,3:22.0,,J. Randle makes free throw 1 of 2,104,102
452,4,3:22.0,,J. Randle misses free throw 2 of 2,104,102
453,4,3:20.0,Defensive rebound by K. Towns,,104,102
454,4,3:06.0,R. Rubio makes 2-pt jump shot from 18 ft,,106,102
455,4,2:53.0,,J. Randle misses 2-pt jump shot from 3 ft,106,102
456,4,2:52.0,Defensive rebound by N. Bjelica,,106,102
457,4,2:42.0,Shooting foul by R. Hibbert (drawn by K. Towns),,106,102
458,4,2:42.0,,LA Lakers full timeout,106,102
459,4,2:42.0,,R. Kelly enters the game for R. Hibbert,106,102
460,4,2:42.0,A. Wiggins makes free throw 1 of 2,,107,102
461,4,2:42.0,A. Wiggins makes free throw 2 of 2,,108,102
462,4,2:33.0,,Turnover by J. Randle (lost ball),108,102
463,4,2:13.0,N. Bjelica makes 3-pt jump shot from 25 ft (assist by R. Rubio),,111,102
464,4,2:02.0,,Shooting foul by A. Wiggins (drawn by K. Bryant),111,102
465,4,2:02.0,,K. Bryant makes free throw 1 of 3,111,103
466,4,2:02.0,,K. Bryant makes free throw 2 of 3,111,104
467,4,2:02.0,,K. Bryant makes free throw 3 of 3,111,105
468,4,1:58.0,Turnover by R. Rubio (lost ball; steal by K. Bryant),,111,105
469,4,1:51.0,,L. Williams misses 3-pt jump shot from 22 ft,111,105
470,4,1:51.0,,Offensive rebound by R. Kelly,111,105
471,4,1:48.0,,K. Bryant misses 3-pt jump shot from 25 ft,111,105
472,4,1:47.0,Defensive rebound by N. Bjelica,,111,105
473,4,1:41.0,Personal foul by R. Kelly (drawn by R. Rubio),,111,105
474,4,1:41.0,R. Rubio makes free throw 1 of 2,,112,105
475,4,1:41.0,R. Rubio misses free throw 2 of 2,,112,105
476,4,1:39.0,,Defensive rebound by J. Randle,112,105
477,4,1:31.0,,J. Randle makes 2-pt layup from 2 ft,112,107
478,4,1:09.0,N. Bjelica misses 2-pt jump shot from 10 ft (block by L. Williams),,112,107
479,4,1:09.0,,Defensive rebound by Team,112,107
480,4,1:00.0,,Shooting foul by K. Towns (drawn by J. Clarkson),112,107
481,4,1:00.0,,J. Clarkson makes free throw 1 of 2,112,108
482,4,1:00.0,,J. Clarkson misses free throw 2 of 2,112,108
483,4,1:00.0,Defensive rebound by K. Towns,,112,108
484,4,1:00.0,Minnesota full timeout,,112,108
485,4,0:43.0,R. Rubio misses 2-pt layup from 2 ft (block by R. Kelly),,112,108
486,4,0:41.0,,Defensive rebound by J. Randle,112,108
487,4,0:32.0,,L. Williams misses 3-pt jump shot from 24 ft,112,108
488,4,0:32.0,,Offensive rebound by L. Williams,112,108
489,4,0:32.0,,L. Williams makes 3-pt jump shot from 24 ft (assist by K. Bryant),112,111
490,4,0:09.0,K. Martin misses 2-pt jump shot from 20 ft,,112,111
491,4,0:09.0,,Defensive rebound by J. Randle,112,111
492,4,0:04.0,,LA Lakers full timeout,112,111
493,4,0:04.0,K. Garnett enters the game for N. Bjelica,,112,111
494,4,0:04.0,T. Prince enters the game for K. Martin,,112,111
495,4,0:01.0,,L. Williams misses 2-pt jump shot from 3 ft,112,111
496,4,0:00.0,,Offensive rebound by Team,112,111
