,QUARTER,TIME_REMAINING,MIAMI_ACTION,DETROIT_ACTION,MIAMI_SCORE,DETROIT_SCORE
396,4,5:26.0,,K. Caldwell-Pope enters the game for S. Dinwiddie,85,78
397,4,5:26.0,,S. Blake enters the game for R. Bullock,85,78
398,4,5:16.0,,T. Harris misses 2-pt jump shot from 12 ft,85,78
399,4,5:16.0,Defensive rebound by H. Whiteside,,85,78
400,4,4:56.0,H. Whiteside misses 2-pt jump shot from 15 ft,,85,78
401,4,4:56.0,,Defensive rebound by M. Morris,85,78
402,4,4:56.0,,Personal foul by H. Whiteside,85,78
403,4,4:44.0,,Turnover by K. Caldwell-Pope (bad pass; steal by J. Johnson),85,78
404,4,4:35.0,L. Deng misses 3-pt jump shot from 25 ft,,85,78
405,4,4:34.0,,Defensive rebound by K. Caldwell-Pope,85,78
406,4,4:31.0,,Turnover by M. Morris (offensive goaltending),85,78
407,4,4:16.0,J. Johnson makes 2-pt jump shot from 5 ft,,87,78
408,4,4:02.0,,T. Harris makes 3-pt jump shot from 26 ft (assist by S. Blake),87,81
409,4,3:33.0,J. Richardson misses 3-pt jump shot from 25 ft,,87,81
410,4,3:32.0,Offensive rebound by H. Whiteside,,87,81
411,4,3:28.0,Turnover by H. Whiteside (bad pass; steal by A. Drummond),,87,81
412,4,3:26.0,,Turnover by M. Morris (bad pass; steal by J. Richardson),87,81
413,4,3:09.0,G. Dragić misses 2-pt jump shot from 9 ft,,87,81
414,4,3:08.0,,Defensive rebound by A. Drummond,87,81
415,4,2:56.0,,Turnover by S. Blake (bad pass; steal by H. Whiteside),87,81
416,4,2:36.0,H. Whiteside makes 2-pt dunk at rim (assist by J. Johnson),,89,81
417,4,2:23.0,,Shooting foul by H. Whiteside (drawn by T. Harris),89,81
418,4,2:23.0,Miami full timeout,,89,81
419,4,2:23.0,D. Wade enters the game for J. Richardson,,89,81
420,4,2:23.0,,T. Harris makes free throw 1 of 2,89,82
421,4,2:23.0,,T. Harris makes free throw 2 of 2,89,83
422,4,2:08.0,J. Johnson makes 2-pt jump shot from 13 ft,,91,83
423,4,1:52.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,91,83
424,4,1:51.0,,Offensive rebound by A. Drummond,91,83
425,4,1:48.0,,A. Drummond misses 2-pt jump shot from 8 ft,91,83
426,4,1:48.0,,Offensive rebound by M. Morris,91,83
427,4,1:48.0,,M. Morris makes 2-pt layup from 1 ft,91,85
428,4,1:48.0,,Shooting foul by H. Whiteside (drawn by M. Morris),91,85
429,4,1:48.0,,M. Morris makes free throw 1 of 1,91,86
430,4,1:34.0,J. Johnson makes 2-pt jump shot from 9 ft,,93,86
431,4,1:24.0,,M. Morris makes 3-pt jump shot from 28 ft (assist by S. Blake),93,89
432,4,1:07.0,L. Deng misses 3-pt jump shot from 25 ft,,93,89
433,4,1:07.0,Offensive rebound by H. Whiteside,,93,89
434,4,0:47.0,J. Johnson makes 3-pt jump shot from 25 ft (assist by G. Dragić),,96,89
435,4,0:47.0,,Detroit full timeout,96,89
436,4,0:47.0,J. Richardson enters the game for G. Dragić,,96,89
437,4,0:43.0,,K. Caldwell-Pope makes 2-pt jump shot from 21 ft (assist by T. Harris),96,91
438,4,0:25.0,L. Deng makes 3-pt jump shot from 23 ft (assist by D. Wade),,99,91
439,4,0:17.0,,T. Harris makes 2-pt layup at rim (assist by S. Blake),99,93
440,4,0:09.0,Personal foul by S. Blake,,99,93
