,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,DETROIT_ACTION,MINNESOTA_SCORE,DETROIT_SCORE
381,4,6:00.0,,K. Caldwell-Pope makes 2-pt jump shot from 4 ft (assist by R. Jackson),79,100
382,4,6:00.0,,Shooting foul by A. Wiggins (drawn by K. Caldwell-Pope),79,100
383,4,6:00.0,,K. Caldwell-Pope makes free throw 1 of 1,79,101
384,4,5:52.0,Turnover by R. Rubio (bad pass; steal by A. Tolliver),,79,101
385,4,5:50.0,,Turnover by R. Jackson (bad pass; steal by R. Rubio),79,101
386,4,5:28.0,K. Towns misses 2-pt layup at rim,,79,101
387,4,5:27.0,,Defensive rebound by K. Caldwell-Pope,79,101
388,4,5:21.0,,A. Tolliver makes 3-pt jump shot from 26 ft (assist by K. Caldwell-Pope),79,104
389,4,5:21.0,Minnesota full timeout,,79,104
390,4,5:21.0,T. Jones enters the game for T. Prince,,79,104
391,4,5:21.0,G. Dieng enters the game for K. Towns,,79,104
392,4,5:21.0,S. Muhammad enters the game for A. Wiggins,,79,104
393,4,5:21.0,N. Bjelica enters the game for R. Rubio,,79,104
394,4,5:11.0,Turnover by G. Dieng (traveling),,79,104
395,4,4:55.0,,A. Tolliver misses 3-pt jump shot from 24 ft,79,104
396,4,4:54.0,Defensive rebound by T. Jones,,79,104
397,4,4:47.0,Personal foul by R. Jackson (drawn by T. Jones),,79,104
398,4,4:41.0,Z. LaVine misses 2-pt jump shot from 16 ft,,79,104
399,4,4:40.0,Offensive rebound by Team,,79,104
400,4,4:32.0,N. Bjelica makes 3-pt jump shot from 23 ft (assist by T. Jones),,82,104
401,4,4:09.0,,R. Jackson makes 2-pt jump shot from 4 ft (assist by M. Morris),82,106
402,4,4:09.0,,Shooting foul by T. Jones (drawn by R. Jackson),82,106
403,4,4:09.0,,R. Jackson makes free throw 1 of 1,82,107
404,4,3:48.0,S. Muhammad misses 2-pt jump shot from 7 ft,,82,107
405,4,3:48.0,,Defensive rebound by A. Drummond,82,107
406,4,3:41.0,,R. Jackson makes 2-pt layup at rim,82,109
407,4,3:35.0,S. Muhammad makes 2-pt dunk at rim (assist by T. Jones),,84,109
408,4,3:23.0,,Turnover by A. Drummond (bad pass),84,109
409,4,3:23.0,D. Rudež enters the game for G. Dieng,,84,109
410,4,3:23.0,,B. Jennings enters the game for A. Drummond,84,109
411,4,3:23.0,,D. Hilliard enters the game for K. Caldwell-Pope,84,109
412,4,3:23.0,,S. Johnson enters the game for R. Jackson,84,109
413,4,3:23.0,,J. Anthony enters the game for A. Tolliver,84,109
414,4,3:18.0,Turnover by T. Jones (bad pass; steal by D. Hilliard),,84,109
415,4,3:13.0,,Personal foul by Z. LaVine (drawn by D. Hilliard),84,109
416,4,3:13.0,,D. Hilliard makes free throw 1 of 2,84,110
417,4,3:13.0,,R. Bullock enters the game for M. Morris,84,110
418,4,3:13.0,,D. Hilliard makes free throw 2 of 2,84,111
419,4,3:05.0,D. Rudež misses 3-pt jump shot from 26 ft,,84,111
420,4,3:04.0,,Defensive rebound by S. Johnson,84,111
421,4,2:50.0,,S. Johnson misses 3-pt jump shot from 24 ft,84,111
422,4,2:49.0,Defensive rebound by S. Muhammad,,84,111
423,4,2:41.0,Turnover by Z. LaVine (traveling),,84,111
424,4,2:26.0,,D. Hilliard misses 2-pt jump shot from 21 ft,84,111
425,4,2:26.0,Defensive rebound by S. Muhammad,,84,111
426,4,2:19.0,T. Jones makes 3-pt jump shot from 26 ft,,87,111
427,4,1:58.0,,B. Jennings misses 3-pt jump shot from 31 ft,87,111
428,4,1:57.0,,Offensive rebound by Team,87,111
429,4,1:56.0,,Turnover by Team (shot clock),87,111
430,4,1:36.0,D. Rudež makes 3-pt jump shot from 27 ft (assist by T. Jones),,90,111
431,4,1:24.0,,S. Johnson misses 3-pt jump shot from 26 ft,90,111
432,4,1:24.0,Defensive rebound by Team,,90,111
433,4,1:24.0,,Loose ball foul by J. Anthony (drawn by N. Bjelica),90,111
434,4,1:08.0,D. Rudež misses 2-pt jump shot from 4 ft (block by J. Anthony),,90,111
435,4,1:07.0,,Defensive rebound by B. Jennings,90,111
436,4,0:59.0,,B. Jennings misses 3-pt jump shot from 27 ft,90,111
437,4,0:58.0,Defensive rebound by T. Jones,,90,111
438,4,0:47.0,S. Muhammad misses 3-pt jump shot from 23 ft,,90,111
439,4,0:47.0,,Defensive rebound by B. Jennings,90,111
440,4,0:43.0,,B. Jennings makes 2-pt layup at rim (assist by S. Johnson),90,113
441,4,0:43.0,,Shooting foul by Z. LaVine (drawn by B. Jennings),90,113
442,4,0:43.0,,B. Jennings misses free throw 1 of 1,90,113
443,4,0:39.0,Defensive rebound by N. Bjelica,,90,113
444,4,0:32.0,T. Jones misses 2-pt layup at rim,,90,113
445,4,0:30.0,,Defensive rebound by B. Jennings,90,113
446,4,0:28.0,,Shooting foul by D. Rudež (drawn by D. Hilliard),90,113
447,4,0:28.0,,D. Hilliard makes free throw 1 of 2,90,114
448,4,0:28.0,,D. Hilliard makes free throw 2 of 2,90,115
449,4,0:16.0,Turnover by D. Rudež (bad pass),,90,115
