,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,DENVER_ACTION,LA LAKERS_SCORE,DENVER_SCORE
391,4,4:50.0,Offensive rebound by Team,,94,93
392,4,4:50.0,L. Williams makes free throw 2 of 3,,95,93
393,4,4:50.0,,K. Faried enters the game for D. Arthur,95,93
394,4,4:50.0,L. Williams makes free throw 3 of 3,,96,93
395,4,4:38.0,,Turnover by N. Jokić (traveling),96,93
396,4,4:25.0,K. Bryant makes 2-pt jump shot from 22 ft (assist by B. Bass),,98,93
397,4,4:16.0,,Personal foul by K. Bryant (drawn by K. Faried),98,93
398,4,4:08.0,,K. Faried makes 2-pt dunk at rim (assist by N. Jokić),98,95
399,4,3:48.0,Shooting foul by R. Foye (drawn by K. Bryant),,98,95
400,4,3:48.0,K. Bryant makes free throw 1 of 3,,99,95
401,4,3:48.0,K. Bryant makes free throw 2 of 3,,100,95
402,4,3:48.0,,G. Harris enters the game for R. Foye,100,95
403,4,3:48.0,K. Bryant makes free throw 3 of 3,,101,95
404,4,3:33.0,,W. Barton misses 2-pt layup from 1 ft,101,95
405,4,3:32.0,Defensive rebound by L. Williams,,101,95
406,4,3:16.0,K. Bryant misses 2-pt jump shot from 17 ft,,101,95
407,4,3:16.0,,Defensive rebound by W. Barton,101,95
408,4,3:11.0,,G. Harris makes 2-pt dunk at rim (assist by W. Barton),101,97
409,4,2:49.0,B. Bass makes 2-pt jump shot from 11 ft (assist by K. Bryant),,103,97
410,4,2:38.0,,G. Harris makes 3-pt jump shot from 25 ft (assist by J. Nelson),103,100
411,4,2:18.0,K. Bryant misses 2-pt jump shot from 17 ft,,103,100
412,4,2:17.0,,Defensive rebound by K. Faried,103,100
413,4,2:11.0,,G. Harris misses 2-pt layup from 1 ft,103,100
414,4,2:09.0,Defensive rebound by J. Clarkson,,103,100
415,4,1:56.0,J. Clarkson misses 2-pt layup from 1 ft,,103,100
416,4,1:56.0,,Defensive rebound by N. Jokić,103,100
417,4,1:56.0,Loose ball foul by J. Randle (drawn by N. Jokić),,103,100
418,4,1:56.0,,Denver full timeout,103,100
419,4,1:56.0,,D. Arthur enters the game for N. Jokić,103,100
420,4,1:43.0,,G. Harris misses 3-pt jump shot from 26 ft,103,100
421,4,1:42.0,Defensive rebound by J. Randle,,103,100
422,4,1:23.0,Shooting foul by G. Harris (drawn by K. Bryant),,103,100
423,4,1:23.0,K. Bryant makes free throw 1 of 2,,104,100
424,4,1:23.0,K. Bryant makes free throw 2 of 2,,105,100
425,4,1:13.0,,J. Nelson misses 2-pt layup from 1 ft (block by B. Bass),105,100
426,4,1:12.0,,Offensive rebound by D. Arthur,105,100
427,4,1:08.0,,D. Arthur misses 3-pt jump shot from 25 ft,105,100
428,4,1:06.0,Defensive rebound by J. Randle,,105,100
429,4,0:52.0,K. Bryant misses 3-pt jump shot from 31 ft,,105,100
430,4,0:51.0,Offensive rebound by J. Clarkson,,105,100
431,4,0:32.0,K. Bryant makes 2-pt jump shot from 15 ft,,107,100
432,4,0:32.0,,Denver full timeout,107,100
433,4,0:23.0,,Shooting foul by L. Williams (drawn by K. Faried),107,100
434,4,0:23.0,,K. Faried makes free throw 1 of 2,107,101
435,4,0:23.0,N. Young enters the game for J. Randle,,107,101
436,4,0:23.0,,K. Faried makes free throw 2 of 2,107,102
437,4,0:22.0,Personal take foul by G. Harris (drawn by J. Clarkson),,107,102
438,4,0:22.0,J. Clarkson makes free throw 1 of 2,,108,102
439,4,0:22.0,J. Clarkson misses free throw 2 of 2,,108,102
440,4,0:21.0,Offensive rebound by J. Clarkson,,108,102
441,4,0:16.0,Personal take foul by J. Nelson (drawn by J. Clarkson),,108,102
442,4,0:16.0,J. Clarkson misses free throw 1 of 2,,108,102
443,4,0:16.0,Offensive rebound by Team,,108,102
444,4,0:16.0,J. Clarkson makes free throw 2 of 2,,109,102
445,4,0:09.0,,J. Nelson makes 2-pt layup from 1 ft,109,104
446,4,0:08.0,Personal take foul by G. Harris (drawn by J. Clarkson),,109,104
447,4,0:08.0,J. Clarkson makes free throw 1 of 2,,110,104
448,4,0:08.0,J. Clarkson makes free throw 2 of 2,,111,104
449,4,0:00.0,,D. Arthur makes 3-pt jump shot from 25 ft (assist by J. Nelson),111,107
