,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,MINNESOTA_ACTION,GOLDEN STATE_SCORE,MINNESOTA_SCORE
383,4,5:23.0,S. Curry makes 2-pt jump shot from 17 ft,,114,105
384,4,5:11.0,,N. Bjelica makes 3-pt jump shot from 25 ft (assist by K. Martin),114,108
385,4,4:58.0,S. Curry misses 3-pt jump shot from 26 ft,,114,108
386,4,4:56.0,,Defensive rebound by A. Wiggins,114,108
387,4,4:41.0,,A. Wiggins misses 2-pt jump shot from 14 ft (block by H. Barnes),114,108
388,4,4:39.0,Defensive rebound by H. Barnes,,114,108
389,4,4:32.0,H. Barnes misses 3-pt jump shot from 24 ft,,114,108
390,4,4:31.0,Offensive rebound by S. Livingston,,114,108
391,4,4:30.0,D. Green makes 2-pt layup at rim (assist by S. Livingston),,116,108
392,4,4:29.0,,Minnesota full timeout,116,108
393,4,4:14.0,,K. Towns misses 2-pt jump shot from 5 ft,116,108
394,4,4:13.0,,Offensive rebound by A. Wiggins,116,108
395,4,4:13.0,,A. Wiggins misses 2-pt jump shot at rim,116,108
396,4,4:11.0,Defensive rebound by D. Green,,116,108
397,4,4:06.0,K. Thompson makes 3-pt jump shot from 23 ft (assist by D. Green),,119,108
398,4,3:51.0,,Personal foul by S. Livingston (drawn by N. Bjelica),119,108
399,4,3:51.0,,N. Bjelica misses free throw 1 of 2,119,108
400,4,3:51.0,,Offensive rebound by Team,119,108
401,4,3:51.0,,Z. LaVine enters the game for A. Miller,119,108
402,4,3:51.0,,N. Bjelica misses free throw 2 of 2,119,108
403,4,3:50.0,,Offensive rebound by K. Towns,119,108
404,4,3:49.0,,K. Towns makes 2-pt layup at rim,119,110
405,4,3:27.0,Shooting foul by K. Martin (drawn by D. Green),,119,110
406,4,3:27.0,D. Green makes free throw 1 of 2,,120,110
407,4,3:27.0,D. Green makes free throw 2 of 2,,121,110
408,4,3:17.0,,Turnover by Z. LaVine (bad pass; steal by K. Thompson),121,110
409,4,2:54.0,S. Curry misses 3-pt jump shot from 27 ft,,121,110
410,4,2:53.0,,Defensive rebound by N. Bjelica,121,110
411,4,2:46.0,,A. Wiggins misses 3-pt jump shot from 26 ft,121,110
412,4,2:45.0,Defensive rebound by S. Curry,,121,110
413,4,2:37.0,Turnover by S. Curry (bad pass),,121,110
414,4,2:37.0,Golden State full timeout,,121,110
415,4,2:37.0,A. Iguodala enters the game for S. Livingston,,121,110
416,4,2:32.0,,Shooting foul by S. Curry (drawn by Z. LaVine),121,110
417,4,2:32.0,,Z. LaVine makes free throw 1 of 2,121,111
418,4,2:32.0,,Z. LaVine misses free throw 2 of 2,121,111
419,4,2:31.0,Defensive rebound by K. Thompson,,121,111
420,4,2:13.0,Turnover by S. Curry (bad pass; steal by Z. LaVine),,121,111
421,4,2:10.0,,K. Martin makes 2-pt dunk at rim (assist by A. Wiggins),121,113
422,4,1:55.0,S. Curry makes 2-pt jump shot from 18 ft (assist by A. Iguodala),,123,113
423,4,1:55.0,Shooting foul by K. Martin (drawn by S. Curry),,123,113
424,4,1:55.0,S. Curry makes free throw 1 of 1,,124,113
425,4,1:44.0,,Turnover by A. Wiggins (lost ball; steal by D. Green),124,113
426,4,1:29.0,Turnover by S. Curry (discontinued dribble),,124,113
427,4,1:17.0,,K. Towns misses 2-pt layup from 1 ft (block by D. Green),124,113
428,4,1:15.0,,Offensive rebound by Team,124,113
429,4,1:11.0,,Shooting foul by D. Green (drawn by Z. LaVine),124,113
430,4,1:11.0,,Z. LaVine makes free throw 1 of 2,124,114
431,4,1:11.0,,D. Rudež enters the game for A. Wiggins,124,114
432,4,1:11.0,,T. Jones enters the game for K. Martin,124,114
433,4,1:11.0,,A. Payne enters the game for N. Bjelica,124,114
434,4,1:11.0,,Z. LaVine makes free throw 2 of 2,124,115
435,4,0:53.0,K. Thompson makes 2-pt jump shot from 12 ft (assist by A. Iguodala),,126,115
436,4,0:48.0,,Personal foul by S. Curry (drawn by K. Towns),126,115
437,4,0:48.0,,K. Towns misses free throw 1 of 2,126,115
438,4,0:48.0,,Offensive rebound by Team,126,115
439,4,0:48.0,,S. Muhammad enters the game for Z. LaVine,126,115
440,4,0:48.0,,K. Towns makes free throw 2 of 2,126,116
441,4,0:30.0,S. Curry makes 3-pt jump shot from 26 ft (assist by D. Green),,129,116
442,4,0:08.0,,T. Jones misses 3-pt jump shot from 24 ft,129,116
443,4,0:07.0,Defensive rebound by D. Green,,129,116
