,QUARTER,TIME_REMAINING,INDIANA_ACTION,MIAMI_ACTION,INDIANA_SCORE,MIAMI_SCORE
397,4,5:09.0,,G. Dragić misses 2-pt jump shot from 16 ft,85,81
398,4,5:08.0,,Offensive rebound by Team,85,81
399,4,5:08.0,Loose ball foul by S. Hill (drawn by D. Wade),,85,81
400,4,5:08.0,L. Allen enters the game for S. Hill,,85,81
401,4,4:54.0,,T. Johnson misses 3-pt jump shot from 25 ft,85,81
402,4,4:53.0,Defensive rebound by R. Stuckey,,85,81
403,4,4:47.0,L. Allen misses 2-pt layup from 2 ft (block by J. Winslow),,85,81
404,4,4:46.0,,Defensive rebound by T. Johnson,85,81
405,4,4:29.0,,D. Wade misses 2-pt layup from 2 ft,85,81
406,4,4:28.0,,Offensive rebound by J. Winslow,85,81
407,4,4:26.0,,J. Winslow makes 2-pt jump shot from 2 ft,85,83
408,4,4:06.0,R. Stuckey makes 2-pt jump shot from 19 ft (assist by L. Allen),,87,83
409,4,3:52.0,,Personal foul by L. Allen (drawn by C. Bosh),87,83
410,4,3:52.0,,C. Bosh makes free throw 1 of 2,87,84
411,4,3:52.0,P. George enters the game for M. Ellis,,87,84
412,4,3:52.0,,C. Bosh makes free throw 2 of 2,87,85
413,4,3:29.0,P. George misses 2-pt jump shot from 13 ft,,87,85
414,4,3:28.0,,Defensive rebound by D. Wade,87,85
415,4,3:23.0,,Personal foul by P. George (drawn by D. Wade),87,85
416,4,3:23.0,,D. Wade makes free throw 1 of 2,87,86
417,4,3:23.0,,D. Wade makes free throw 2 of 2,87,87
418,4,3:11.0,Turnover by I. Mahinmi (step out of bounds),,87,87
419,4,3:11.0,Technical foul by Team,,87,87
420,4,3:11.0,,C. Bosh makes technical free throw,87,88
421,4,3:11.0,M. Ellis enters the game for C. Budinger,,87,88
422,4,2:54.0,,C. Bosh misses 3-pt jump shot from 24 ft,87,88
423,4,2:53.0,,Offensive rebound by T. Johnson,87,88
424,4,2:40.0,,Turnover by G. Dragić (traveling),87,88
425,4,2:40.0,Official timeout,,87,88
426,4,2:27.0,P. George makes 2-pt jump shot from 15 ft (assist by R. Stuckey),,89,88
427,4,2:08.0,,D. Wade misses 2-pt jump shot from 18 ft,89,88
428,4,2:07.0,Defensive rebound by P. George,,89,88
429,4,1:45.0,R. Stuckey makes 2-pt jump shot from 21 ft,,91,88
430,4,1:34.0,,D. Wade makes 2-pt layup from 2 ft,91,90
431,4,1:21.0,Shooting foul by J. Winslow (drawn by P. George),,91,90
432,4,1:21.0,P. George misses free throw 1 of 2,,91,90
433,4,1:21.0,Offensive rebound by Team,,91,90
434,4,1:21.0,P. George makes free throw 2 of 2,,92,90
435,4,1:03.0,,C. Bosh makes 3-pt jump shot from 24 ft (assist by G. Dragić),92,93
436,4,0:57.0,Indiana full timeout,,92,93
437,4,0:57.0,C. Budinger enters the game for L. Allen,,92,93
438,4,0:47.0,P. George misses 2-pt jump shot from 19 ft,,92,93
439,4,0:46.0,,Defensive rebound by T. Johnson,92,93
440,4,0:25.0,,D. Wade misses 2-pt jump shot from 19 ft,92,93
441,4,0:24.0,Defensive rebound by I. Mahinmi,,92,93
442,4,0:17.0,M. Ellis makes 2-pt jump shot from 19 ft,,94,93
443,4,0:17.0,,Miami full timeout,94,93
444,4,0:04.0,,C. Bosh misses 2-pt jump shot from 16 ft,94,93
445,4,0:03.0,Defensive rebound by R. Stuckey,,94,93
446,4,0:03.0,Personal foul by G. Dragić (drawn by R. Stuckey),,94,93
447,4,0:03.0,R. Stuckey misses free throw 1 of 2,,94,93
448,4,0:03.0,Offensive rebound by Team,,94,93
449,4,0:03.0,R. Stuckey makes free throw 2 of 2,,95,93
450,4,0:03.0,,Miami full timeout,95,93
451,4,0:03.0,S. Hill enters the game for C. Budinger,,95,93
452,4,0:03.0,,G. Green enters the game for J. Winslow,95,93
453,4,0:00.0,,D. Wade makes 2-pt layup from 1 ft,95,95
454,1OT,4:38.0,M. Ellis makes 2-pt jump shot from 16 ft,,97,95
455,1OT,4:13.0,,C. Bosh misses 2-pt jump shot from 12 ft,97,95
456,1OT,4:08.0,Defensive rebound by I. Mahinmi,,97,95
457,1OT,4:01.0,M. Ellis misses 2-pt jump shot from 19 ft,,97,95
458,1OT,4:00.0,,Defensive rebound by C. Bosh,97,95
459,1OT,3:59.0,,Turnover by J. Winslow (lost ball; steal by P. George),97,95
460,1OT,3:54.0,R. Stuckey misses 2-pt jump shot from 11 ft,,97,95
461,1OT,3:53.0,,Defensive rebound by Team,97,95
462,1OT,3:53.0,Loose ball foul by L. Allen (drawn by C. Bosh),,97,95
463,1OT,3:38.0,,T. Johnson makes 2-pt jump shot from 17 ft (assist by D. Wade),97,97
464,1OT,3:26.0,Shooting foul by C. Bosh (drawn by I. Mahinmi),,97,97
465,1OT,3:26.0,I. Mahinmi misses free throw 1 of 2,,97,97
466,1OT,3:26.0,Offensive rebound by Team,,97,97
467,1OT,3:26.0,S. Hill enters the game for R. Stuckey,,97,97
468,1OT,3:26.0,I. Mahinmi makes free throw 2 of 2,,98,97
469,1OT,3:14.0,,Shooting foul by I. Mahinmi (drawn by C. Bosh),98,97
470,1OT,3:14.0,,C. Bosh makes free throw 1 of 2,98,98
471,1OT,3:14.0,J. Hill enters the game for I. Mahinmi,,98,98
472,1OT,3:14.0,R. Stuckey enters the game for L. Allen,,98,98
473,1OT,3:14.0,,C. Bosh makes free throw 2 of 2,98,99
474,1OT,2:51.0,S. Hill misses 3-pt jump shot from 24 ft,,98,99
475,1OT,2:50.0,Offensive rebound by J. Hill,,98,99
476,1OT,2:50.0,Turnover by Team (shot clock),,98,99
477,1OT,2:29.0,,D. Wade misses 2-pt jump shot from 12 ft,98,99
478,1OT,2:28.0,Defensive rebound by J. Hill,,98,99
479,1OT,2:07.0,Turnover by J. Hill (lost ball; steal by C. Bosh),,98,99
480,1OT,2:07.0,,Personal foul by S. Hill (drawn by C. Bosh),98,99
481,1OT,1:49.0,,C. Bosh misses 2-pt jump shot from 13 ft,98,99
482,1OT,1:48.0,,Offensive rebound by D. Wade,98,99
483,1OT,1:33.0,,D. Wade makes 2-pt layup from 2 ft,98,101
484,1OT,1:33.0,,Shooting foul by J. Hill (drawn by D. Wade),98,101
485,1OT,1:33.0,,D. Wade misses free throw 1 of 1,98,101
486,1OT,1:32.0,Defensive rebound by J. Hill,,98,101
487,1OT,1:19.0,M. Ellis makes 2-pt jump shot from 14 ft,,100,101
488,1OT,1:19.0,Shooting foul by C. Bosh (drawn by M. Ellis),,100,101
489,1OT,1:19.0,M. Ellis misses free throw 1 of 1,,100,101
490,1OT,1:18.0,,Defensive rebound by J. Winslow,100,101
491,1OT,1:12.0,,Miami full timeout,100,101
492,1OT,1:12.0,I. Mahinmi enters the game for J. Hill,,100,101
493,1OT,0:57.0,,J. Winslow misses 2-pt jump shot from 16 ft,100,101
494,1OT,0:55.0,,Offensive rebound by Team,100,101
495,1OT,0:55.0,,Turnover by Team (shot clock),100,101
496,1OT,0:34.0,Shooting foul by D. Wade (drawn by I. Mahinmi),,100,101
497,1OT,0:34.0,I. Mahinmi misses free throw 1 of 2,,100,101
498,1OT,0:34.0,Offensive rebound by Team,,100,101
499,1OT,0:34.0,I. Mahinmi misses free throw 2 of 2,,100,101
500,1OT,0:33.0,Offensive rebound by P. George,,100,101
501,1OT,0:27.0,Turnover by P. George (bad pass; steal by T. Johnson),,100,101
502,1OT,0:07.0,,D. Wade misses 2-pt jump shot from 16 ft,100,101
503,1OT,0:06.0,,Offensive rebound by J. Winslow,100,101
504,1OT,0:06.0,,Personal foul by M. Ellis (drawn by J. Winslow),100,101
505,1OT,0:06.0,,J. Winslow makes free throw 1 of 2,100,102
506,1OT,0:06.0,L. Allen enters the game for M. Ellis,,100,102
507,1OT,0:06.0,,J. Winslow misses free throw 2 of 2,100,102
508,1OT,0:04.0,,Offensive rebound by C. Bosh,100,102
509,1OT,0:04.0,,Personal foul by S. Hill (drawn by C. Bosh),100,102
510,1OT,0:04.0,,C. Bosh misses free throw 1 of 2,100,102
511,1OT,0:04.0,,Offensive rebound by Team,100,102
512,1OT,0:04.0,,C. Bosh makes free throw 2 of 2,100,103
513,1OT,0:04.0,Indiana full timeout,,100,103
514,1OT,0:04.0,M. Ellis enters the game for L. Allen,,100,103
515,1OT,0:04.0,J. Hill enters the game for I. Mahinmi,,100,103
516,1OT,0:04.0,C. Budinger enters the game for S. Hill,,100,103
517,1OT,0:04.0,Indiana full timeout,,100,103
518,1OT,0:04.0,Indiana full timeout,,100,103
519,1OT,0:03.0,P. George misses 3-pt jump shot from 23 ft,,100,103
520,1OT,0:00.0,,Defensive rebound by D. Wade,100,103
