,QUARTER,TIME_REMAINING,DETROIT_ACTION,DENVER_ACTION,DETROIT_SCORE,DENVER_SCORE
378,4,5:16.0,,Turnover by E. Mudiay (traveling),94,93
379,4,4:56.0,K. Caldwell-Pope misses 2-pt jump shot from 5 ft,,94,93
380,4,4:55.0,,Defensive rebound by Team,94,93
381,4,4:42.0,Offensive charge foul by E. Mudiay (drawn by A. Baynes),,94,93
382,4,4:42.0,,Turnover by E. Mudiay (offensive foul),94,93
383,4,4:42.0,A. Drummond enters the game for A. Baynes,,94,93
384,4,4:26.0,K. Caldwell-Pope misses 2-pt jump shot from 13 ft,,94,93
385,4,4:25.0,,Defensive rebound by D. Arthur,94,93
386,4,4:13.0,,G. Harris misses 3-pt jump shot from 25 ft,94,93
387,4,4:12.0,,Offensive rebound by Team,94,93
388,4,3:46.0,,D. Gallinari misses 3-pt jump shot from 24 ft,94,93
389,4,3:46.0,Defensive rebound by A. Drummond,,94,93
390,4,3:30.0,R. Jackson misses 2-pt jump shot from 19 ft,,94,93
391,4,3:29.0,Offensive rebound by Team,,94,93
392,4,3:29.0,,Loose ball foul by D. Arthur (drawn by A. Drummond),94,93
393,4,3:15.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,94,93
394,4,3:15.0,,Defensive rebound by E. Mudiay,94,93
395,4,2:59.0,,Personal foul by M. Morris (drawn by N. Jokić),94,93
396,4,2:59.0,Official timeout,,94,93
397,4,2:52.0,,D. Gallinari makes 2-pt layup at rim (assist by N. Jokić),94,95
398,4,2:38.0,A. Baynes enters the game for A. Drummond,,94,95
399,4,2:33.0,R. Jackson misses 3-pt jump shot from 25 ft,,94,95
400,4,2:31.0,,Defensive rebound by D. Gallinari,94,95
401,4,2:17.0,,N. Jokić makes 2-pt jump shot from 7 ft (assist by E. Mudiay),94,97
402,4,2:02.0,R. Jackson makes 2-pt layup from 2 ft,,96,97
403,4,1:50.0,,Personal block foul by A. Baynes (drawn by D. Gallinari),96,97
404,4,1:48.0,,Personal foul by M. Morris (drawn by D. Gallinari),96,97
405,4,1:48.0,,D. Gallinari makes free throw 1 of 2,96,98
406,4,1:48.0,,D. Gallinari misses free throw 2 of 2,96,98
407,4,1:47.0,Defensive rebound by M. Morris,,96,98
408,4,1:28.0,M. Morris misses 3-pt jump shot from 25 ft,,96,98
409,4,1:27.0,Offensive rebound by Team,,96,98
410,4,1:27.0,Personal foul by N. Jokić (drawn by A. Baynes),,96,98
411,4,1:16.0,R. Jackson makes 3-pt jump shot from 24 ft (assist by K. Caldwell-Pope),,99,98
412,4,1:03.0,,Shooting foul by R. Jackson (drawn by E. Mudiay),99,98
413,4,1:03.0,,E. Mudiay makes free throw 1 of 2,99,99
414,4,1:03.0,,E. Mudiay makes free throw 2 of 2,99,100
415,4,0:48.0,A. Baynes makes 2-pt jump shot from 3 ft (assist by R. Jackson),,101,100
416,4,0:24.0,,D. Gallinari makes 2-pt jump shot from 20 ft,101,102
417,4,0:24.0,Detroit full timeout,,101,102
418,4,0:17.0,R. Jackson misses 2-pt layup from 1 ft,,101,102
419,4,0:16.0,Offensive rebound by A. Baynes,,101,102
420,4,0:16.0,A. Baynes misses 2-pt layup from 1 ft,,101,102
421,4,0:15.0,,Defensive rebound by G. Harris,101,102
422,4,0:14.0,,E. Mudiay misses 2-pt dunk at rim (block by K. Caldwell-Pope),101,102
423,4,0:13.0,Defensive rebound by Team,,101,102
424,4,0:13.0,Detroit full timeout,,101,102
425,4,0:04.0,R. Jackson misses 2-pt layup from 1 ft,,101,102
426,4,0:03.0,,Defensive rebound by D. Arthur,101,102
427,4,0:00.0,,Clear path foul by A. Tolliver,101,102
428,4,0:00.0,,E. Mudiay makes clear path free throw 1 of 2,101,103
429,4,0:00.0,,E. Mudiay makes clear path free throw 2 of 2,101,104
430,4,0:00.0,,Denver full timeout,101,104
431,4,0:00.0,Technical foul by M. Morris,,101,104
432,4,0:00.0,,D. Gallinari misses technical free throw,101,104
433,4,0:00.0,Defensive rebound by Team,,101,104
