,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,CHICAGO_ACTION,PHILADELPHIA_SCORE,CHICAGO_SCORE
389,4,5:53.0,,D. McDermott makes 2-pt layup from 2 ft (assist by J. Noah),79,99
390,4,5:36.0,Shooting foul by J. Noah (drawn by J. Okafor),,79,99
391,4,5:36.0,J. Okafor makes free throw 1 of 2,,80,99
392,4,5:36.0,J. Okafor makes free throw 2 of 2,,81,99
393,4,5:25.0,,N. Mirotić makes 3-pt jump shot from 25 ft (assist by J. Noah),81,102
394,4,5:13.0,Def 3 sec tech foul by J. Noah,,81,102
395,4,5:13.0,I. Canaan makes technical free throw,,82,102
396,4,5:13.0,J. Grant enters the game for C. Wood,,82,102
397,4,5:00.0,T. McConnell misses 2-pt layup from 2 ft,,82,102
398,4,4:59.0,,Defensive rebound by J. Noah,82,102
399,4,4:52.0,,T. Snell makes 2-pt dunk at rim (assist by D. McDermott),82,104
400,4,4:38.0,H. Thompson misses 2-pt layup from 2 ft,,82,104
401,4,4:37.0,,Defensive rebound by D. McDermott,82,104
402,4,4:30.0,,N. Mirotić misses 3-pt jump shot from 24 ft,82,104
403,4,4:29.0,Defensive rebound by T. McConnell,,82,104
404,4,4:25.0,Personal foul by E. Moore (drawn by H. Thompson),,82,104
405,4,4:25.0,,B. Portis enters the game for J. Noah,82,104
406,4,4:25.0,J. Sampson enters the game for I. Canaan,,82,104
407,4,4:25.0,R. Holmes enters the game for J. Okafor,,82,104
408,4,4:17.0,T. McConnell misses 2-pt jump shot from 20 ft,,82,104
409,4,4:15.0,,Defensive rebound by T. Snell,82,104
410,4,4:04.0,,Shooting foul by H. Thompson (drawn by B. Portis),82,104
411,4,4:04.0,,B. Portis makes free throw 1 of 2,82,105
412,4,4:04.0,,B. Portis misses free throw 2 of 2,82,105
413,4,4:02.0,Defensive rebound by J. Grant,,82,105
414,4,3:49.0,R. Holmes makes 2-pt layup from 1 ft (assist by H. Thompson),,84,105
415,4,3:40.0,Offensive charge foul by T. Snell (drawn by J. Grant),,84,105
416,4,3:40.0,,Turnover by T. Snell (offensive foul),84,105
417,4,3:17.0,J. Grant misses 2-pt layup from 1 ft,,84,105
418,4,3:16.0,,Defensive rebound by B. Portis,84,105
419,4,3:08.0,,B. Portis misses 2-pt jump shot from 15 ft,84,105
420,4,3:07.0,Defensive rebound by J. Grant,,84,105
421,4,3:05.0,Personal foul by N. Mirotić (drawn by T. McConnell),,84,105
422,4,3:05.0,,C. Bairstow enters the game for N. Mirotić,84,105
423,4,2:50.0,T. McConnell misses 2-pt jump shot from 18 ft,,84,105
424,4,2:49.0,,Defensive rebound by D. McDermott,84,105
425,4,2:37.0,,B. Portis makes 2-pt jump shot from 10 ft,84,107
426,4,2:36.0,Philadelphia full timeout,,84,107
427,4,2:36.0,C. Wood enters the game for J. Grant,,84,107
428,4,2:21.0,J. Sampson makes 2-pt jump shot from 14 ft (assist by R. Holmes),,86,107
429,4,2:03.0,,D. McDermott makes 2-pt jump shot from 10 ft,86,109
430,4,1:48.0,J. Sampson makes 2-pt layup from 1 ft,,88,109
431,4,1:36.0,,C. Bairstow misses 2-pt hook shot from 4 ft,88,109
432,4,1:34.0,Defensive rebound by C. Wood,,88,109
433,4,1:24.0,J. Sampson misses 3-pt jump shot from 24 ft,,88,109
434,4,1:23.0,Offensive rebound by T. McConnell,,88,109
435,4,1:19.0,C. Wood misses 3-pt jump shot from 24 ft,,88,109
436,4,1:18.0,,Defensive rebound by T. Snell,88,109
437,4,1:08.0,,C. Bairstow makes 2-pt layup from 1 ft,88,111
438,4,0:54.0,T. McConnell makes 3-pt jump shot from 25 ft (assist by R. Holmes),,91,111
439,4,0:42.0,,B. Portis makes 2-pt jump shot from 17 ft (assist by T. Snell),91,113
440,4,0:30.0,H. Thompson makes 2-pt jump shot from 12 ft,,93,113
441,4,0:14.0,,B. Portis makes 2-pt jump shot from 15 ft (assist by E. Moore),93,115
442,4,0:08.0,J. Sampson makes 3-pt jump shot from 25 ft,,96,115
