,QUARTER,TIME_REMAINING,BOSTON_ACTION,ATLANTA_ACTION,BOSTON_SCORE,ATLANTA_SCORE
393,4,10:07.0,J. Sullinger enters the game for A. Johnson,,69,74
394,4,10:04.0,,Personal foul by A. Bradley,69,74
395,4,9:58.0,,M. Scott misses 3-pt jump shot from 23 ft,69,74
396,4,9:56.0,,Offensive rebound by A. Horford,69,74
397,4,9:47.0,,M. Scott misses 2-pt jump shot from 10 ft,69,74
398,4,9:45.0,Defensive rebound by J. Sullinger,,69,74
399,4,9:29.0,J. Jerebko misses 2-pt layup from 2 ft,,69,74
400,4,9:27.0,,Defensive rebound by K. Korver,69,74
401,4,9:20.0,,A. Horford makes 2-pt layup from 1 ft (assist by J. Teague),69,76
402,4,9:07.0,J. Crowder makes 2-pt layup from 1 ft (assist by J. Sullinger),,71,76
403,4,8:52.0,,K. Korver misses 3-pt jump shot from 26 ft,71,76
404,4,8:48.0,,Offensive rebound by A. Horford,71,76
405,4,8:44.0,,K. Bazemore makes 2-pt layup from 1 ft (assist by A. Horford),71,78
406,4,8:32.0,M. Smart makes 3-pt jump shot from 25 ft (assist by J. Sullinger),,74,78
407,4,8:24.0,,Personal block foul by J. Jerebko,74,78
408,4,8:24.0,Official timeout,,74,78
409,4,8:24.0,,P. Millsap enters the game for M. Scott,74,78
410,4,8:12.0,,A. Horford makes 2-pt hook shot from 7 ft (assist by J. Teague),74,80
411,4,7:54.0,M. Smart misses 3-pt jump shot from 25 ft,,74,80
412,4,7:53.0,Offensive rebound by A. Bradley,,74,80
413,4,7:50.0,A. Bradley makes 2-pt jump shot from 17 ft,,76,80
414,4,7:50.0,Away from play foul by K. Korver,,76,80
415,4,7:50.0,I. Thomas enters the game for J. Jerebko,,76,80
416,4,7:50.0,M. Smart makes free throw 1 of 1,,77,80
417,4,7:37.0,,J. Teague misses 3-pt jump shot from 26 ft,77,80
418,4,7:36.0,Defensive rebound by J. Crowder,,77,80
419,4,7:23.0,M. Smart makes 3-pt jump shot from 24 ft (assist by I. Thomas),,80,80
420,4,7:14.0,,Personal foul by J. Sullinger,80,80
421,4,7:00.0,,J. Teague misses 2-pt layup at rim,80,80
422,4,6:58.0,Defensive rebound by J. Sullinger,,80,80
423,4,6:49.0,J. Crowder makes 3-pt jump shot from 23 ft (assist by M. Smart),,83,80
424,4,6:42.0,,Personal foul by A. Bradley,83,80
425,4,6:42.0,Boston full timeout,,83,80
426,4,6:42.0,E. Turner enters the game for A. Bradley,,83,80
427,4,6:42.0,,T. Sefolosha enters the game for K. Korver,83,80
428,4,6:42.0,,J. Teague makes free throw 1 of 2,83,81
429,4,6:42.0,,J. Teague makes free throw 2 of 2,83,82
430,4,6:22.0,J. Sullinger misses 2-pt jump shot from 19 ft,,83,82
431,4,6:21.0,,Defensive rebound by J. Teague,83,82
432,4,6:06.0,,Personal foul by J. Sullinger,83,82
433,4,6:06.0,,A. Horford makes free throw 1 of 2,83,83
434,4,6:06.0,A. Johnson enters the game for J. Sullinger,,83,83
435,4,6:06.0,,A. Horford makes free throw 2 of 2,83,84
436,4,5:56.0,I. Thomas misses 2-pt jump shot from 18 ft,,83,84
437,4,5:56.0,Offensive rebound by Team,,83,84
438,4,5:56.0,,Loose ball foul by T. Sefolosha,83,84
439,4,5:53.0,I. Thomas makes 3-pt jump shot from 24 ft (assist by E. Turner),,86,84
440,4,5:28.0,,K. Bazemore makes 2-pt layup from 1 ft,86,86
441,4,5:09.0,Personal foul by T. Sefolosha,,86,86
442,4,5:00.0,Turnover by E. Turner (bad pass),,86,86
443,4,4:41.0,,A. Horford misses 3-pt jump shot from 24 ft,86,86
444,4,4:40.0,Defensive rebound by A. Johnson,,86,86
445,4,4:38.0,Personal foul by J. Teague,,86,86
446,4,4:26.0,J. Crowder misses 2-pt jump shot from 16 ft,,86,86
447,4,4:24.0,,Defensive rebound by A. Horford,86,86
448,4,4:07.0,,J. Teague makes 2-pt layup from 2 ft,86,88
449,4,3:52.0,Shooting foul by J. Teague (drawn by I. Thomas),,86,88
450,4,3:52.0,I. Thomas misses free throw 1 of 3,,86,88
451,4,3:52.0,Offensive rebound by Team,,86,88
452,4,3:52.0,I. Thomas makes free throw 2 of 3,,87,88
453,4,3:52.0,,K. Korver enters the game for T. Sefolosha,87,88
454,4,3:52.0,I. Thomas makes free throw 3 of 3,,88,88
455,4,3:39.0,,P. Millsap misses 2-pt jump shot from 7 ft,88,88
456,4,3:38.0,Defensive rebound by A. Johnson,,88,88
457,4,3:33.0,E. Turner misses 2-pt layup from 1 ft (block by P. Millsap),,88,88
458,4,3:31.0,,Defensive rebound by J. Teague,88,88
459,4,3:26.0,,A. Horford makes 2-pt layup from 2 ft (assist by J. Teague),88,90
460,4,3:02.0,Turnover by A. Johnson (lost ball; steal by J. Teague),,88,90
461,4,2:56.0,,P. Millsap makes 2-pt dunk at rim (assist by J. Teague),88,92
462,4,2:32.0,Shooting foul by P. Millsap (drawn by I. Thomas),,88,92
463,4,2:32.0,,Atlanta full timeout,88,92
464,4,2:32.0,I. Thomas makes free throw 1 of 2,,89,92
465,4,2:32.0,I. Thomas makes free throw 2 of 2,,90,92
466,4,2:11.0,,J. Teague makes 2-pt layup from 1 ft,90,94
467,4,1:54.0,Shooting foul by A. Horford (drawn by I. Thomas),,90,94
468,4,1:54.0,I. Thomas misses free throw 1 of 2,,90,94
469,4,1:54.0,Offensive rebound by Team,,90,94
470,4,1:54.0,I. Thomas makes free throw 2 of 2,,91,94
471,4,1:36.0,,A. Horford misses 2-pt jump shot from 20 ft,91,94
472,4,1:33.0,,Offensive rebound by A. Horford,91,94
473,4,1:33.0,,Shooting foul by E. Turner (drawn by A. Horford),91,94
474,4,1:33.0,,A. Horford makes free throw 1 of 2,91,95
475,4,1:33.0,,T. Sefolosha enters the game for K. Korver,91,95
476,4,1:33.0,,A. Horford makes free throw 2 of 2,91,96
477,4,1:33.0,Boston full timeout,,91,96
478,4,1:33.0,J. Jerebko enters the game for A. Johnson,,91,96
479,4,1:29.0,M. Smart misses 3-pt jump shot from 25 ft,,91,96
480,4,1:27.0,Offensive rebound by Team,,91,96
481,4,1:24.0,J. Jerebko misses 3-pt jump shot from 24 ft,,91,96
482,4,1:22.0,,Defensive rebound by K. Bazemore,91,96
483,4,1:08.0,,Turnover by J. Teague (bad pass; steal by M. Smart),91,96
484,4,1:02.0,E. Turner misses 2-pt layup from 2 ft,,91,96
485,4,1:02.0,Offensive rebound by M. Smart,,91,96
486,4,1:02.0,M. Smart makes 2-pt layup at rim,,93,96
487,4,1:02.0,,Atlanta full timeout,93,96
488,4,1:02.0,,K. Korver enters the game for T. Sefolosha,93,96
489,4,1:02.0,A. Johnson enters the game for I. Thomas,,93,96
490,4,0:48.0,,K. Korver misses 2-pt jump shot from 21 ft,93,96
491,4,0:46.0,Defensive rebound by M. Smart,,93,96
492,4,0:46.0,Boston full timeout,,93,96
493,4,0:46.0,,T. Sefolosha enters the game for K. Korver,93,96
494,4,0:46.0,I. Thomas enters the game for A. Johnson,,93,96
495,4,0:39.0,E. Turner misses 3-pt jump shot from 24 ft,,93,96
496,4,0:37.0,,Defensive rebound by A. Horford,93,96
497,4,0:37.0,,Personal foul by M. Smart,93,96
498,4,0:37.0,,K. Bazemore makes free throw 1 of 2,93,97
499,4,0:37.0,,K. Bazemore makes free throw 2 of 2,93,98
500,4,0:29.0,I. Thomas misses 2-pt layup from 1 ft (block by A. Horford),,93,98
501,4,0:27.0,,Defensive rebound by K. Bazemore,93,98
502,4,0:26.0,,Personal foul by M. Smart,93,98
503,4,0:26.0,,K. Bazemore misses free throw 1 of 2,93,98
504,4,0:26.0,,Offensive rebound by Team,93,98
505,4,0:26.0,J. Sullinger enters the game for J. Jerebko,,93,98
506,4,0:26.0,,K. Bazemore makes free throw 2 of 2,93,99
507,4,0:17.0,I. Thomas makes 2-pt layup from 1 ft (assist by J. Crowder),,95,99
508,4,0:17.0,,Atlanta full timeout,95,99
509,4,0:17.0,A. Johnson enters the game for J. Sullinger,,95,99
510,4,0:17.0,,K. Korver enters the game for P. Millsap,95,99
511,4,0:16.0,,Personal take foul by I. Thomas,95,99
512,4,0:16.0,,J. Teague misses free throw 1 of 2,95,99
513,4,0:16.0,,Offensive rebound by Team,95,99
514,4,0:16.0,,P. Millsap enters the game for K. Korver,95,99
515,4,0:16.0,J. Sullinger enters the game for A. Johnson,,95,99
516,4,0:16.0,,J. Teague makes free throw 2 of 2,95,100
517,4,0:16.0,Boston full timeout,,95,100
518,4,0:12.0,I. Thomas misses 3-pt jump shot from 22 ft,,95,100
519,4,0:09.0,Offensive rebound by I. Thomas,,95,100
520,4,0:07.0,J. Crowder makes 3-pt jump shot from 25 ft (assist by I. Thomas),,98,100
521,4,0:05.0,,Personal take foul by J. Sullinger,98,100
522,4,0:05.0,J. Jerebko enters the game for J. Sullinger,,98,100
523,4,0:05.0,,J. Teague makes free throw 1 of 2,98,101
524,4,0:05.0,,J. Teague makes free throw 2 of 2,98,102
525,4,0:00.0,I. Thomas makes 3-pt jump shot from 30 ft,,101,102
526,4,0:00.0,,Atlanta full timeout,101,102
527,4,0:00.0,,K. Korver enters the game for J. Teague,101,102
528,4,0:00.0,,Turnover by T. Sefolosha (bad pass; steal by M. Smart),101,102
