,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,DETROIT_ACTION,NEW ORLEANS_SCORE,DETROIT_SCORE
389,4,7:42.0,Offensive charge foul by S. Johnson (drawn by A. Davis),,84,83
390,4,7:42.0,,Turnover by S. Johnson (offensive foul),84,83
391,4,7:42.0,Official timeout,,84,83
392,4,7:42.0,,R. Jackson enters the game for S. Blake,84,83
393,4,7:42.0,,M. Morris enters the game for S. Johnson,84,83
394,4,7:42.0,,A. Drummond enters the game for A. Baynes,84,83
395,4,7:30.0,A. Davis misses 2-pt jump shot from 11 ft,,84,83
396,4,7:29.0,,Defensive rebound by T. Harris,84,83
397,4,7:06.0,,D. Hilliard misses 2-pt jump shot from 14 ft,84,83
398,4,7:05.0,Defensive rebound by A. Gee,,84,83
399,4,6:57.0,J. Holiday makes 2-pt jump shot from 16 ft,,86,83
400,4,6:40.0,,R. Jackson misses 2-pt jump shot from 4 ft (block by A. Davis),86,83
401,4,6:38.0,Defensive rebound by A. Gee,,86,83
402,4,6:30.0,,K. Caldwell-Pope enters the game for D. Hilliard,86,83
403,4,6:26.0,J. Holiday makes 2-pt layup at rim (assist by A. Gee),,88,83
404,4,6:04.0,,K. Caldwell-Pope makes 2-pt dunk at rim,88,85
405,4,5:55.0,Turnover by J. Holiday (bad pass; steal by A. Drummond),,88,85
406,4,5:49.0,,T. Harris misses 2-pt layup from 1 ft (block by A. Gee),88,85
407,4,5:49.0,,Offensive rebound by Team,88,85
408,4,5:49.0,,Detroit full timeout,88,85
409,4,5:36.0,,R. Jackson makes 2-pt layup at rim (assist by T. Harris),88,87
410,4,5:25.0,Shooting foul by A. Drummond (drawn by A. Davis),,88,87
411,4,5:25.0,A. Davis makes free throw 1 of 2,,89,87
412,4,5:25.0,N. Cole enters the game for T. Douglas,,89,87
413,4,5:25.0,A. Davis makes free throw 2 of 2,,90,87
414,4,5:09.0,,T. Harris misses 2-pt jump shot from 7 ft,90,87
415,4,5:09.0,Defensive rebound by A. Davis,,90,87
416,4,4:58.0,A. Davis makes 2-pt jump shot from 21 ft (assist by J. Holiday),,92,87
417,4,4:45.0,,Shooting foul by A. Gee (drawn by A. Drummond),92,87
418,4,4:45.0,,A. Drummond misses free throw 1 of 2,92,87
419,4,4:45.0,,Offensive rebound by Team,92,87
420,4,4:45.0,,A. Drummond misses free throw 2 of 2,92,87
421,4,4:45.0,Defensive rebound by J. Holiday,,92,87
422,4,4:25.0,J. Holiday misses 2-pt layup at rim,,92,87
423,4,4:25.0,Offensive rebound by Team,,92,87
424,4,4:25.0,Turnover by J. Holiday (traveling),,92,87
425,4,4:11.0,,M. Morris misses 3-pt jump shot from 26 ft,92,87
426,4,4:11.0,Defensive rebound by A. Davis,,92,87
427,4,4:04.0,New Orleans full timeout,,92,87
428,4,3:54.0,A. Davis makes 2-pt jump shot from 8 ft (assist by J. Holiday),,94,87
429,4,3:28.0,,R. Jackson makes 3-pt jump shot from 25 ft,94,90
430,4,3:10.0,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),,96,90
431,4,2:50.0,,T. Harris misses 2-pt jump shot from 17 ft,96,90
432,4,2:49.0,Defensive rebound by J. Holiday,,96,90
433,4,2:38.0,A. Davis makes 3-pt jump shot from 23 ft (assist by J. Holiday),,99,90
434,4,2:38.0,,Detroit full timeout,99,90
435,4,2:18.0,,R. Jackson misses 2-pt jump shot from 5 ft,99,90
436,4,2:18.0,,Offensive rebound by A. Drummond,99,90
437,4,2:18.0,,A. Drummond makes 2-pt layup at rim,99,92
438,4,2:18.0,,Shooting foul by A. Gee (drawn by A. Drummond),99,92
439,4,2:18.0,,A. Drummond makes free throw 1 of 1,99,93
440,4,1:58.0,A. Davis makes 2-pt jump shot from 13 ft,,101,93
441,4,1:50.0,,R. Jackson makes 3-pt jump shot from 25 ft,101,96
442,4,1:39.0,Shooting foul by K. Caldwell-Pope (drawn by J. Holiday),,101,96
443,4,1:39.0,J. Holiday makes free throw 1 of 2,,102,96
444,4,1:39.0,J. Holiday makes free throw 2 of 2,,103,96
445,4,1:29.0,,Personal foul by A. Gee (drawn by A. Drummond),103,96
446,4,1:29.0,D. Cunningham enters the game for R. Anderson,,103,96
447,4,1:24.0,,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),103,98
448,4,1:11.0,Personal foul by R. Jackson (drawn by A. Davis),,103,98
449,4,1:11.0,A. Davis makes free throw 1 of 2,,104,98
450,4,1:11.0,A. Davis makes free throw 2 of 2,,105,98
451,4,0:59.0,,T. Harris makes 3-pt jump shot from 22 ft (assist by R. Jackson),105,101
452,4,0:52.0,Turnover by J. Holiday (lost ball; steal by K. Caldwell-Pope),,105,101
453,4,0:46.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,105,101
454,4,0:45.0,Defensive rebound by J. Holiday,,105,101
455,4,0:42.0,Personal foul by K. Caldwell-Pope (drawn by J. Holiday),,105,101
456,4,0:42.0,J. Holiday makes free throw 1 of 2,,106,101
457,4,0:42.0,J. Holiday makes free throw 2 of 2,,107,101
458,4,0:42.0,,Detroit full timeout,107,101
459,4,0:38.0,,R. Jackson misses 3-pt jump shot from 31 ft,107,101
460,4,0:38.0,,Offensive rebound by A. Drummond,107,101
461,4,0:38.0,,Personal foul by A. Gee (drawn by A. Drummond),107,101
462,4,0:38.0,,A. Drummond misses free throw 1 of 2,107,101
463,4,0:38.0,,Offensive rebound by Team,107,101
464,4,0:38.0,R. Anderson enters the game for D. Cunningham,,107,101
465,4,0:38.0,T. Douglas enters the game for A. Gee,,107,101
466,4,0:38.0,,A. Drummond misses free throw 2 of 2,107,101
467,4,0:38.0,Defensive rebound by A. Davis,,107,101
468,4,0:26.0,New Orleans full timeout,,107,101
469,4,0:26.0,Personal foul by T. Harris (drawn by R. Anderson),,107,101
470,4,0:26.0,R. Anderson makes free throw 1 of 2,,108,101
471,4,0:26.0,R. Anderson makes free throw 2 of 2,,109,101
472,4,0:18.0,,K. Caldwell-Pope makes 3-pt jump shot from 27 ft (assist by R. Jackson),109,104
473,4,0:16.0,Personal foul by T. Harris (drawn by J. Holiday),,109,104
474,4,0:16.0,J. Holiday makes free throw 1 of 2,,110,104
475,4,0:16.0,D. Cunningham enters the game for R. Anderson,,110,104
476,4,0:16.0,J. Holiday makes free throw 2 of 2,,111,104
477,4,0:06.0,,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,111,104
478,4,0:06.0,,Offensive rebound by A. Drummond,111,104
479,4,0:05.0,,A. Drummond misses 2-pt layup at rim,111,104
480,4,0:04.0,,Offensive rebound by Team,111,104
481,4,0:01.0,,R. Jackson makes 2-pt jump shot from 16 ft (assist by T. Harris),111,106
