,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,ORLANDO_ACTION,OKLAHOMA CITY_SCORE,ORLANDO_SCORE
385,4,8:06.0,E. Freedom makes 2-pt layup from 1 ft,,86,97
386,4,7:54.0,,Turnover by V. Oladipo (bad pass),86,97
387,4,7:54.0,,T. Harris enters the game for A. Gordon,86,97
388,4,7:42.0,E. Freedom misses 2-pt layup from 1 ft,,86,97
389,4,7:40.0,Offensive rebound by E. Freedom,,86,97
390,4,7:40.0,,Offensive charge foul by E. Freedom (drawn by V. Oladipo),86,97
391,4,7:40.0,Turnover by E. Freedom (offensive foul),,86,97
392,4,7:40.0,,E. Payton enters the game for C. Watson,86,97
393,4,7:40.0,,N. Vučević enters the game for D. Dedmon,86,97
394,4,7:27.0,,E. Fournier misses 3-pt jump shot from 24 ft,86,97
395,4,7:25.0,Defensive rebound by K. Durant,,86,97
396,4,7:08.0,K. Durant misses 2-pt layup from 2 ft (block by N. Vučević),,86,97
397,4,7:07.0,,Defensive rebound by Team,86,97
398,4,6:58.0,,Personal foul by D. Waiters (drawn by V. Oladipo),86,97
399,4,6:52.0,,Shooting foul by R. Westbrook (drawn by E. Fournier),86,97
400,4,6:52.0,,E. Fournier misses free throw 1 of 2,86,97
401,4,6:52.0,,Offensive rebound by Team,86,97
402,4,6:52.0,,E. Fournier makes free throw 2 of 2,86,98
403,4,6:34.0,K. Durant makes 2-pt dunk at rim (assist by D. Augustin),,88,98
404,4,6:25.0,,Turnover by T. Harris (lost ball; steal by R. Westbrook),88,98
405,4,6:21.0,R. Westbrook makes 2-pt dunk at rim,,90,98
406,4,6:21.0,,Orlando full timeout,90,98
407,4,6:21.0,,A. Gordon enters the game for E. Fournier,90,98
408,4,6:00.0,,T. Harris misses 2-pt jump shot at rim,90,98
409,4,5:59.0,,Offensive rebound by T. Harris,90,98
410,4,5:59.0,,T. Harris makes 2-pt layup at rim,90,100
411,4,5:45.0,Turnover by R. Westbrook (bad pass; steal by V. Oladipo),,90,100
412,4,5:42.0,,Turnover by T. Harris (lost ball; steal by K. Durant),90,100
413,4,5:40.0,Turnover by R. Westbrook (step out of bounds),,90,100
414,4,5:30.0,,Offensive foul by T. Harris (drawn by D. Augustin),90,100
415,4,5:30.0,,Turnover by T. Harris (offensive foul),90,100
416,4,5:14.0,D. Waiters makes 3-pt jump shot from 25 ft (assist by D. Augustin),,93,100
417,4,4:58.0,,E. Payton misses 2-pt jump shot from 6 ft,93,100
418,4,4:56.0,,Offensive rebound by T. Harris,93,100
419,4,4:52.0,,E. Payton makes 3-pt jump shot from 22 ft (assist by T. Harris),93,103
420,4,4:37.0,K. Durant makes 3-pt jump shot from 24 ft (assist by D. Augustin),,96,103
421,4,4:18.0,,Shooting foul by E. Freedom (drawn by N. Vučević),96,103
422,4,4:18.0,,N. Vučević makes free throw 1 of 2,96,104
423,4,4:18.0,,E. Fournier enters the game for V. Oladipo,96,104
424,4,4:18.0,,N. Vučević misses free throw 2 of 2,96,104
425,4,4:17.0,,Offensive rebound by E. Payton,96,104
426,4,3:58.0,,E. Payton misses 3-pt jump shot from 25 ft,96,104
427,4,3:57.0,Defensive rebound by D. Waiters,,96,104
428,4,3:54.0,Shooting foul by E. Payton (drawn by K. Durant),,96,104
429,4,3:54.0,K. Durant makes free throw 1 of 2,,97,104
430,4,3:54.0,K. Durant makes free throw 2 of 2,,98,104
431,4,3:40.0,,A. Gordon makes 2-pt jump shot from 5 ft (assist by E. Payton),98,106
432,4,3:21.0,Turnover by D. Waiters (lost ball),,98,106
433,4,3:21.0,,V. Oladipo enters the game for A. Gordon,98,106
434,4,3:11.0,,Shooting foul by D. Augustin (drawn by N. Vučević),98,106
435,4,3:11.0,,N. Vučević makes free throw 1 of 2,98,107
436,4,3:11.0,,N. Vučević makes free throw 2 of 2,98,108
437,4,2:59.0,R. Westbrook makes 2-pt layup from 2 ft,,100,108
438,4,2:43.0,,T. Harris misses 2-pt jump shot from 7 ft,100,108
439,4,2:42.0,Defensive rebound by Team,,100,108
440,4,2:42.0,Official timeout,,100,108
441,4,2:29.0,D. Augustin makes 2-pt layup from 1 ft,,102,108
442,4,2:06.0,,V. Oladipo misses 3-pt jump shot from 26 ft,102,108
443,4,2:05.0,Defensive rebound by D. Waiters,,102,108
444,4,1:55.0,R. Westbrook makes 2-pt layup from 2 ft,,104,108
445,4,1:55.0,Shooting foul by N. Vučević (drawn by R. Westbrook),,104,108
446,4,1:55.0,R. Westbrook misses free throw 1 of 1,,104,108
447,4,1:54.0,,Defensive rebound by E. Payton,104,108
448,4,1:40.0,,N. Vučević misses 2-pt jump shot from 7 ft (block by E. Freedom),104,108
449,4,1:38.0,Defensive rebound by D. Waiters,,104,108
450,4,1:34.0,Shooting foul by N. Vučević (drawn by R. Westbrook),,104,108
451,4,1:34.0,R. Westbrook makes free throw 1 of 2,,105,108
452,4,1:34.0,R. Westbrook makes free throw 2 of 2,,106,108
453,4,1:23.0,,E. Payton makes 2-pt layup from 2 ft,106,110
454,4,1:09.0,D. Augustin makes 3-pt jump shot from 23 ft (assist by K. Durant),,109,110
455,4,0:58.0,,E. Payton misses 2-pt layup from 2 ft (block by R. Westbrook),109,110
456,4,0:56.0,Defensive rebound by E. Freedom,,109,110
457,4,0:43.0,D. Waiters misses 3-pt jump shot from 24 ft,,109,110
458,4,0:42.0,,Defensive rebound by V. Oladipo,109,110
459,4,0:21.0,,Shooting foul by E. Freedom (drawn by V. Oladipo),109,110
460,4,0:21.0,S. Adams enters the game for E. Freedom,,109,110
461,4,0:21.0,,V. Oladipo makes free throw 1 of 2,109,111
462,4,0:21.0,A. Roberson enters the game for D. Waiters,,109,111
463,4,0:21.0,,V. Oladipo makes free throw 2 of 2,109,112
464,4,0:21.0,Oklahoma City full timeout,,109,112
465,4,0:21.0,,A. Gordon enters the game for E. Fournier,109,112
466,4,0:21.0,D. Waiters enters the game for A. Roberson,,109,112
467,4,0:17.0,R. Westbrook makes 2-pt layup from 1 ft,,111,112
468,4,0:17.0,,Orlando full timeout,111,112
469,4,0:17.0,,E. Fournier enters the game for E. Payton,111,112
470,4,0:17.0,A. Roberson enters the game for D. Augustin,,111,112
471,4,0:16.0,,Personal take foul by R. Westbrook (drawn by A. Gordon),111,112
472,4,0:16.0,,A. Gordon makes free throw 1 of 2,111,113
473,4,0:16.0,,A. Gordon makes free throw 2 of 2,111,114
474,4,0:16.0,Oklahoma City full timeout,,111,114
475,4,0:16.0,D. Augustin enters the game for A. Roberson,,111,114
476,4,0:16.0,,E. Payton enters the game for E. Fournier,111,114
477,4,0:14.0,K. Durant makes 3-pt jump shot from 25 ft (assist by D. Waiters),,114,114
478,4,0:14.0,,Orlando full timeout,114,114
479,4,0:14.0,,E. Fournier enters the game for E. Payton,114,114
480,4,0:14.0,A. Roberson enters the game for D. Augustin,,114,114
481,4,0:14.0,S. Ibaka enters the game for D. Waiters,,114,114
482,4,0:04.0,,V. Oladipo makes 3-pt jump shot from 25 ft,114,117
483,4,0:01.0,R. Westbrook makes 3-pt jump shot from 37 ft,,117,117
484,4,0:01.0,,Orlando full timeout,117,117
485,1OT,4:45.0,R. Westbrook makes 2-pt jump shot from 16 ft,,119,117
486,1OT,4:30.0,,Personal foul by R. Westbrook (drawn by T. Harris),119,117
487,1OT,4:23.0,,E. Payton misses 2-pt layup from 1 ft,119,117
488,1OT,4:22.0,Defensive rebound by K. Durant,,119,117
489,1OT,4:14.0,R. Westbrook makes 2-pt jump shot from 12 ft,,121,117
490,1OT,4:01.0,,V. Oladipo misses 2-pt layup from 2 ft (block by S. Adams),121,117
491,1OT,4:01.0,,Offensive rebound by Team,121,117
492,1OT,3:53.0,,E. Fournier misses 2-pt jump shot from 21 ft,121,117
493,1OT,3:52.0,,Offensive rebound by E. Fournier,121,117
494,1OT,3:47.0,,Personal foul by S. Adams (drawn by N. Vučević),121,117
495,1OT,3:40.0,,Shooting foul by S. Adams (drawn by N. Vučević),121,117
496,1OT,3:40.0,,N. Vučević makes free throw 1 of 2,121,118
497,1OT,3:40.0,,N. Vučević makes free throw 2 of 2,121,119
498,1OT,3:30.0,Personal foul by V. Oladipo (drawn by R. Westbrook),,121,119
499,1OT,3:24.0,R. Westbrook makes 2-pt layup from 2 ft,,123,119
500,1OT,3:24.0,Shooting foul by N. Vučević (drawn by R. Westbrook),,123,119
501,1OT,3:24.0,R. Westbrook makes free throw 1 of 1,,124,119
502,1OT,3:10.0,,N. Vučević misses 2-pt hook shot from 5 ft,124,119
503,1OT,3:08.0,,Offensive rebound by T. Harris,124,119
504,1OT,3:08.0,,Turnover by T. Harris (lost ball),124,119
505,1OT,2:55.0,K. Durant misses 3-pt jump shot from 25 ft,,124,119
506,1OT,2:54.0,,Defensive rebound by V. Oladipo,124,119
507,1OT,2:47.0,,Turnover by V. Oladipo (lost ball; steal by S. Adams),124,119
508,1OT,2:44.0,Turnover by K. Durant (bad pass; steal by E. Payton),,124,119
509,1OT,2:30.0,,E. Payton misses 3-pt jump shot from 25 ft,124,119
510,1OT,2:29.0,Defensive rebound by K. Durant,,124,119
511,1OT,2:21.0,Oklahoma City full timeout,,124,119
512,1OT,2:06.0,R. Westbrook misses 3-pt jump shot from 26 ft,,124,119
513,1OT,2:05.0,,Defensive rebound by V. Oladipo,124,119
514,1OT,1:58.0,,N. Vučević misses 2-pt jump shot from 17 ft,124,119
515,1OT,1:56.0,Defensive rebound by K. Durant,,124,119
516,1OT,1:40.0,D. Waiters misses 2-pt jump shot from 19 ft,,124,119
517,1OT,1:39.0,,Defensive rebound by E. Payton,124,119
518,1OT,1:38.0,,Personal foul by D. Augustin (drawn by E. Payton),124,119
519,1OT,1:38.0,,E. Payton makes free throw 1 of 2,124,120
520,1OT,1:38.0,,E. Payton makes free throw 2 of 2,124,121
521,1OT,1:22.0,R. Westbrook misses 2-pt layup from 2 ft (block by N. Vučević),,124,121
522,1OT,1:21.0,,Defensive rebound by E. Fournier,124,121
523,1OT,1:18.0,,Shooting foul by D. Augustin (drawn by T. Harris),124,121
524,1OT,1:18.0,,T. Harris makes free throw 1 of 2,124,122
525,1OT,1:18.0,,T. Harris makes free throw 2 of 2,124,123
526,1OT,1:03.0,K. Durant misses 2-pt jump shot from 18 ft,,124,123
527,1OT,1:01.0,Offensive rebound by S. Adams,,124,123
528,1OT,1:01.0,S. Adams misses 2-pt layup from 1 ft,,124,123
529,1OT,1:00.0,Offensive rebound by R. Westbrook,,124,123
530,1OT,0:41.0,D. Augustin misses 3-pt jump shot from 22 ft,,124,123
531,1OT,0:40.0,,Defensive rebound by Team,124,123
532,1OT,0:39.0,,Orlando full timeout,124,123
533,1OT,0:39.0,S. Ibaka enters the game for D. Augustin,,124,123
534,1OT,0:39.0,A. Roberson enters the game for D. Waiters,,124,123
535,1OT,0:32.0,,E. Fournier misses 2-pt jump shot from 17 ft,124,123
536,1OT,0:31.0,Defensive rebound by K. Durant,,124,123
537,1OT,0:20.0,Oklahoma City full timeout,,124,123
538,1OT,0:20.0,D. Waiters enters the game for S. Ibaka,,124,123
539,1OT,0:20.0,D. Augustin enters the game for A. Roberson,,124,123
540,1OT,0:08.0,R. Westbrook makes 2-pt jump shot from 17 ft,,126,123
541,1OT,0:08.0,,Orlando full timeout,126,123
542,1OT,0:08.0,S. Ibaka enters the game for D. Augustin,,126,123
543,1OT,0:08.0,A. Roberson enters the game for D. Waiters,,126,123
544,1OT,0:00.0,,V. Oladipo makes 3-pt jump shot from 24 ft,126,126
545,2OT,4:49.0,R. Westbrook misses 2-pt layup from 2 ft,,126,126
546,2OT,4:48.0,Offensive rebound by S. Adams,,126,126
547,2OT,4:45.0,K. Durant misses 3-pt jump shot from 24 ft,,126,126
548,2OT,4:45.0,,Defensive rebound by Team,126,126
549,2OT,4:35.0,,Shooting foul by D. Waiters (drawn by T. Harris),126,126
550,2OT,4:35.0,,T. Harris misses free throw 1 of 2,126,126
551,2OT,4:35.0,,Offensive rebound by Team,126,126
552,2OT,4:35.0,,T. Harris misses free throw 2 of 2,126,126
553,2OT,4:34.0,Defensive rebound by D. Waiters,,126,126
554,2OT,4:19.0,K. Durant makes 2-pt jump shot from 19 ft,,128,126
555,2OT,4:07.0,,Shooting foul by K. Durant (drawn by N. Vučević),128,126
556,2OT,4:07.0,,N. Vučević misses free throw 1 of 2,128,126
557,2OT,4:07.0,,Offensive rebound by Team,128,126
558,2OT,4:07.0,,N. Vučević makes free throw 2 of 2,128,127
559,2OT,3:54.0,K. Durant misses 2-pt jump shot from 11 ft,,128,127
560,2OT,3:52.0,Offensive rebound by R. Westbrook,,128,127
561,2OT,3:52.0,R. Westbrook makes 2-pt layup from 1 ft,,130,127
562,2OT,3:29.0,,E. Fournier misses 3-pt jump shot from 25 ft,130,127
563,2OT,3:28.0,,Offensive rebound by N. Vučević,130,127
564,2OT,3:17.0,,T. Harris misses 2-pt jump shot from 15 ft,130,127
565,2OT,3:16.0,Defensive rebound by D. Waiters,,130,127
566,2OT,3:04.0,R. Westbrook makes 2-pt jump shot from 17 ft,,132,127
567,2OT,3:03.0,,Orlando full timeout,132,127
568,2OT,2:55.0,,Shooting foul by K. Durant (drawn by T. Harris),132,127
569,2OT,2:55.0,,T. Harris makes free throw 1 of 2,132,128
570,2OT,2:55.0,,A. Gordon enters the game for E. Fournier,132,128
571,2OT,2:55.0,,T. Harris makes free throw 2 of 2,132,129
572,2OT,2:38.0,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),,134,129
573,2OT,2:19.0,,V. Oladipo misses 2-pt jump shot from 7 ft,134,129
574,2OT,2:17.0,Defensive rebound by R. Westbrook,,134,129
575,2OT,2:02.0,R. Westbrook misses 3-pt jump shot from 26 ft,,134,129
576,2OT,2:01.0,,Defensive rebound by A. Gordon,134,129
577,2OT,1:54.0,,E. Payton makes 2-pt layup from 1 ft,134,131
578,2OT,1:35.0,K. Durant makes 2-pt jump shot from 13 ft (assist by R. Westbrook),,136,131
579,2OT,1:25.0,,Offensive foul by A. Gordon (drawn by R. Westbrook),136,131
580,2OT,1:25.0,,Turnover by A. Gordon (offensive foul),136,131
581,2OT,1:09.0,S. Adams misses 2-pt hook shot from 7 ft,,136,131
582,2OT,1:08.0,,Defensive rebound by V. Oladipo,136,131
583,2OT,1:01.0,,V. Oladipo misses 2-pt layup from 2 ft (block by D. Waiters),136,131
584,2OT,1:00.0,Defensive rebound by K. Durant,,136,131
585,2OT,0:43.0,K. Durant misses 2-pt layup from 2 ft (block by V. Oladipo),,136,131
586,2OT,0:41.0,,Defensive rebound by N. Vučević,136,131
587,2OT,0:36.0,,E. Payton makes 3-pt jump shot from 24 ft (assist by V. Oladipo),136,134
588,2OT,0:29.0,Oklahoma City full timeout,,136,134
589,2OT,0:29.0,,D. Dedmon enters the game for N. Vučević,136,134
590,2OT,0:16.0,R. Westbrook misses 2-pt layup from 1 ft,,136,134
591,2OT,0:13.0,Offensive rebound by R. Westbrook,,136,134
592,2OT,0:10.0,Personal take foul by T. Harris (drawn by K. Durant),,136,134
593,2OT,0:09.0,Personal foul by A. Gordon (drawn by S. Adams),,136,134
594,2OT,0:09.0,S. Adams makes free throw 1 of 2,,137,134
595,2OT,0:09.0,,N. Vučević enters the game for D. Dedmon,137,134
596,2OT,0:09.0,S. Adams makes free throw 2 of 2,,138,134
597,2OT,0:09.0,,Orlando full timeout,138,134
598,2OT,0:09.0,,E. Fournier enters the game for A. Gordon,138,134
599,2OT,0:09.0,S. Ibaka enters the game for S. Adams,,138,134
600,2OT,0:09.0,A. Roberson enters the game for D. Augustin,,138,134
601,2OT,0:07.0,,Shooting foul by S. Ibaka (drawn by T. Harris),138,134
602,2OT,0:07.0,,T. Harris makes free throw 1 of 2,138,135
603,2OT,0:07.0,S. Adams enters the game for D. Waiters,,138,135
604,2OT,0:07.0,,A. Gordon enters the game for E. Fournier,138,135
605,2OT,0:07.0,,T. Harris makes free throw 2 of 2,138,136
606,2OT,0:07.0,Oklahoma City full timeout,,138,136
607,2OT,0:07.0,D. Waiters enters the game for S. Adams,,138,136
608,2OT,0:07.0,D. Augustin enters the game for A. Roberson,,138,136
609,2OT,0:07.0,,E. Fournier enters the game for N. Vučević,138,136
610,2OT,0:06.0,Personal take foul by A. Gordon (drawn by R. Westbrook),,138,136
611,2OT,0:06.0,R. Westbrook misses free throw 1 of 2,,138,136
612,2OT,0:06.0,Offensive rebound by Team,,138,136
613,2OT,0:06.0,,N. Vučević enters the game for E. Fournier,138,136
614,2OT,0:06.0,S. Adams enters the game for D. Waiters,,138,136
615,2OT,0:06.0,A. Roberson enters the game for D. Augustin,,138,136
616,2OT,0:06.0,R. Westbrook makes free throw 2 of 2,,139,136
617,2OT,0:06.0,,Orlando full timeout,139,136
618,2OT,0:06.0,,E. Fournier enters the game for A. Gordon,139,136
619,2OT,0:03.0,,E. Fournier misses 3-pt jump shot from 23 ft (block by K. Durant),139,136
620,2OT,0:03.0,,Offensive rebound by Team,139,136
621,2OT,0:02.0,,V. Oladipo misses 3-pt jump shot from 22 ft (block by K. Durant),139,136
622,2OT,0:00.0,,Offensive rebound by Team,139,136
