,QUARTER,TIME_REMAINING,ORLANDO_ACTION,ATLANTA_ACTION,ORLANDO_SCORE,ATLANTA_SCORE
382,4,3:32.0,A. Nicholson enters the game for A. Gordon,,73,92
383,4,3:32.0,D. Marble enters the game for J. Smith,,73,92
384,4,3:18.0,,S. Mack misses 2-pt jump shot from 20 ft,73,92
385,4,3:18.0,Defensive rebound by Team,,73,92
386,4,3:10.0,Personal foul by J. Holiday (drawn by M. Hezonja),,73,92
387,4,3:10.0,M. Hezonja makes free throw 1 of 2,,74,92
388,4,3:10.0,M. Hezonja makes free throw 2 of 2,,75,92
389,4,2:58.0,,T. Hardaway misses 3-pt jump shot from 24 ft,75,92
390,4,2:56.0,Defensive rebound by D. Dedmon,,75,92
391,4,2:42.0,M. Hezonja misses 2-pt layup at rim,,75,92
392,4,2:40.0,,Defensive rebound by J. Holiday,75,92
393,4,2:26.0,,J. Holiday misses 3-pt jump shot from 24 ft,75,92
394,4,2:24.0,Defensive rebound by A. Nicholson,,75,92
395,4,2:15.0,K. Appling misses 2-pt jump shot from 18 ft,,75,92
396,4,2:14.0,,Defensive rebound by M. Muscala,75,92
397,4,2:06.0,,S. Mack misses 2-pt jump shot from 15 ft,75,92
398,4,2:04.0,Defensive rebound by D. Dedmon,,75,92
399,4,1:43.0,Orlando full timeout,,75,92
400,4,1:40.0,A. Nicholson misses 2-pt jump shot from 21 ft,,75,92
401,4,1:39.0,Offensive rebound by D. Marble,,75,92
402,4,1:32.0,M. Hezonja misses 2-pt jump shot from 12 ft,,75,92
403,4,1:30.0,Offensive rebound by D. Dedmon,,75,92
404,4,1:20.0,D. Marble misses 2-pt jump shot from 11 ft,,75,92
405,4,1:20.0,Offensive rebound by D. Dedmon,,75,92
406,4,1:20.0,D. Dedmon makes 2-pt layup at rim,,77,92
407,4,1:06.0,,T. Hardaway makes 3-pt jump shot from 23 ft (assist by M. Scott),77,95
408,4,0:57.0,M. Hezonja makes 2-pt jump shot from 16 ft,,79,95
409,4,0:46.0,,Shooting foul by M. Hezonja (drawn by J. Holiday),79,95
410,4,0:46.0,,J. Holiday misses free throw 1 of 2,79,95
411,4,0:46.0,,Offensive rebound by Team,79,95
412,4,0:46.0,,J. Holiday makes free throw 2 of 2,79,96
413,4,0:37.0,M. Hezonja misses 3-pt jump shot from 25 ft,,79,96
414,4,0:36.0,,Defensive rebound by S. Mack,79,96
415,4,0:20.0,,M. Muscala makes 2-pt jump shot from 11 ft (assist by S. Mack),79,98
416,4,0:11.0,M. Hezonja makes 2-pt jump shot from 8 ft,,81,98
