,QUARTER,TIME_REMAINING,PHOENIX_ACTION,ORLANDO_ACTION,PHOENIX_SCORE,ORLANDO_SCORE
392,4,8:34.0,Turnover by A. Len (offensive foul),,88,73
393,4,8:34.0,Offensive foul by A. Len (drawn by J. Smith),,88,73
394,4,8:25.0,,J. Smith misses 2-pt jump shot from 19 ft,88,73
395,4,8:24.0,Defensive rebound by A. Goodwin,,88,73
396,4,8:19.0,Shooting foul by M. Hezonja (drawn by A. Goodwin),,88,73
397,4,8:19.0,A. Goodwin misses free throw 1 of 2,,88,73
398,4,8:19.0,Offensive rebound by Team,,88,73
399,4,8:19.0,,E. İlyasova enters the game for C. Watson,88,73
400,4,8:19.0,A. Goodwin makes free throw 2 of 2,,89,73
401,4,8:03.0,,E. Fournier misses 2-pt layup from 1 ft,89,73
402,4,8:02.0,Defensive rebound by A. Len,,89,73
403,4,7:57.0,M. Teletović misses 3-pt jump shot from 24 ft,,89,73
404,4,7:54.0,Offensive rebound by A. Len,,89,73
405,4,7:54.0,A. Len misses 2-pt dunk at rim,,89,73
406,4,7:53.0,,Defensive rebound by Team,89,73
407,4,7:47.0,,Offensive foul by J. Smith (drawn by A. Goodwin),89,73
408,4,7:47.0,,Turnover by J. Smith (offensive foul),89,73
409,4,7:47.0,,N. Vučević enters the game for J. Smith,89,73
410,4,7:31.0,J. Jenkins misses 2-pt jump shot from 18 ft,,89,73
411,4,7:30.0,,Defensive rebound by E. İlyasova,89,73
412,4,7:23.0,,N. Vučević misses 2-pt jump shot from 19 ft,89,73
413,4,7:22.0,Defensive rebound by M. Teletović,,89,73
414,4,7:04.0,R. Price makes 2-pt jump shot from 20 ft,,91,73
415,4,6:55.0,,E. Payton misses 2-pt layup from 1 ft,91,73
416,4,6:53.0,,Offensive rebound by E. Payton,91,73
417,4,6:53.0,,E. Payton makes 2-pt layup at rim,91,75
418,4,6:28.0,R. Price makes 2-pt jump shot from 13 ft (assist by A. Goodwin),,93,75
419,4,6:14.0,,E. İlyasova misses 3-pt jump shot from 25 ft,93,75
420,4,6:14.0,Defensive rebound by M. Teletović,,93,75
421,4,5:56.0,A. Len misses 2-pt jump shot from 14 ft,,93,75
422,4,5:55.0,,Defensive rebound by E. İlyasova,93,75
423,4,5:44.0,,N. Vučević misses 2-pt hook shot from 9 ft,93,75
424,4,5:43.0,Defensive rebound by A. Len,,93,75
425,4,5:37.0,Official timeout,,93,75
426,4,5:37.0,D. Booker enters the game for J. Jenkins,,93,75
427,4,5:37.0,Turnover by A. Goodwin (lost ball; steal by N. Vučević),,93,75
428,4,5:24.0,,Personal foul by A. Goodwin (drawn by M. Hezonja),93,75
429,4,5:09.0,,N. Vučević misses 2-pt layup from 1 ft,93,75
430,4,5:08.0,,Offensive rebound by E. İlyasova,93,75
431,4,5:08.0,,E. İlyasova misses 2-pt layup at rim,93,75
432,4,5:06.0,,Offensive rebound by E. İlyasova,93,75
433,4,5:06.0,,E. İlyasova misses 2-pt layup from 1 ft,93,75
434,4,5:05.0,Defensive rebound by M. Teletović,,93,75
435,4,4:46.0,M. Teletović misses 3-pt jump shot from 25 ft,,93,75
436,4,4:45.0,,Defensive rebound by M. Hezonja,93,75
437,4,4:33.0,,E. İlyasova makes 2-pt layup from 1 ft (assist by E. Payton),93,77
438,4,4:18.0,Turnover by R. Price (bad pass; steal by E. Fournier),,93,77
439,4,4:16.0,,Shooting foul by R. Price (drawn by E. Fournier),93,77
440,4,4:16.0,,E. Fournier misses free throw 1 of 2,93,77
441,4,4:16.0,,Offensive rebound by Team,93,77
442,4,4:16.0,P. Tucker enters the game for A. Goodwin,,93,77
443,4,4:16.0,T. Chandler enters the game for M. Teletović,,93,77
444,4,4:16.0,,E. Fournier misses free throw 2 of 2,93,77
445,4,4:14.0,Defensive rebound by P. Tucker,,93,77
446,4,4:05.0,T. Chandler misses 2-pt layup from 1 ft,,93,77
447,4,4:03.0,,Defensive rebound by E. İlyasova,93,77
448,4,3:55.0,,N. Vučević misses 2-pt jump shot from 14 ft,93,77
449,4,3:52.0,Defensive rebound by T. Chandler,,93,77
450,4,3:37.0,A. Len misses 2-pt jump shot from 8 ft (block by N. Vučević),,93,77
451,4,3:34.0,,Defensive rebound by N. Vučević,93,77
452,4,3:30.0,,E. Fournier makes 2-pt layup from 2 ft,93,79
453,4,3:15.0,Shooting foul by N. Vučević (drawn by T. Chandler),,93,79
454,4,3:15.0,T. Chandler misses free throw 1 of 2,,93,79
455,4,3:15.0,Offensive rebound by Team,,93,79
456,4,3:15.0,M. Teletović enters the game for T. Chandler,,93,79
457,4,3:15.0,T. Chandler misses free throw 2 of 2,,93,79
458,4,3:15.0,Offensive rebound by Team,,93,79
459,4,3:14.0,Personal foul by N. Vučević (drawn by T. Chandler),,93,79
460,4,3:14.0,A. Len makes free throw 1 of 2,,94,79
461,4,3:14.0,A. Len makes free throw 2 of 2,,95,79
462,4,3:02.0,,M. Hezonja misses 3-pt jump shot from 23 ft,95,79
463,4,3:01.0,Defensive rebound by Team,,95,79
464,4,3:01.0,Personal foul by N. Vučević (drawn by A. Len),,95,79
465,4,3:01.0,A. Len misses free throw 1 of 2,,95,79
466,4,3:01.0,Offensive rebound by Team,,95,79
467,4,3:01.0,,B. Jennings enters the game for E. Fournier,95,79
468,4,3:01.0,,D. Dedmon enters the game for N. Vučević,95,79
469,4,3:01.0,,A. Nicholson enters the game for M. Hezonja,95,79
470,4,3:01.0,,S. Napier enters the game for E. Payton,95,79
471,4,3:01.0,,D. Marble enters the game for E. İlyasova,95,79
472,4,3:01.0,A. Len misses free throw 2 of 2,,95,79
473,4,3:00.0,,Defensive rebound by D. Dedmon,95,79
474,4,2:40.0,,B. Jennings misses 2-pt jump shot from 15 ft,95,79
475,4,2:39.0,,Offensive rebound by B. Jennings,95,79
476,4,2:36.0,,D. Marble misses 3-pt jump shot from 24 ft,95,79
477,4,2:33.0,Defensive rebound by A. Len,,95,79
478,4,2:20.0,Shooting foul by D. Dedmon (drawn by A. Len),,95,79
479,4,2:20.0,,Orlando full timeout,95,79
480,4,2:20.0,A. Len makes free throw 1 of 2,,96,79
481,4,2:20.0,A. Len makes free throw 2 of 2,,97,79
482,4,2:07.0,,S. Napier makes 3-pt jump shot from 25 ft (assist by D. Dedmon),97,82
483,4,1:48.0,Turnover by A. Len (bad pass; steal by D. Dedmon),,97,82
484,4,1:43.0,,D. Dedmon makes 2-pt dunk at rim (assist by B. Jennings),97,84
485,4,1:24.0,R. Price makes 3-pt jump shot from 26 ft (assist by D. Booker),,100,84
486,4,1:14.0,,S. Napier misses 2-pt jump shot from 19 ft,100,84
487,4,1:13.0,Defensive rebound by P. Tucker,,100,84
488,4,1:02.0,Personal foul by B. Jennings (drawn by D. Booker),,100,84
489,4,1:02.0,D. Booker makes free throw 1 of 2,,101,84
490,4,1:02.0,J. Leuer enters the game for A. Len,,101,84
491,4,1:02.0,D. Booker makes free throw 2 of 2,,102,84
492,4,0:53.0,,Turnover by S. Napier (bad pass),102,84
493,4,0:33.0,R. Price misses 2-pt jump shot from 13 ft,,102,84
494,4,0:31.0,,Defensive rebound by D. Marble,102,84
495,4,0:22.0,,Turnover by D. Marble (lost ball; steal by P. Tucker),102,84
