,QUARTER,TIME_REMAINING,MIAMI_ACTION,CLEVELAND_ACTION,MIAMI_SCORE,CLEVELAND_SCORE
389,4,3:02.0,D. Wade makes 2-pt layup from 1 ft,,79,97
390,4,2:35.0,,K. Love misses 3-pt jump shot from 32 ft,79,97
391,4,2:34.0,Defensive rebound by D. Wade,,79,97
392,4,2:24.0,D. Wade makes 2-pt jump shot from 8 ft,,81,97
393,4,2:02.0,,L. James misses 2-pt layup from 1 ft,81,97
394,4,2:01.0,,Offensive rebound by T. Thompson,81,97
395,4,2:01.0,,T. Thompson misses 2-pt layup from 1 ft,81,97
396,4,2:00.0,Defensive rebound by C. Bosh,,81,97
397,4,1:53.0,Shooting foul by M. Williams (drawn by G. Dragić),,81,97
398,4,1:53.0,G. Dragić makes free throw 1 of 2,,82,97
399,4,1:53.0,G. Dragić makes free throw 2 of 2,,83,97
400,4,1:28.0,,L. James makes 2-pt jump shot from 17 ft,83,99
401,4,1:28.0,Personal foul by L. James (drawn by G. Dragić),,83,99
402,4,1:28.0,G. Dragić makes free throw 1 of 2,,84,99
403,4,1:28.0,J. Ennis enters the game for L. Deng,,84,99
404,4,1:28.0,T. Johnson enters the game for C. Bosh,,84,99
405,4,1:28.0,J. Winslow enters the game for D. Wade,,84,99
406,4,1:28.0,,J. Jones enters the game for L. James,84,99
407,4,1:28.0,,J. Cunningham enters the game for K. Love,84,99
408,4,1:28.0,,J. Harris enters the game for M. Williams,84,99
409,4,1:28.0,,S. Kaun enters the game for T. Thompson,84,99
410,4,1:28.0,G. Dragić makes free throw 2 of 2,,85,99
411,4,1:08.0,,J. Harris makes 3-pt jump shot from 22 ft (assist by J. Cunningham),85,102
412,4,0:58.0,G. Dragić makes 3-pt jump shot from 25 ft,,88,102
413,4,0:45.0,,Turnover by R. Jefferson (bad pass; steal by G. Dragić),88,102
414,4,0:41.0,G. Dragić makes 2-pt layup from 1 ft,,90,102
415,4,0:20.0,,J. Cunningham misses 2-pt layup from 1 ft,90,102
416,4,0:19.0,Defensive rebound by J. Winslow,,90,102
417,4,0:12.0,H. Whiteside makes 2-pt jump shot from 6 ft (assist by J. Ennis),,92,102
418,4,0:12.0,Shooting foul by S. Kaun (drawn by H. Whiteside),,92,102
419,4,0:12.0,H. Whiteside misses free throw 1 of 1,,92,102
420,4,0:10.0,,Defensive rebound by J. Jones,92,102
