,QUARTER,TIME_REMAINING,ORLANDO_ACTION,MIAMI_ACTION,ORLANDO_SCORE,MIAMI_SCORE
387,4,1:53.0,,J. Richardson makes 2-pt layup from 2 ft (assist by B. Weber),93,114
388,4,1:37.0,D. Marble misses 2-pt jump shot from 19 ft,,93,114
389,4,1:36.0,,Defensive rebound by U. Haslem,93,114
390,4,1:15.0,,G. Green misses 3-pt jump shot from 24 ft,93,114
391,4,1:14.0,Defensive rebound by D. Dedmon,,93,114
392,4,1:00.0,D. Dedmon misses 2-pt jump shot from 15 ft,,93,114
393,4,1:00.0,,Defensive rebound by B. Weber,93,114
394,4,0:48.0,,B. Weber makes 2-pt jump shot from 5 ft,93,116
395,4,0:37.0,Shooting foul by U. Haslem (drawn by A. Nicholson),,93,116
396,4,0:37.0,A. Nicholson makes free throw 1 of 2,,94,116
397,4,0:37.0,A. Nicholson makes free throw 2 of 2,,95,116
398,4,0:21.0,,G. Green makes 2-pt jump shot from 13 ft,95,118
399,4,0:18.0,Personal foul by B. Weber,,95,118
400,4,0:18.0,D. Marble makes free throw 1 of 2,,96,118
401,4,0:18.0,D. Marble misses free throw 2 of 2,,96,118
402,4,0:17.0,,Defensive rebound by U. Haslem,96,118
