,QUARTER,TIME_REMAINING,NEW YORK_ACTION,BOSTON_ACTION,NEW YORK_SCORE,BOSTON_SCORE
385,4,8:50.0,K. O'Quinn makes 2-pt jump shot from 6 ft,,73,83
386,4,8:29.0,,A. Johnson makes 2-pt jump shot from 3 ft,73,85
387,4,8:23.0,Personal foul by M. Smart (drawn by S. Vujačić),,73,85
388,4,8:23.0,Official timeout,,73,85
389,4,8:23.0,,J. Sullinger enters the game for A. Johnson,73,85
390,4,8:23.0,R. Lopez enters the game for K. O'Quinn,,73,85
391,4,8:12.0,D. Williams makes 2-pt layup at rim (assist by R. Lopez),,75,85
392,4,8:12.0,Shooting foul by J. Sullinger (drawn by D. Williams),,75,85
393,4,8:12.0,D. Williams makes free throw 1 of 1,,76,85
394,4,7:57.0,,I. Thomas misses 2-pt jump shot from 14 ft,76,85
395,4,7:55.0,Defensive rebound by L. Thomas,,76,85
396,4,7:43.0,D. Williams misses 3-pt jump shot from 23 ft,,76,85
397,4,7:42.0,,Defensive rebound by M. Smart,76,85
398,4,7:36.0,,I. Thomas misses 2-pt jump shot from 4 ft,76,85
399,4,7:35.0,Defensive rebound by R. Lopez,,76,85
400,4,7:14.0,D. Williams makes 2-pt layup from 1 ft (assist by L. Galloway),,78,85
401,4,6:52.0,,Shooting foul by L. Galloway (drawn by I. Thomas),78,85
402,4,6:52.0,,I. Thomas misses free throw 1 of 2,78,85
403,4,6:52.0,,Offensive rebound by Team,78,85
404,4,6:52.0,C. Anthony enters the game for L. Thomas,,78,85
405,4,6:52.0,,J. Crowder enters the game for M. Smart,78,85
406,4,6:52.0,,I. Thomas makes free throw 2 of 2,78,86
407,4,6:32.0,R. Lopez misses 2-pt hook shot from 5 ft,,78,86
408,4,6:31.0,,Defensive rebound by J. Sullinger,78,86
409,4,6:30.0,,Personal foul by S. Vujačić (drawn by J. Sullinger),78,86
410,4,6:09.0,,E. Turner makes 2-pt layup at rim,78,88
411,4,5:51.0,Shooting foul by J. Jerebko (drawn by C. Anthony),,78,88
412,4,5:51.0,,Boston full timeout,78,88
413,4,5:51.0,K. Porziņģis enters the game for R. Lopez,,78,88
414,4,5:51.0,A. Afflalo enters the game for S. Vujačić,,78,88
415,4,5:51.0,,A. Bradley enters the game for I. Thomas,78,88
416,4,5:51.0,Violation by Team (delay of game),,78,88
417,4,5:51.0,,Violation by Team (delay of game),78,88
418,4,5:51.0,C. Anthony makes free throw 1 of 2,,79,88
419,4,5:51.0,C. Anthony makes free throw 2 of 2,,80,88
420,4,5:38.0,,J. Crowder misses 3-pt jump shot from 25 ft,80,88
421,4,5:37.0,Defensive rebound by L. Galloway,,80,88
422,4,5:30.0,C. Anthony makes 3-pt jump shot from 26 ft (assist by L. Galloway),,83,88
423,4,5:06.0,,J. Sullinger makes 2-pt layup from 1 ft,83,90
424,4,4:49.0,D. Williams misses 2-pt jump shot from 21 ft,,83,90
425,4,4:48.0,Offensive rebound by Team,,83,90
426,4,4:48.0,,Loose ball foul by J. Jerebko (drawn by K. Porziņģis),83,90
427,4,4:48.0,,I. Thomas enters the game for J. Jerebko,83,90
428,4,4:48.0,K. Porziņģis makes free throw 1 of 2,,84,90
429,4,4:48.0,K. Porziņģis makes free throw 2 of 2,,85,90
430,4,4:36.0,,J. Sullinger misses 2-pt jump shot from 20 ft,85,90
431,4,4:35.0,Defensive rebound by C. Anthony,,85,90
432,4,4:19.0,K. Porziņģis misses 2-pt jump shot from 17 ft,,85,90
433,4,4:17.0,,Defensive rebound by J. Crowder,85,90
434,4,4:08.0,,Personal foul by L. Galloway (drawn by I. Thomas),85,90
435,4,4:08.0,,K. Olynyk enters the game for J. Sullinger,85,90
436,4,3:57.0,,I. Thomas misses 2-pt jump shot from 4 ft,85,90
437,4,3:56.0,Defensive rebound by Team,,85,90
438,4,3:56.0,New York full timeout,,85,90
439,4,3:41.0,K. Porziņģis misses 2-pt layup from 5 ft,,85,90
440,4,3:39.0,,Defensive rebound by K. Olynyk,85,90
441,4,3:24.0,,J. Crowder misses 2-pt jump shot from 3 ft,85,90
442,4,3:23.0,Defensive rebound by K. Porziņģis,,85,90
443,4,3:17.0,L. Galloway misses 3-pt jump shot from 25 ft,,85,90
444,4,3:16.0,,Defensive rebound by K. Olynyk,85,90
445,4,2:59.0,,I. Thomas makes 2-pt layup from 1 ft,85,92
446,4,2:47.0,A. Afflalo misses 3-pt jump shot from 23 ft,,85,92
447,4,2:45.0,,Defensive rebound by I. Thomas,85,92
448,4,2:40.0,,I. Thomas makes 2-pt layup at rim,85,94
449,4,2:40.0,New York full timeout,,85,94
450,4,2:21.0,K. Porziņģis makes 2-pt jump shot from 13 ft,,87,94
451,4,2:07.0,,Shooting block foul by K. Porziņģis (drawn by I. Thomas),87,94
452,4,2:07.0,,I. Thomas makes free throw 1 of 2,87,95
453,4,2:07.0,,I. Thomas makes free throw 2 of 2,87,96
454,4,1:56.0,L. Galloway makes 2-pt jump shot from 6 ft,,89,96
455,4,1:42.0,,Personal foul by L. Galloway (drawn by K. Olynyk),89,96
456,4,1:42.0,J. Calderón enters the game for L. Galloway,,89,96
457,4,1:42.0,,K. Olynyk misses free throw 1 of 2,89,96
458,4,1:42.0,,Offensive rebound by Team,89,96
459,4,1:42.0,,K. Olynyk misses free throw 2 of 2,89,96
460,4,1:42.0,Defensive rebound by C. Anthony,,89,96
461,4,1:30.0,C. Anthony misses 3-pt jump shot from 25 ft,,89,96
462,4,1:28.0,Offensive rebound by K. Porziņģis,,89,96
463,4,1:19.0,C. Anthony misses 3-pt jump shot from 24 ft,,89,96
464,4,1:18.0,,Defensive rebound by J. Crowder,89,96
465,4,1:02.0,,I. Thomas misses 2-pt layup from 1 ft,89,96
466,4,1:01.0,,Offensive rebound by I. Thomas,89,96
467,4,0:55.0,,K. Olynyk misses 3-pt jump shot from 29 ft,89,96
468,4,0:54.0,,Offensive rebound by I. Thomas,89,96
469,4,0:51.0,,Personal take foul by A. Afflalo (drawn by I. Thomas),89,96
470,4,0:51.0,,I. Thomas makes free throw 1 of 2,89,97
471,4,0:51.0,,I. Thomas makes free throw 2 of 2,89,98
472,4,0:51.0,New York full timeout,,89,98
473,4,0:51.0,,M. Smart enters the game for I. Thomas,89,98
474,4,0:42.0,C. Anthony misses 2-pt layup from 2 ft,,89,98
475,4,0:41.0,Offensive rebound by C. Anthony,,89,98
476,4,0:41.0,C. Anthony makes 2-pt layup from 2 ft,,91,98
477,4,0:32.0,,Personal take foul by D. Williams (drawn by E. Turner),91,98
478,4,0:32.0,,E. Turner makes free throw 1 of 2,91,99
479,4,0:32.0,,E. Turner makes free throw 2 of 2,91,100
480,4,0:20.0,C. Anthony misses 3-pt jump shot from 25 ft,,91,100
481,4,0:19.0,,Defensive rebound by K. Olynyk,91,100
