,QUARTER,TIME_REMAINING,DALLAS_ACTION,NEW ORLEANS_ACTION,DALLAS_SCORE,NEW ORLEANS_SCORE
393,4,6:09.0,,Defensive rebound by A. Davis,83,72
394,4,6:03.0,,J. Holiday misses 3-pt jump shot from 24 ft,83,72
395,4,6:01.0,Defensive rebound by J. Evans,,83,72
396,4,5:39.0,R. Felton makes 3-pt jump shot from 24 ft (assist by C. Parsons),,86,72
397,4,5:22.0,,A. Gee misses 3-pt jump shot from 23 ft,86,72
398,4,5:21.0,,Offensive rebound by Ö. Aşık,86,72
399,4,5:08.0,,T. Evans makes 3-pt jump shot from 26 ft (assist by J. Holiday),86,75
400,4,5:06.0,Dallas full timeout,,86,75
401,4,5:06.0,,R. Anderson enters the game for Ö. Aşık,86,75
402,4,5:06.0,,N. Cole enters the game for A. Gee,86,75
403,4,4:40.0,J. Barea misses 3-pt jump shot from 24 ft,,86,75
404,4,4:39.0,,Defensive rebound by A. Davis,86,75
405,4,4:28.0,,Turnover by J. Holiday (lost ball; steal by D. Powell),86,75
406,4,4:12.0,R. Felton misses 2-pt jump shot from 22 ft,,86,75
407,4,4:11.0,Offensive rebound by C. Parsons,,86,75
408,4,4:05.0,Turnover by C. Parsons (lost ball; steal by A. Davis),,86,75
409,4,4:00.0,,T. Evans makes 2-pt layup from 3 ft (assist by A. Davis),86,77
410,4,3:43.0,J. Evans makes 2-pt dunk at rim (assist by R. Felton),,88,77
411,4,3:30.0,,R. Anderson misses 3-pt jump shot from 24 ft,88,77
412,4,3:29.0,Defensive rebound by C. Parsons,,88,77
413,4,3:16.0,Personal foul by J. Holiday,,88,77
414,4,2:59.0,J. Barea misses 2-pt layup from 2 ft,,88,77
415,4,2:59.0,,Defensive rebound by T. Evans,88,77
416,4,2:50.0,,T. Evans makes 2-pt layup from 1 ft,88,79
417,4,2:35.0,Turnover by J. Barea (lost ball; steal by J. Holiday),,88,79
418,4,2:32.0,,J. Holiday makes 2-pt layup from 1 ft,88,81
419,4,2:30.0,Dallas full timeout,,88,81
420,4,2:30.0,Official timeout,,88,81
421,4,2:30.0,D. Harris enters the game for J. Barea,,88,81
422,4,2:10.0,D. Powell misses 2-pt layup from 2 ft,,88,81
423,4,2:10.0,,Defensive rebound by J. Holiday,88,81
424,4,2:00.0,,T. Evans misses 3-pt jump shot from 24 ft,88,81
425,4,2:00.0,,Offensive rebound by A. Davis,88,81
426,4,1:56.0,,A. Davis misses 2-pt layup from 2 ft,88,81
427,4,1:55.0,Defensive rebound by J. Evans,,88,81
428,4,1:40.0,Shooting foul by N. Cole (drawn by D. Powell),,88,81
429,4,1:40.0,D. Powell misses free throw 1 of 2,,88,81
430,4,1:40.0,Offensive rebound by Team,,88,81
431,4,1:40.0,D. Powell makes free throw 2 of 2,,89,81
432,4,1:40.0,,New Orleans full timeout,89,81
433,4,1:33.0,,J. Holiday makes 2-pt jump shot from 20 ft (assist by T. Evans),89,83
434,4,1:15.0,R. Felton makes 2-pt jump shot from 22 ft,,91,83
435,4,1:07.0,,N. Cole misses 3-pt jump shot from 25 ft,91,83
436,4,1:07.0,,Offensive rebound by A. Davis,91,83
437,4,1:07.0,,A. Davis makes 2-pt layup from 1 ft,91,85
438,4,1:07.0,,Shooting foul by D. Powell (drawn by A. Davis),91,85
439,4,1:07.0,,A. Davis misses free throw 1 of 1,91,85
440,4,1:05.0,Defensive rebound by J. Evans,,91,85
441,4,0:42.0,R. Felton makes 3-pt jump shot from 27 ft,,94,85
442,4,0:33.0,,Shooting foul by R. Felton (drawn by T. Evans),94,85
443,4,0:33.0,,T. Evans makes free throw 1 of 2,94,86
444,4,0:33.0,,T. Evans makes free throw 2 of 2,94,87
445,4,0:26.0,Personal take foul by A. Davis (drawn by D. Powell),,94,87
446,4,0:26.0,D. Powell makes free throw 1 of 2,,95,87
447,4,0:26.0,D. Powell makes free throw 2 of 2,,96,87
448,4,0:26.0,,New Orleans full timeout,96,87
449,4,0:22.0,,J. Holiday misses 2-pt layup from 2 ft,96,87
450,4,0:22.0,,Offensive rebound by A. Davis,96,87
451,4,0:22.0,,A. Davis makes 2-pt dunk at rim,96,89
452,4,0:21.0,Personal take foul by T. Evans (drawn by R. Felton),,96,89
453,4,0:21.0,R. Felton makes free throw 1 of 2,,97,89
454,4,0:21.0,R. Felton makes free throw 2 of 2,,98,89
455,4,0:21.0,,New Orleans full timeout,98,89
456,4,0:20.0,,A. Davis makes 2-pt layup from 2 ft (assist by J. Holiday),98,91
457,4,0:18.0,Personal take foul by J. Holiday (drawn by R. Felton),,98,91
458,4,0:18.0,R. Felton makes free throw 1 of 2,,99,91
459,4,0:18.0,R. Felton makes free throw 2 of 2,,100,91
460,4,0:09.0,,A. Davis misses 3-pt jump shot from 25 ft,100,91
461,4,0:08.0,Defensive rebound by C. Parsons,,100,91
