,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,NEW ORLEANS_ACTION,WASHINGTON_SCORE,NEW ORLEANS_SCORE
387,4,1:24.0,,Defensive rebound by T. Evans,103,104
388,4,1:08.0,,T. Evans misses 2-pt jump shot from 21 ft,103,104
389,4,1:07.0,Defensive rebound by O. Porter,,103,104
390,4,0:55.0,R. Sessions misses 3-pt jump shot from 23 ft,,103,104
391,4,0:53.0,,Defensive rebound by I. Smith,103,104
392,4,0:44.0,,New Orleans full timeout,103,104
393,4,0:44.0,M. Gortat enters the game for G. Neal,,103,104
394,4,0:44.0,G. Temple enters the game for J. Dudley,,103,104
395,4,0:44.0,G. Neal enters the game for R. Sessions,,103,104
396,4,0:34.0,,T. Evans misses 2-pt layup at rim,103,104
397,4,0:33.0,Defensive rebound by M. Gortat,,103,104
398,4,0:32.0,Washington full timeout,,103,104
399,4,0:32.0,,A. Gee enters the game for I. Smith,103,104
400,4,0:32.0,R. Sessions enters the game for G. Temple,,103,104
401,4,0:23.0,J. Wall misses 2-pt jump shot from 20 ft,,103,104
402,4,0:20.0,,Defensive rebound by E. Gordon,103,104
403,4,0:18.0,,Personal take foul by O. Porter (drawn by E. Gordon),103,104
404,4,0:18.0,,E. Gordon makes free throw 1 of 2,103,105
405,4,0:18.0,,E. Gordon makes free throw 2 of 2,103,106
406,4,0:18.0,Washington full timeout,,103,106
407,4,0:18.0,J. Dudley enters the game for M. Gortat,,103,106
408,4,0:11.0,J. Wall makes 2-pt layup at rim,,105,106
409,4,0:11.0,,New Orleans full timeout,105,106
410,4,0:11.0,,I. Smith enters the game for A. Gee,105,106
411,4,0:11.0,G. Temple enters the game for G. Neal,,105,106
412,4,0:07.0,,Turnover by J. Holiday (bad pass; steal by J. Dudley),105,106
413,4,0:06.0,M. Gortat enters the game for R. Sessions,,105,106
414,4,0:06.0,,A. Gee enters the game for I. Smith,105,106
415,4,0:06.0,Turnover by J. Dudley (lost ball; steal by J. Holiday),,105,106
416,4,0:05.0,,Personal take foul by O. Porter (drawn by T. Evans),105,106
417,4,0:05.0,,T. Evans misses free throw 1 of 2,105,106
418,4,0:05.0,,Offensive rebound by Team,105,106
419,4,0:05.0,,T. Evans makes free throw 2 of 2,105,107
420,4,0:05.0,Washington full timeout,,105,107
421,4,0:05.0,G. Neal enters the game for G. Temple,,105,107
422,4,0:05.0,,D. Cunningham enters the game for E. Gordon,105,107
423,4,0:00.0,G. Neal misses 2-pt jump shot from 18 ft,,105,107
424,4,0:00.0,Offensive rebound by Team,,105,107
