,QUARTER,TIME_REMAINING,ORLANDO_ACTION,PHILADELPHIA_ACTION,ORLANDO_SCORE,PHILADELPHIA_SCORE
383,4,6:07.0,E. Payton makes 2-pt layup from 1 ft,,87,83
384,4,5:53.0,,P. Pressey misses 3-pt jump shot from 22 ft,87,83
385,4,5:51.0,Defensive rebound by E. Fournier,,87,83
386,4,5:38.0,Turnover by E. Fournier (bad pass; steal by I. Canaan),,87,83
387,4,5:25.0,,P. Pressey misses 3-pt jump shot from 25 ft,87,83
388,4,5:23.0,Defensive rebound by Team,,87,83
389,4,5:23.0,,T. McConnell enters the game for P. Pressey,87,83
390,4,5:10.0,T. Harris misses 2-pt layup at rim (block by T. McConnell),,87,83
391,4,5:08.0,,Defensive rebound by T. McConnell,87,83
392,4,5:06.0,,H. Thompson misses 3-pt jump shot from 26 ft,87,83
393,4,5:04.0,,Offensive rebound by T. McConnell,87,83
394,4,5:00.0,,T. McConnell misses 3-pt jump shot from 27 ft,87,83
395,4,4:59.0,Defensive rebound by T. Harris,,87,83
396,4,4:53.0,T. Harris makes 2-pt layup from 3 ft,,89,83
397,4,4:38.0,,Shooting foul by E. Fournier (drawn by N. Stauskas),89,83
398,4,4:38.0,,N. Stauskas makes free throw 1 of 2,89,84
399,4,4:38.0,,J. Okafor enters the game for R. Holmes,89,84
400,4,4:38.0,,N. Stauskas misses free throw 2 of 2,89,84
401,4,4:37.0,Defensive rebound by D. Dedmon,,89,84
402,4,4:27.0,V. Oladipo makes 2-pt layup from 1 ft (assist by E. Payton),,91,84
403,4,4:16.0,,I. Canaan misses 3-pt jump shot from 27 ft,91,84
404,4,4:14.0,Defensive rebound by T. Harris,,91,84
405,4,4:07.0,T. Harris misses 2-pt jump shot from 5 ft (block by J. Okafor),,91,84
406,4,4:05.0,,Defensive rebound by H. Thompson,91,84
407,4,3:58.0,,N. Stauskas makes 3-pt jump shot from 23 ft (assist by I. Canaan),91,87
408,4,3:38.0,E. Payton makes 2-pt layup from 2 ft,,93,87
409,4,3:10.0,,Shooting foul by D. Dedmon (drawn by J. Okafor),93,87
410,4,3:10.0,,J. Okafor makes free throw 1 of 2,93,88
411,4,3:10.0,J. Smith enters the game for D. Dedmon,,93,88
412,4,3:10.0,,R. Holmes enters the game for H. Thompson,93,88
413,4,3:10.0,,J. Okafor makes free throw 2 of 2,93,89
414,4,2:57.0,E. Fournier makes 2-pt jump shot from 12 ft,,95,89
415,4,2:32.0,,I. Canaan makes 2-pt jump shot from 22 ft (assist by J. Okafor),95,91
416,4,2:11.0,Shooting foul by T. McConnell (drawn by E. Payton),,95,91
417,4,2:11.0,Official timeout,,95,91
418,4,2:11.0,,H. Thompson enters the game for R. Holmes,95,91
419,4,2:11.0,E. Payton makes free throw 1 of 2,,96,91
420,4,2:11.0,E. Payton makes free throw 2 of 2,,97,91
421,4,1:46.0,,T. McConnell misses 2-pt jump shot from 5 ft,97,91
422,4,1:45.0,,Offensive rebound by Team,97,91
423,4,1:33.0,,Shooting foul by E. Fournier (drawn by N. Stauskas),97,91
424,4,1:33.0,,N. Stauskas makes free throw 1 of 2,97,92
425,4,1:33.0,,R. Holmes enters the game for H. Thompson,97,92
426,4,1:33.0,,J. Sampson enters the game for I. Canaan,97,92
427,4,1:33.0,,N. Stauskas makes free throw 2 of 2,97,93
428,4,1:21.0,E. Payton makes 2-pt jump shot from 15 ft (assist by V. Oladipo),,99,93
429,4,1:07.0,,Shooting foul by J. Smith (drawn by J. Okafor),99,93
430,4,1:07.0,,J. Okafor misses free throw 1 of 2,99,93
431,4,1:07.0,,Offensive rebound by Team,99,93
432,4,1:07.0,,J. Okafor misses free throw 2 of 2,99,93
433,4,1:05.0,,Offensive rebound by R. Holmes,99,93
434,4,0:57.0,,J. Okafor misses 2-pt layup from 1 ft (block by T. Harris),99,93
435,4,0:55.0,,Offensive rebound by Team,99,93
436,4,0:55.0,,I. Canaan enters the game for J. Sampson,99,93
437,4,0:55.0,,H. Thompson enters the game for R. Holmes,99,93
438,4,0:48.0,,Shooting foul by E. Payton (drawn by J. Okafor),99,93
439,4,0:48.0,,J. Okafor misses free throw 1 of 2,99,93
440,4,0:48.0,,Offensive rebound by Team,99,93
441,4,0:48.0,,R. Holmes enters the game for H. Thompson,99,93
442,4,0:48.0,,J. Sampson enters the game for I. Canaan,99,93
443,4,0:48.0,D. Dedmon enters the game for T. Harris,,99,93
444,4,0:48.0,,J. Okafor makes free throw 2 of 2,99,94
445,4,0:48.0,Orlando full timeout,,99,94
446,4,0:48.0,,C. Wood enters the game for R. Holmes,99,94
447,4,0:48.0,,H. Thompson enters the game for J. Okafor,99,94
448,4,0:48.0,T. Harris enters the game for D. Dedmon,,99,94
449,4,0:41.0,Turnover by E. Fournier (lost ball; steal by T. McConnell),,99,94
450,4,0:37.0,,Shooting foul by J. Smith (drawn by J. Sampson),99,94
451,4,0:37.0,,J. Sampson makes free throw 1 of 2,99,95
452,4,0:37.0,D. Dedmon enters the game for J. Smith,,99,95
453,4,0:37.0,,J. Sampson misses free throw 2 of 2,99,95
454,4,0:34.0,Defensive rebound by Team,,99,95
455,4,0:34.0,Orlando full timeout,,99,95
456,4,0:34.0,C. Watson enters the game for D. Dedmon,,99,95
457,4,0:27.0,Personal foul by C. Wood (drawn by E. Payton),,99,95
458,4,0:27.0,E. Payton makes free throw 1 of 2,,100,95
459,4,0:27.0,E. Payton makes free throw 2 of 2,,101,95
460,4,0:27.0,,Philadelphia full timeout,101,95
461,4,0:27.0,,I. Canaan enters the game for T. McConnell,101,95
462,4,0:27.0,,J. Okafor enters the game for J. Sampson,101,95
463,4,0:27.0,,R. Holmes enters the game for C. Wood,101,95
464,4,0:27.0,D. Dedmon enters the game for C. Watson,,101,95
465,4,0:27.0,,N. Stauskas misses 3-pt jump shot from 25 ft,101,95
466,4,0:21.0,Defensive rebound by D. Dedmon,,101,95
467,4,0:20.0,Personal foul by R. Holmes (drawn by D. Dedmon),,101,95
468,4,0:20.0,D. Dedmon makes free throw 1 of 2,,102,95
469,4,0:20.0,,T. McConnell enters the game for R. Holmes,102,95
470,4,0:20.0,D. Dedmon makes free throw 2 of 2,,103,95
471,4,0:13.0,Violation by D. Dedmon (def goaltending),,103,95
472,4,0:13.0,,N. Stauskas makes 2-pt layup from 1 ft,103,97
473,4,0:12.0,Personal foul by I. Canaan (drawn by V. Oladipo),,103,97
474,4,0:12.0,V. Oladipo makes free throw 1 of 2,,104,97
475,4,0:12.0,V. Oladipo makes free throw 2 of 2,,105,97
476,4,0:01.0,,Turnover by I. Canaan (traveling),105,97
