,QUARTER,TIME_REMAINING,PORTLAND_ACTION,WASHINGTON_ACTION,PORTLAND_SCORE,WASHINGTON_SCORE
383,4,1:42.0,,Offensive rebound by M. Gortat,108,93
384,4,1:37.0,,Personal foul by C. McCollum (drawn by G. Temple),108,93
385,4,1:37.0,,G. Temple makes free throw 1 of 2,108,94
386,4,1:37.0,,D. Blair enters the game for M. Gortat,108,94
387,4,1:37.0,P. Connaughton enters the game for D. Lillard,,108,94
388,4,1:37.0,N. Vonleh enters the game for C. McCollum,,108,94
389,4,1:37.0,T. Frazier enters the game for M. Plumlee,,108,94
390,4,1:37.0,,G. Temple makes free throw 2 of 2,108,95
391,4,1:29.0,Offensive foul by A. Crabbe (drawn by G. Temple),,108,95
392,4,1:29.0,Turnover by A. Crabbe (offensive foul),,108,95
393,4,1:29.0,G. Henderson enters the game for A. Crabbe,,108,95
394,4,1:20.0,,G. Temple misses 3-pt jump shot from 26 ft,108,95
395,4,1:19.0,Defensive rebound by A. Aminu,,108,95
396,4,1:02.0,P. Connaughton misses 2-pt jump shot from 19 ft,,108,95
397,4,1:01.0,,Defensive rebound by D. Blair,108,95
398,4,0:56.0,,R. Sessions misses 2-pt layup from 1 ft,108,95
399,4,0:54.0,Defensive rebound by N. Vonleh,,108,95
400,4,0:39.0,A. Aminu misses 3-pt jump shot from 24 ft,,108,95
401,4,0:37.0,,Defensive rebound by G. Temple,108,95
402,4,0:24.0,,J. Eddie misses 3-pt jump shot from 26 ft,108,95
403,4,0:23.0,,Offensive rebound by R. Sessions,108,95
404,4,0:20.0,,G. Temple makes 3-pt jump shot from 27 ft (assist by R. Sessions),108,98
