,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,INDIANA_ACTION,CLEVELAND_SCORE,INDIANA_SCORE
393,4,3:27.0,,S. Whittington enters the game for I. Mahinmi,101,118
394,4,3:27.0,,J. Young enters the game for S. Hill,101,118
395,4,3:27.0,,M. Turner enters the game for C. Miles,101,118
396,4,3:17.0,,J. Young misses 3-pt jump shot from 24 ft,101,118
397,4,3:16.0,Defensive rebound by R. Jefferson,,101,118
398,4,3:02.0,J. Jones misses 2-pt jump shot from 21 ft,,101,118
399,4,3:02.0,,Defensive rebound by Team,101,118
400,4,2:47.0,,C. Miles enters the game for G. Hill,101,118
401,4,2:40.0,,C. Miles makes 2-pt dunk from 3 ft (assist by G. Robinson),101,120
402,4,2:17.0,J. Jones makes 2-pt jump shot from 16 ft,,103,120
403,4,2:03.0,,J. Young misses 3-pt jump shot from 25 ft,103,120
404,4,2:01.0,Defensive rebound by R. Jefferson,,103,120
405,4,1:52.0,S. Kaun makes 2-pt layup at rim (assist by R. Jefferson),,105,120
406,4,1:29.0,,M. Turner misses 2-pt jump shot from 12 ft (block by J. Jones),105,120
407,4,1:28.0,Defensive rebound by S. Kaun,,105,120
408,4,1:22.0,Personal foul by S. Whittington,,105,120
409,4,1:19.0,Shooting foul by M. Turner (drawn by I. Shumpert),,105,120
410,4,1:19.0,I. Shumpert makes free throw 1 of 2,,106,120
411,4,1:19.0,I. Shumpert makes free throw 2 of 2,,107,120
412,4,1:02.0,,C. Miles makes 3-pt jump shot from 24 ft (assist by S. Whittington),107,123
413,4,0:52.0,I. Shumpert misses 3-pt jump shot from 24 ft,,107,123
414,4,0:51.0,,Defensive rebound by S. Whittington,107,123
415,4,0:30.0,,C. Miles misses 3-pt jump shot from 26 ft,107,123
416,4,0:29.0,Defensive rebound by S. Kaun,,107,123
417,4,0:18.0,Personal block foul by J. Young,,107,123
418,4,0:18.0,I. Shumpert makes free throw 1 of 2,,108,123
419,4,0:18.0,I. Shumpert makes free throw 2 of 2,,109,123
